date,cc_open,cc_occupied
2010-11-01,3050,2539
2010-11-02,3163,2663
2010-11-03,3257,2799
2010-11-04,3335,2924
2010-11-07,3397,2763
2010-11-08,3387,2820
2010-11-09,3406,2942
2010-11-10,3407,3003
2010-11-11,3270,2822
2010-11-14,3544,2942
2010-11-15,3350,2869
2010-11-16,3343,2879
2010-11-17,3367,2896
2010-11-18,3360,2932
2010-11-21,3563,2927
2010-11-22,3418,2898
2010-11-23,3362,2975
2010-11-24,3419,2968
2010-11-25,3411,2888
2010-11-28,3391,2806
2010-11-29,3404,2838
2010-11-30,3318,2870
2010-12-01,3356,2880
2010-12-02,3434,2989
2010-12-05,3944,2879
2010-12-06,3426,2931
2010-12-07,3435,2990
2010-12-08,3437,3022
2010-12-09,3447,3024
2010-12-12,3422,2911
2010-12-13,3428,2999
2010-12-14,3435,3049
2010-12-15,3440,3045
2010-12-16,3404,3049
2010-12-19,3369,2873
2010-12-20,3417,2985
2010-12-21,3329,2898
2010-12-22,3393,2913
2010-12-23,3407,2918
2010-12-29,3473,3003
2010-12-30,3346,2969
2011-01-03,3466,3031
2011-01-04,3468,3110
2011-01-05,3484,3112
2011-01-06,3469,3088
2011-01-09,3412,3040
2011-01-10,3465,3114
2011-01-11,3482,3162
2011-01-12,3485,3121
2011-01-13,3460,3070
2011-01-16,3457,2959
2011-01-17,3466,3046
2011-01-18,3465,3050
2011-01-19,3458,3052
2011-01-20,3467,3061
2011-01-23,3446,2870
2011-01-24,3438,2930
2011-01-25,3445,2980
2011-01-26,3457,2992
2011-01-27,3490,3002
2011-01-30,3464,2836
2011-01-31,3471,2934
2011-02-01,3510,3004
2011-02-02,3513,3038
2011-02-03,3522,3042
2011-02-06,3477,2904
2011-02-07,3483,2957
2011-02-08,3489,3010
2011-02-09,3512,3046
2011-02-10,3496,2959
2011-02-13,3500,2887
2011-02-14,3516,2970
2011-02-15,3525,3025
2011-02-16,3517,3043
2011-02-17,3518,3033
2011-02-20,3411,2784
