date,cc_open,cc_occupied
2013-11-04,362,305
2013-11-05,372,311
2013-11-06,367,319
2013-11-07,373,311
2013-11-08,368,300
2013-11-11,369,305
2013-11-12,367,295
2013-11-13,368,291
2013-11-14,369,299
2013-11-15,367,279
2013-11-18,366,292
2013-11-19,367,306
2013-11-20,367,303
2013-11-21,368,306
2013-11-22,368,283
2013-11-25,368,314
2013-11-26,368,311
2013-11-27,368,309
2013-11-28,368,317
2013-11-29,370,304
2013-12-02,368,306
2013-12-03,368,305
2013-12-04,368,311
2013-12-05,367,303
2013-11-06,366,302
2013-12-09,369,320
2013-12-10,370,331
2013-12-11,368,330
2013-12-12,369,326
2013-12-13,370,301
2013-12-16,369,320
2013-12-17,371,325
2013-12-18,371,313
2013-12-19,373,313
2013-12-20,371,299
2013-12-23,371,293
2013-12-24,371,285
2013-12-27,372,297
2013-12-30,368,306
2013-12-31,371,300
2014-01-02,372,310
2014-01-03,371,303
2014-01-06,372,319
2014-01-07,372,319
2014-01-08,372,319
2014-01-09,372,328
2014-01-10,371,304
2014-01-13,370,322
2014-01-14,371,324
2014-01-15,371,324
2014-01-16,369,318
2014-01-17,370,309
2014-01-20,371,322
2014-01-21,370,334
2014-01-22,371,313
2014-01-23,371,315
2014-01-24,371,307
2014-01-27,369,317
2014-01-28,370,321
2014-01-29,370,320
2014-01-30,370,313
2014-01-31,369,297
2014-02-03,371,316
2014-02-04,369,321
2014-02-05,369,321
2014-02-06,369,321
2014-02-07,370,310
2014-02-10,368,325
2014-02-11,366,306
2014-02-12,371,314
2014-02-13,371,310
2014-02-14,369,306
2014-02-17,369,311
2014-02-18,368,314
2014-02-19,368,327
2014-02-20,369,312
2014-02-21,366,300
2014-02-24,368,319
2014-02-25,370,313
2014-02-26,368,322
2014-02-27,371,316
2014-02-28,370,306
2014-03-03,370,320
2014-03-04,369,321
2014-03-05,367,315
2014-03-06,370,327
2014-03-07,370,309
2014-03-10,372,316
2014-03-11,372,312
2014-03-12,369,298
2014-03-13,368,301
2014-03-14,370,305
2014-03-17,370,316
2014-03-18,370,305
2014-03-19,370,307
2014-03-20,372,326
2014-03-21,370,294
2014-03-24,370,301
2014-03-25,370,304
2014-03-26,366,297
2014-03-27,370,304
2014-03-28,370,286
