date,cc_open,cc_occupied
2013-11-04,604,519
2013-11-05,599,519
2013-11-06,605,533
2013-11-07,603,528
2013-11-08,602,496
2013-11-11,603,527
2013-11-12,608,533
2013-11-13,606,541
2013-11-14,596,533
2013-11-15,596,518
2013-11-18,603,526
2013-11-19,612,554
2013-11-20,600,533
2013-11-21,597,544
2013-11-22,597,509
2013-11-25,600,528
2013-11-26,600,542
2013-11-27,610,544
2013-11-28,597,545
2013-11-29,600,512
2013-12-02,602,536
2013-12-03,601,544
2013-12-04,604,532
2013-12-05,605,537
2013-11-06,598,510
2013-12-09,589,524
2013-12-10,591,530
2013-12-11,588,536
2013-12-12,596,539
2013-12-13,581,495
2013-12-16,590,521
2013-12-17,592,521
2013-12-18,592,523
2013-12-19,580,517
2013-12-20,580,504
2013-12-23,598,504
2013-12-24,591,484
2013-12-27,585,485
2013-12-30,587,512
2013-12-31,597,508
2014-01-02,601,545
2014-01-03,596,516
2014-01-06,604,542
2014-01-07,609,550
2014-01-08,608,537
2014-01-09,601,524
2014-01-10,601,516
2014-01-13,604,556
2014-01-14,596,548
2014-01-15,596,542
2014-01-16,592,541
2014-01-17,610,525
2014-01-20,604,536
2014-01-21,595,520
2014-01-22,595,524
2014-01-23,585,520
2014-01-24,595,514
2014-01-27,593,525
2014-01-28,597,539
2014-01-29,598,528
2014-01-30,595,531
2014-01-31,600,517
2014-02-03,605,531
2014-02-04,602,515
2014-02-05,598,532
2014-02-06,597,523
2014-02-07,599,512
2014-02-10,600,533
2014-02-11,602,533
2014-02-12,601,531
2014-02-13,603,528
2014-02-14,597,502
2014-02-17,596,516
2014-02-18,602,532
2014-02-19,600,517
2014-02-20,606,525
2014-02-21,598,512
2014-02-24,593,525
2014-02-25,597,535
2014-02-26,603,544
2014-02-27,602,540
2014-02-28,599,508
2014-03-03,605,534
2014-03-04,603,532
2014-03-05,598,547
2014-03-06,599,553
2014-03-07,588,500
2014-03-10,593,516
2014-03-11,602,535
2014-03-12,598,526
2014-03-13,597,519
2014-03-14,587,498
2014-03-17,596,517
2014-03-18,595,513
2014-03-19,597,522
2014-03-20,597,521
2014-03-21,601,498
2014-03-24,599,517
2014-03-25,602,516
2014-03-26,608,533
2014-03-27,606,525
2014-03-28,601,507
