date,cc_open,cc_occupied
2013-11-04,305,229
2013-11-05,305,251
2013-11-06,305,246
2013-11-07,305,235
2013-11-08,305,235
2013-11-11,305,253
2013-11-12,305,260
2013-11-13,306,237
2013-11-14,306,245
2013-11-15,305,241
2013-11-18,303,245
2013-11-19,304,255
2013-11-20,303,250
2013-11-21,303,243
2013-11-22,303,231
2013-11-25,303,239
2013-11-26,305,245
2013-11-27,303,257
2013-11-28,303,250
2013-11-29,303,244
2013-12-02,304,258
2013-12-03,304,260
2013-12-04,304,248
2013-12-05,303,237
2013-11-06,303,238
2013-12-09,303,248
2013-12-10,303,247
2013-12-11,303,247
2013-12-12,303,248
2013-12-13,303,248
2013-12-16,303,261
2013-12-17,302,254
2013-12-18,304,249
2013-12-19,304,246
2013-12-20,304,238
2013-12-23,303,224
2013-12-24,305,209
2013-12-27,306,227
2013-12-30,307,236
2013-12-31,306,246
2014-01-02,305,258
2014-01-03,306,262
2014-01-06,306,256
2014-01-07,306,257
2014-01-08,306,262
2014-01-09,307,266
2014-01-10,305,264
2014-01-13,306,251
2014-01-14,307,260
2014-01-15,307,262
2014-01-16,306,264
2014-01-17,306,253
2014-01-20,306,260
2014-01-21,307,268
2014-01-22,305,254
2014-01-23,308,260
2014-01-24,305,250
2014-01-27,306,251
2014-01-28,306,246
2014-01-29,308,260
2014-01-30,309,263
2014-01-31,306,241
2014-02-03,306,254
2014-02-04,306,263
2014-02-05,308,266
2014-02-06,305,256
2014-02-07,306,259
2014-02-10,305,243
2014-02-11,308,264
2014-02-12,297,257
2014-02-13,307,267
2014-02-14,305,239
2014-02-17,305,246
2014-02-18,305,251
2014-02-19,306,254
2014-02-20,308,260
2014-02-21,306,257
2014-02-24,305,249
2014-02-25,307,262
2014-02-26,309,270
2014-02-27,309,266
2014-02-28,305,254
2014-03-03,305,261
2014-03-04,306,261
2014-03-05,306,270
2014-03-06,305,265
2014-03-07,305,247
2014-03-10,308,252
2014-03-11,308,261
2014-03-12,312,266
2014-03-13,307,263
2014-03-14,299,254
2014-03-17,307,257
2014-03-18,306,260
2014-03-19,306,261
2014-03-20,306,264
2014-03-21,306,238
2014-03-24,306,266
2014-03-25,306,262
2014-03-26,307,271
2014-03-27,308,263
2014-03-28,306,243
