date,cc_open,cc_occupied
2013-11-04,775,678
2013-11-05,799,711
2013-11-06,797,708
2013-11-07,782,701
2013-11-08,779,673
2013-11-11,778,674
2013-11-12,777,677
2013-11-13,786,719
2013-11-14,783,678
2013-11-15,778,709
2013-11-18,778,698
2013-11-19,778,724
2013-11-20,784,707
2013-11-21,779,723
2013-11-22,777,701
2013-11-25,770,699
2013-11-26,771,699
2013-11-27,769,701
2013-11-28,772,701
2013-11-29,774,684
2013-12-02,827,751
2013-12-03,836,770
2013-12-04,837,779
2013-12-05,837,788
2013-11-06,829,742
2013-12-09,837,749
2013-12-10,837,778
2013-12-11,836,778
2013-12-12,832,745
2013-12-13,834,765
2013-12-16,844,771
2013-12-17,840,783
2013-12-18,851,777
2013-12-19,836,756
2013-12-20,826,733
2013-12-23,826,719
2013-12-24,827,713
2013-12-27,828,701
2013-12-30,826,715
2013-12-31,817,702
2014-01-02,813,708
2014-01-03,822,733
2014-01-06,845,777
2014-01-07,843,794
2014-01-08,751,707
2014-01-09,842,779
2014-01-10,832,750
2014-01-13,853,759
2014-01-14,859,783
2014-01-15,854,790
2014-01-16,859,794
2014-01-17,857,756
2014-01-20,849,783
2014-01-21,828,744
2014-01-22,857,799
2014-01-23,850,771
2014-01-24,856,771
2014-01-27,856,701
2014-01-28,847,773
2014-01-29,851,741
2014-01-30,852,765
2014-01-31,854,771
2014-02-03,850,754
2014-02-04,856,783
2014-02-05,849,780
2014-02-06,853,790
2014-02-07,845,773
2014-02-10,850,716
2014-02-11,853,797
2014-02-12,857,807
2014-02-13,858,800
2014-02-14,855,776
2014-02-17,856,764
2014-02-18,856,788
2014-02-19,860,796
2014-02-20,849,781
2014-02-21,841,768
2014-02-24,849,786
2014-02-25,856,801
2014-02-26,853,793
2014-02-27,853,796
2014-02-28,846,782
2014-03-03,851,781
2014-03-04,850,797
2014-03-05,853,792
2014-03-06,854,803
2014-03-07,843,761
2014-03-10,855,769
2014-03-11,850,781
2014-03-12,851,770
2014-03-13,850,776
2014-03-14,835,755
2014-03-17,849,777
2014-03-18,852,758
2014-03-19,854,789
2014-03-20,853,783
2014-03-21,842,748
2014-03-24,835,761
2014-03-25,845,770
2014-03-26,844,777
2014-03-27,840,770
2014-03-28,835,743
