date,cc_open,cc_occupied
2013-11-04,538,448
2013-11-05,540,456
2013-11-06,535,463
2013-11-07,537,452
2013-11-08,535,422
2013-11-11,545,471
2013-11-12,544,472
2013-11-13,547,474
2013-11-14,547,464
2013-11-15,540,427
2013-11-18,543,450
2013-11-19,545,458
2013-11-20,537,466
2013-11-21,542,474
2013-11-22,532,442
2013-11-25,542,474
2013-11-26,542,482
2013-11-27,539,479
2013-11-28,539,462
2013-11-29,537,438
2013-12-02,537,476
2013-12-03,544,480
2013-12-04,546,484
2013-12-05,544,477
2013-11-06,539,442
2013-12-09,537,459
2013-12-10,533,464
2013-12-11,541,473
2013-12-12,538,463
2013-12-13,539,443
2013-12-16,534,451
2013-12-17,538,482
2013-12-18,544,471
2013-12-19,545,479
2013-12-20,541,453
2013-12-23,522,438
2013-12-24,525,413
2013-12-27,525,420
2013-12-30,534,458
2013-12-31,523,436
2014-01-02,522,452
2014-01-03,528,443
2014-01-06,537,457
2014-01-07,541,464
2014-01-08,540,474
2014-01-09,539,469
2014-01-10,528,418
2014-01-13,531,451
2014-01-14,530,458
2014-01-15,537,479
2014-01-16,540,471
2014-01-17,534,446
2014-01-20,532,471
2014-01-21,530,472
2014-01-22,539,463
2014-01-23,545,491
2014-01-24,534,429
2014-01-27,540,457
2014-01-28,539,463
2014-01-29,536,450
2014-01-30,537,449
2014-01-31,539,440
2014-02-03,541,477
2014-02-04,542,474
2014-02-05,542,470
2014-02-06,535,461
2014-02-07,533,430
2014-02-10,534,456
2014-02-11,539,453
2014-02-12,540,474
2014-02-13,541,474
2014-02-14,538,449
2014-02-17,539,463
2014-02-18,538,460
2014-02-19,537,473
2014-02-20,535,469
2014-02-21,532,452
2014-02-24,537,474
2014-02-25,539,469
2014-02-26,536,461
2014-02-27,536,475
2014-02-28,534,436
2014-03-03,535,466
2014-03-04,537,477
2014-03-05,539,489
2014-03-06,541,474
2014-03-07,536,450
2014-03-10,535,462
2014-03-11,539,460
2014-03-12,537,458
2014-03-13,539,453
2014-03-14,532,418
2014-03-17,539,453
2014-03-18,542,453
2014-03-19,546,462
2014-03-20,546,481
2014-03-21,528,436
2014-03-24,542,449
2014-03-25,539,455
2014-03-26,539,472
2014-03-27,540,474
2014-03-28,533,450
