date,cc_open,cc_occupied
2022-11-14,4006,3047
2022-11-15,4020,3229
2022-11-16,3987,3228
2022-11-17,3987,3250
2022-11-18,4010,3258
2022-11-19,4030,3220
2022-11-20,3995,3092
2022-11-21,3913,2983
2022-11-22,4019,3237
2022-11-23,4008,3257
2022-11-24,4025,3258
2022-11-25,4027,3296
2022-11-26,3995,3172
2022-11-27,3976,3067
2022-11-28,3990,3060
2022-11-29,3985,3187
2022-11-30,4010,3261
2022-12-01,4042,3343
2022-12-02,4028,3281
2022-12-03,4015,3238
2022-12-04,3984,3115
2022-12-05,4004,3095
2022-12-06,4038,3225
2022-12-07,4038,3294
2022-12-08,4053,3331
2022-12-09,4054,3316
2022-12-10,4013,3198
2022-12-11,3982,3104
2022-12-12,4018,3163
2022-12-13,4039,3341
2022-12-14,4053,3387
2022-12-15,4049,3381
2022-12-16,4037,3337
2022-12-17,4016,3246
2022-12-18,4005,3170
2022-12-19,4009,3249
2022-12-20,4027,3384
2022-12-21,4069,3392
2022-12-22,4100,3419
2022-12-23,4095,3389
2022-12-24,4067,3254
2022-12-25,4006,3094
2022-12-26,4024,3119
2022-12-27,4006,3162
2022-12-28,4030,3254
2022-12-29,4061,3372
2022-12-30,4082,3423
2022-12-31,4061,3409
2023-01-01,4010,3301
2023-01-02,4029,3333
2023-01-03,4064,3316
2023-01-04,4130,3497
2023-01-05,4167,3528
2023-01-06,4109,3493
2023-01-07,4097,3428
2023-01-08,4096,3324
2023-01-09,4044,3303
2023-01-10,4073,3420
2023-01-11,4104,3453
2023-01-12,4123,3469
2023-01-13,4093,3451
2023-01-14,4088,3331
2023-01-15,4056,3184
2023-01-16,4056,3195
2023-01-17,4081,3330
2023-01-18,4080,3345
2023-01-19,4068,3314
2023-01-20,4026,3292
2023-01-21,4028,3229
2023-01-22,4004,3127
2023-01-23,3983,3071
2023-01-24,4010,3174
2023-01-25,4008,3253
2023-01-26,4036,3271
2023-01-27,4047,3262
2023-01-28,4020,3207
2023-01-29,3990,3049
2023-01-30,3989,3061
2023-01-31,4009,3183
2023-02-01,4033,3218
2023-02-02,4042,3286
2023-02-03,4025,3243
2023-02-04,4038,3241
2023-02-05,4003,3106
2023-02-06,3959,3073
2023-02-07,3985,3146
2023-02-08,3999,3105
2023-02-09,4043,3195
2023-02-10,4001,3199
2023-02-11,3968,3090
2023-02-12,3963,2976
2023-02-13,4002,2978
2023-02-14,4016,3116
2023-02-15,4021,3143
2023-02-16,4016,3181
2023-02-17,4030,3192
2023-02-18,4005,3143
2023-02-19,3994,3068
2023-02-20,3972,3047
2023-02-21,3994,3147
2023-02-22,4033,3228
2023-02-23,4059,3210
2023-02-24,4021,3216
2023-02-25,4000,3135
2023-02-26,3984,3010
2023-02-27,3959,2989
2023-02-28,4006,3152
2023-03-01,4002,3206
2023-03-02,4012,3214
2023-03-03,4042,3273
2023-03-04,4017,3185
2023-03-05,3973,3034
2023-03-06,3964,2939
2023-03-07,3990,3114
2023-03-08,4014,3238
2023-03-09,4017,3285
2023-03-10,3992,3271
2023-03-11,4004,3171
2023-03-12,3969,3081
