date,cc_open,cc_occupied
2013-11-04,3679,3049
2013-11-05,3712,3125
2013-11-06,3712,3183
2013-11-07,3701,3139
2013-11-08,3689,2979
2013-11-11,3701,3115
2013-11-12,3705,3149
2013-11-13,3709,3189
2013-11-14,3707,3127
2013-11-15,3683,3017
2013-11-18,3703,3098
2013-11-19,3717,3203
2013-11-20,3705,3186
2013-11-21,3705,3226
2013-11-22,3675,3031
2013-11-25,3685,3167
2013-11-26,3697,3187
2013-11-27,3700,3239
2013-11-28,3690,3168
2013-11-29,3682,3044
2013-12-02,3747,3239
2013-12-03,3763,3267
2013-12-04,3771,3269
2013-12-05,3772,3260
2013-11-06,3732,3095
2013-12-09,3746,3213
2013-12-10,3747,3269
2013-12-11,3747,3290
2013-12-12,3740,3242
2013-12-13,3733,3114
2013-12-16,3756,3235
2013-12-17,3757,3313
2013-12-18,3775,3248
2013-12-19,3748,3231
2013-12-20,3724,3059
2013-12-23,3730,2995
2013-12-24,3725,2897
2013-12-27,3715,2992
2013-12-30,3728,3133
2013-12-31,3722,3084
2014-01-02,3719,3201
2014-01-03,3724,3150
2014-01-06,3779,3285
2014-01-07,3787,3330
2014-01-08,3697,3264
2014-01-09,3782,3330
2014-01-10,3740,3139
2014-01-13,3778,3288
2014-01-14,3787,3329
2014-01-15,3786,3345
2014-01-16,3767,3314
2014-01-17,3786,3174
2014-01-20,3782,3295
2014-01-21,3748,3255
2014-01-22,3790,3293
2014-01-23,3780,3319
2014-01-24,3771,3161
2014-01-27,3783,3182
2014-01-28,3778,3285
2014-01-29,3784,3257
2014-01-30,3781,3282
2014-01-31,3774,3141
2014-02-03,3780,3274
2014-02-04,3795,3308
2014-02-05,3787,3333
2014-02-06,3778,3305
2014-02-07,3760,3189
2014-02-10,3779,3195
2014-02-11,3713,3271
2014-02-12,3788,3355
2014-02-13,3789,3331
2014-02-14,3772,3156
2014-02-17,3785,3232
2014-02-18,3786,3286
2014-02-19,3792,3315
2014-02-20,3791,3279
2014-02-21,3757,3153
2014-02-24,3774,3263
2014-02-25,3794,3319
2014-02-26,3792,3329
2014-02-27,3793,3333
2014-02-28,3767,3114
2014-03-03,3792,3298
2014-03-04,3787,3339
2014-03-05,3788,3380
2014-03-06,3791,3388
2014-03-07,3749,3155
2014-03-10,3785,3202
2014-03-11,3789,3270
2014-03-12,3786,3230
2014-03-13,3779,3248
2014-03-14,3732,3098
2014-03-17,3782,3235
2014-03-18,3790,3218
2014-03-19,3796,3283
2014-03-20,3793,3317
2014-03-21,3753,3074
2014-03-24,3750,3203
2014-03-25,3789,3248
2014-03-26,3793,3286
2014-03-27,3786,3279
2014-03-28,3759,3106
