date,areaName,deaths,deathsRollingRate,deathsReported
2020-01-03,Dorset,,0,0
2020-01-04,Dorset,,0,0
2020-01-05,Dorset,,0,0
2020-01-06,Dorset,,0,0
2020-01-07,Dorset,,0,0
2020-01-08,Dorset,,0,0
2020-01-09,Dorset,,0,0
2020-01-10,Dorset,,0,0
2020-01-11,Dorset,,0,0
2020-01-12,Dorset,,0,0
2020-01-13,Dorset,,0,0
2020-01-14,Dorset,,0,0
2020-01-15,Dorset,,0,0
2020-01-16,Dorset,,0,0
2020-01-17,Dorset,,0,0
2020-01-18,Dorset,,0,0
2020-01-19,Dorset,,0,0
2020-01-20,Dorset,,0,0
2020-01-21,Dorset,,0,0
2020-01-22,Dorset,,0,0
2020-01-23,Dorset,,0,0
2020-01-24,Dorset,,0,0
2020-01-25,Dorset,,0,0
2020-01-26,Dorset,,0,0
2020-01-27,Dorset,,0,0
2020-01-28,Dorset,,0,0
2020-01-29,Dorset,,0,0
2020-01-30,Dorset,,0,0
2020-01-31,Dorset,,0,0
2020-02-01,Dorset,,0,0
2020-02-02,Dorset,,0,0
2020-02-03,Dorset,,0,0
2020-02-04,Dorset,,0,0
2020-02-05,Dorset,,0,0
2020-02-06,Dorset,,0,0
2020-02-07,Dorset,,0,0
2020-02-08,Dorset,,0,0
2020-02-09,Dorset,,0,0
2020-02-10,Dorset,,0,0
2020-02-11,Dorset,,0,0
2020-02-12,Dorset,,0,0
2020-02-13,Dorset,,0,0
2020-02-14,Dorset,,0,0
2020-02-15,Dorset,,0,0
2020-02-16,Dorset,,0,0
2020-02-17,Dorset,,0,0
2020-02-18,Dorset,,0,0
2020-02-19,Dorset,,0,0
2020-02-20,Dorset,,0,0
2020-02-21,Dorset,,0,0
2020-02-22,Dorset,,0,0
2020-02-23,Dorset,,0,0
2020-02-24,Dorset,,0,0
2020-02-25,Dorset,,0,0
2020-02-26,Dorset,,0,0
2020-02-27,Dorset,,0,0
2020-02-28,Dorset,,0,0
2020-02-29,Dorset,,0,0
2020-03-01,Dorset,,0,0
2020-03-02,Dorset,,0,0
2020-03-03,Dorset,,0,0
2020-03-04,Dorset,,0,0
2020-03-05,Dorset,,0,0
2020-03-06,Dorset,,0,0
2020-03-07,Dorset,,0,0
2020-03-08,Dorset,,0,0
2020-03-09,Dorset,,0,0
2020-03-10,Dorset,,0,0
2020-03-11,Dorset,,0,0
2020-03-12,Dorset,,0,0
2020-03-13,Dorset,,0,0
2020-03-14,Dorset,,0,0
2020-03-15,Dorset,,0,0
2020-03-16,Dorset,,0,0
2020-03-17,Dorset,,0,0
2020-03-18,Dorset,,0,0
2020-03-19,Dorset,,0,0
2020-03-20,Dorset,,0,0
2020-03-21,Dorset,1,0,0
2020-03-22,Dorset,0,0,0
2020-03-23,Dorset,1,0,0
2020-03-24,Dorset,0,0,0
2020-03-25,Dorset,3,0,0
2020-03-26,Dorset,2,0,0
2020-03-27,Dorset,3,2.6000000000000000888,0
2020-03-28,Dorset,0,2.3999999999999999112,0
2020-03-29,Dorset,0,2.3999999999999999112,0
2020-03-30,Dorset,2,2.6000000000000000888,0
2020-03-31,Dorset,0,2.6000000000000000888,0
2020-04-01,Dorset,2,2.3999999999999999112,0
2020-04-02,Dorset,4,2.8999999999999999112,0
2020-04-03,Dorset,4,3.2000000000000001776,0
2020-04-04,Dorset,4,4.2000000000000001776,0
2020-04-05,Dorset,0,4.2000000000000001776,0
2020-04-06,Dorset,6,5.2999999999999998224,0
2020-04-07,Dorset,1,5.5,0
2020-04-08,Dorset,3,5.7999999999999998224,0
2020-04-09,Dorset,0,4.7999999999999998224,0
2020-04-10,Dorset,4,4.7999999999999998224,0
2020-04-11,Dorset,1,4,0
2020-04-12,Dorset,2,4.5,0
2020-04-13,Dorset,3,3.7000000000000001776,0
2020-04-14,Dorset,1,3.7000000000000001776,0
2020-04-15,Dorset,1,3.2000000000000001776,0
2020-04-16,Dorset,3,4,0
2020-04-17,Dorset,2,3.3999999999999999112,0
2020-04-18,Dorset,3,4,0
2020-04-19,Dorset,1,3.7000000000000001776,0
2020-04-20,Dorset,4,4,0
2020-04-21,Dorset,3,4.5,0
2020-04-22,Dorset,2,4.7999999999999998224,0
2020-04-23,Dorset,3,4.7999999999999998224,0
2020-04-24,Dorset,1,4.5,0
2020-04-25,Dorset,0,3.7000000000000001776,0
2020-04-26,Dorset,2,4,0
2020-04-27,Dorset,0,2.8999999999999999112,0
2020-04-28,Dorset,2,2.6000000000000000888,0
2020-04-29,Dorset,1,2.3999999999999999112,0
2020-04-30,Dorset,0,1.6000000000000000888,0
2020-05-01,Dorset,0,1.3000000000000000444,0
2020-05-02,Dorset,4,2.3999999999999999112,0
2020-05-03,Dorset,2,2.3999999999999999112,0
2020-05-04,Dorset,4,3.3999999999999999112,0
2020-05-05,Dorset,4,4,0
2020-05-06,Dorset,3,4.5,0
2020-05-07,Dorset,1,4.7999999999999998224,0
2020-05-08,Dorset,1,5,0
2020-05-09,Dorset,1,4.2000000000000001776,0
2020-05-10,Dorset,1,4,0
2020-05-11,Dorset,0,2.8999999999999999112,0
2020-05-12,Dorset,0,1.8000000000000000444,0
2020-05-13,Dorset,0,1.1000000000000000888,0
2020-05-14,Dorset,0,0.80000000000000004441,0
2020-05-15,Dorset,0,0.5,0
2020-05-16,Dorset,0,0.30000000000000004441,0
2020-05-17,Dorset,2,0.5,0
2020-05-18,Dorset,0,0.5,0
2020-05-19,Dorset,0,0.5,0
2020-05-20,Dorset,0,0.5,0
2020-05-21,Dorset,0,0.5,0
2020-05-22,Dorset,0,0.5,0
2020-05-23,Dorset,0,0.5,0
2020-05-24,Dorset,0,0,0
2020-05-25,Dorset,1,0.30000000000000004441,0
2020-05-26,Dorset,0,0.30000000000000004441,0
2020-05-27,Dorset,0,0.30000000000000004441,0
2020-05-28,Dorset,0,0.30000000000000004441,0
2020-05-29,Dorset,0,0.30000000000000004441,0
2020-05-30,Dorset,0,0.30000000000000004441,0
2020-05-31,Dorset,0,0.30000000000000004441,0
2020-06-01,Dorset,0,0,0
2020-06-02,Dorset,0,0,0
2020-06-03,Dorset,0,0,0
2020-06-04,Dorset,0,0,0
2020-06-05,Dorset,0,0,0
2020-06-06,Dorset,0,0,0
2020-06-07,Dorset,0,0,0
2020-06-08,Dorset,0,0,0
2020-06-09,Dorset,1,0.30000000000000004441,0
2020-06-10,Dorset,0,0.30000000000000004441,0
2020-06-11,Dorset,0,0.30000000000000004441,0
2020-06-12,Dorset,1,0.5,0
2020-06-13,Dorset,0,0.5,0
2020-06-14,Dorset,0,0.5,0
2020-06-15,Dorset,0,0.5,0
2020-06-16,Dorset,0,0.30000000000000004441,0
2020-06-17,Dorset,1,0.5,0
2020-06-18,Dorset,0,0.5,0
2020-06-19,Dorset,0,0.30000000000000004441,0
2020-06-20,Dorset,0,0.30000000000000004441,0
2020-06-21,Dorset,0,0.30000000000000004441,0
2020-06-22,Dorset,0,0.30000000000000004441,0
2020-06-23,Dorset,0,0.30000000000000004441,0
2020-06-24,Dorset,0,0,0
2020-06-25,Dorset,0,0,0
2020-06-26,Dorset,0,0,0
2020-06-27,Dorset,0,0,0
2020-06-28,Dorset,0,0,0
2020-06-29,Dorset,0,0,0
2020-06-30,Dorset,0,0,0
2020-07-01,Dorset,0,0,0
2020-07-02,Dorset,0,0,0
2020-07-03,Dorset,0,0,0
2020-07-04,Dorset,0,0,0
2020-07-05,Dorset,0,0,0
2020-07-06,Dorset,0,0,0
2020-07-07,Dorset,0,0,0
2020-07-08,Dorset,0,0,0
2020-07-09,Dorset,0,0,0
2020-07-10,Dorset,0,0,0
2020-07-11,Dorset,0,0,0
2020-07-12,Dorset,0,0,0
2020-07-13,Dorset,0,0,0
2020-07-14,Dorset,0,0,0
