date,areaName,deaths,deathsRollingRate,deathsReported
2020-01-03,Stevenage,,0,0
2020-01-04,Stevenage,,0,0
2020-01-05,Stevenage,,0,0
2020-01-06,Stevenage,,0,0
2020-01-07,Stevenage,,0,0
2020-01-08,Stevenage,,0,0
2020-01-09,Stevenage,,0,0
2020-01-10,Stevenage,,0,0
2020-01-11,Stevenage,,0,0
2020-01-12,Stevenage,,0,0
2020-01-13,Stevenage,,0,0
2020-01-14,Stevenage,,0,0
2020-01-15,Stevenage,,0,0
2020-01-16,Stevenage,,0,0
2020-01-17,Stevenage,,0,0
2020-01-18,Stevenage,,0,0
2020-01-19,Stevenage,,0,0
2020-01-20,Stevenage,,0,0
2020-01-21,Stevenage,,0,0
2020-01-22,Stevenage,,0,0
2020-01-23,Stevenage,,0,0
2020-01-24,Stevenage,,0,0
2020-01-25,Stevenage,,0,0
2020-01-26,Stevenage,,0,0
2020-01-27,Stevenage,,0,0
2020-01-28,Stevenage,,0,0
2020-01-29,Stevenage,,0,0
2020-01-30,Stevenage,,0,0
2020-01-31,Stevenage,,0,0
2020-02-01,Stevenage,,0,0
2020-02-02,Stevenage,,0,0
2020-02-03,Stevenage,,0,0
2020-02-04,Stevenage,,0,0
2020-02-05,Stevenage,,0,0
2020-02-06,Stevenage,,0,0
2020-02-07,Stevenage,,0,0
2020-02-08,Stevenage,,0,0
2020-02-09,Stevenage,,0,0
2020-02-10,Stevenage,,0,0
2020-02-11,Stevenage,,0,0
2020-02-12,Stevenage,,0,0
2020-02-13,Stevenage,,0,0
2020-02-14,Stevenage,,0,0
2020-02-15,Stevenage,,0,0
2020-02-16,Stevenage,,0,0
2020-02-17,Stevenage,,0,0
2020-02-18,Stevenage,,0,0
2020-02-19,Stevenage,,0,0
2020-02-20,Stevenage,,0,0
2020-02-21,Stevenage,,0,0
2020-02-22,Stevenage,,0,0
2020-02-23,Stevenage,,0,0
2020-02-24,Stevenage,,0,0
2020-02-25,Stevenage,,0,0
2020-02-26,Stevenage,,0,0
2020-02-27,Stevenage,,0,0
2020-02-28,Stevenage,,0,0
2020-02-29,Stevenage,,0,0
2020-03-01,Stevenage,,0,0
2020-03-02,Stevenage,,0,0
2020-03-03,Stevenage,,0,0
2020-03-04,Stevenage,,0,0
2020-03-05,Stevenage,,0,0
2020-03-06,Stevenage,,0,0
2020-03-07,Stevenage,,0,0
2020-03-08,Stevenage,,0,0
2020-03-09,Stevenage,,0,0
2020-03-10,Stevenage,,0,0
2020-03-11,Stevenage,,0,0
2020-03-12,Stevenage,,0,0
2020-03-13,Stevenage,,0,0
2020-03-14,Stevenage,,0,0
2020-03-15,Stevenage,,0,0
2020-03-16,Stevenage,,0,0
2020-03-17,Stevenage,,0,0
2020-03-18,Stevenage,,0,0
2020-03-19,Stevenage,,0,0
2020-03-20,Stevenage,,0,0
2020-03-21,Stevenage,,0,0
2020-03-22,Stevenage,,0,0
2020-03-23,Stevenage,,0,0
2020-03-24,Stevenage,,0,0
2020-03-25,Stevenage,,0,0
2020-03-26,Stevenage,,0,0
2020-03-27,Stevenage,,0,0
2020-03-28,Stevenage,,0,0
2020-03-29,Stevenage,,0,0
2020-03-30,Stevenage,,0,0
2020-03-31,Stevenage,1,0,0
2020-04-01,Stevenage,0,0,0
2020-04-02,Stevenage,1,0,0
2020-04-03,Stevenage,1,0,0
2020-04-04,Stevenage,0,0,0
2020-04-05,Stevenage,0,0,0
2020-04-06,Stevenage,1,4.5999999999999996447,0
2020-04-07,Stevenage,0,3.3999999999999999112,0
2020-04-08,Stevenage,0,3.3999999999999999112,0
2020-04-09,Stevenage,0,2.2999999999999998224,0
2020-04-10,Stevenage,0,1.1000000000000000888,0
2020-04-11,Stevenage,1,2.2999999999999998224,0
2020-04-12,Stevenage,2,4.5999999999999996447,0
2020-04-13,Stevenage,4,8,0
2020-04-14,Stevenage,1,9.0999999999999996447,0
