date,areaName,deaths,deathsRollingRate,deathsReported
2020-01-03,High Peak,,0,0
2020-01-04,High Peak,,0,0
2020-01-05,High Peak,,0,0
2020-01-06,High Peak,,0,0
2020-01-07,High Peak,,0,0
2020-01-08,High Peak,,0,0
2020-01-09,High Peak,,0,0
2020-01-10,High Peak,,0,0
2020-01-11,High Peak,,0,0
2020-01-12,High Peak,,0,0
2020-01-13,High Peak,,0,0
2020-01-14,High Peak,,0,0
2020-01-15,High Peak,,0,0
2020-01-16,High Peak,,0,0
2020-01-17,High Peak,,0,0
2020-01-18,High Peak,,0,0
2020-01-19,High Peak,,0,0
2020-01-20,High Peak,,0,0
2020-01-21,High Peak,,0,0
2020-01-22,High Peak,,0,0
2020-01-23,High Peak,,0,0
2020-01-24,High Peak,,0,0
2020-01-25,High Peak,,0,0
2020-01-26,High Peak,,0,0
2020-01-27,High Peak,,0,0
2020-01-28,High Peak,,0,0
2020-01-29,High Peak,,0,0
2020-01-30,High Peak,,0,0
2020-01-31,High Peak,,0,0
2020-02-01,High Peak,,0,0
2020-02-02,High Peak,,0,0
2020-02-03,High Peak,,0,0
2020-02-04,High Peak,,0,0
2020-02-05,High Peak,,0,0
2020-02-06,High Peak,,0,0
2020-02-07,High Peak,,0,0
2020-02-08,High Peak,,0,0
2020-02-09,High Peak,,0,0
2020-02-10,High Peak,,0,0
2020-02-11,High Peak,,0,0
2020-02-12,High Peak,,0,0
2020-02-13,High Peak,,0,0
2020-02-14,High Peak,,0,0
2020-02-15,High Peak,,0,0
2020-02-16,High Peak,,0,0
2020-02-17,High Peak,,0,0
2020-02-18,High Peak,,0,0
2020-02-19,High Peak,,0,0
2020-02-20,High Peak,,0,0
2020-02-21,High Peak,,0,0
2020-02-22,High Peak,,0,0
2020-02-23,High Peak,,0,0
2020-02-24,High Peak,,0,0
2020-02-25,High Peak,,0,0
2020-02-26,High Peak,,0,0
2020-02-27,High Peak,,0,0
2020-02-28,High Peak,,0,0
2020-02-29,High Peak,,0,0
2020-03-01,High Peak,,0,0
2020-03-02,High Peak,,0,0
2020-03-03,High Peak,,0,0
2020-03-04,High Peak,,0,0
2020-03-05,High Peak,,0,0
2020-03-06,High Peak,,0,0
2020-03-07,High Peak,,0,0
2020-03-08,High Peak,,0,0
2020-03-09,High Peak,,0,0
2020-03-10,High Peak,,0,0
2020-03-11,High Peak,,0,0
2020-03-12,High Peak,,0,0
2020-03-13,High Peak,,0,0
2020-03-14,High Peak,,0,0
2020-03-15,High Peak,,0,0
2020-03-16,High Peak,,0,0
2020-03-17,High Peak,,0,0
2020-03-18,High Peak,,0,0
2020-03-19,High Peak,,0,0
2020-03-20,High Peak,1,0,0
2020-03-21,High Peak,0,0,0
2020-03-22,High Peak,0,0,0
2020-03-23,High Peak,0,0,0
2020-03-24,High Peak,0,0,0
2020-03-25,High Peak,0,0,0
2020-03-26,High Peak,0,1.1000000000000000888,0
2020-03-27,High Peak,0,0,0
2020-03-28,High Peak,0,0,0
2020-03-29,High Peak,0,0,0
2020-03-30,High Peak,0,0,0
2020-03-31,High Peak,0,0,0
2020-04-01,High Peak,0,0,0
2020-04-02,High Peak,1,1.1000000000000000888,0
2020-04-03,High Peak,1,2.2000000000000001776,0
2020-04-04,High Peak,3,5.4000000000000003553,0
2020-04-05,High Peak,1,6.5,0
2020-04-06,High Peak,1,7.5999999999999996447,0
2020-04-07,High Peak,4,11.900000000000000355,0
2020-04-08,High Peak,1,12.900000000000000355,0
2020-04-09,High Peak,0,11.900000000000000355,0
2020-04-10,High Peak,2,12.900000000000000355,0
2020-04-11,High Peak,1,10.800000000000000711,0
2020-04-12,High Peak,1,10.800000000000000711,0
2020-04-13,High Peak,4,14,0
2020-04-14,High Peak,3,12.900000000000000355,0
2020-04-15,High Peak,2,14,0
2020-04-16,High Peak,1,15.099999999999999645,0
