date,areaName,deaths,deathsRollingRate,deathsReported
2020-12-03,Birmingham,15,5.2000000000000001776,6
2020-12-04,Birmingham,16,6.0999999999999996447,14
2020-12-05,Birmingham,7,6.4000000000000003553,9
2020-12-06,Birmingham,8,6,10
2020-12-07,Birmingham,9,5.7000000000000001776,4
2020-12-08,Birmingham,14,6.7000000000000001776,7
2020-12-09,Birmingham,7,6.7000000000000001776,17
2020-12-10,Birmingham,9,6.0999999999999996447,11
2020-12-11,Birmingham,4,5.0999999999999996447,11
2020-12-12,Birmingham,8,5.2000000000000001776,9
2020-12-13,Birmingham,7,5.0999999999999996447,5
2020-12-14,Birmingham,7,4.9000000000000003553,6
2020-12-15,Birmingham,9,4.5,3
2020-12-16,Birmingham,11,4.7999999999999998224,16
2020-12-17,Birmingham,9,4.7999999999999998224,13
2020-12-18,Birmingham,12,5.5,12
2020-12-19,Birmingham,4,5.2000000000000001776,8
2020-12-20,Birmingham,4,4.9000000000000003553,7
2020-12-21,Birmingham,8,5,2
2020-12-22,Birmingham,7,4.7999999999999998224,8
2020-12-23,Birmingham,6,4.4000000000000003553,11
2020-12-24,Birmingham,13,4.7000000000000001776,5
2020-12-25,Birmingham,7,4.2999999999999998224,8
2020-12-26,Birmingham,9,4.7000000000000001776,4
2020-12-27,Birmingham,8,5.0999999999999996447,2
2020-12-28,Birmingham,6,4.9000000000000003553,9
2020-12-29,Birmingham,11,5.2999999999999998224,7
2020-12-30,Birmingham,12,5.7999999999999998224,12
2020-12-31,Birmingham,9,5.4000000000000003553,13
2021-01-01,Birmingham,11,5.7999999999999998224,11
2021-01-02,Birmingham,8,5.7000000000000001776,11
2021-01-03,Birmingham,12,6,2
2021-01-04,Birmingham,12,6.5999999999999996447,8
2021-01-05,Birmingham,14,6.7999999999999998224,15
2021-01-06,Birmingham,8,6.5,14
2021-01-07,Birmingham,9,6.5,14
2021-01-08,Birmingham,9,,15
2021-01-09,Birmingham,11,,16
2021-01-10,Birmingham,10,,10
2021-01-11,Birmingham,3,,10
2021-01-12,Birmingham,,,13
