date,cc_open,cc_occupied
2019-12-02,317,252
2019-12-03,317,253
2019-12-04,319,254
2019-12-05,317,241
2019-12-06,318,239
2019-12-07,314,233
2019-12-08,315,231
2019-12-09,317,244
2019-12-10,319,253
2019-12-11,320,262
2019-12-12,322,262
2019-12-13,320,271
2019-12-14,316,257
2019-12-15,320,268
2019-12-16,319,269
2019-12-17,323,278
2019-12-18,319,267
2019-12-19,315,262
2019-12-20,315,257
2019-12-21,315,246
2019-12-22,315,246
2019-12-23,315,249
2019-12-24,316,240
2019-12-25,312,228
2019-12-26,312,232
2019-12-27,313,245
2019-12-28,315,253
2019-12-29,315,252
2019-12-30,317,257
2019-12-31,318,262
2020-01-01,319,252
2020-01-02,321,271
2020-01-03,318,263
2020-01-04,315,253
2020-01-05,259,206
2020-01-06,318,264
2020-01-07,319,269
2020-01-08,320,274
2020-01-09,317,269
2020-01-10,316,269
2020-01-11,314,235
2020-01-12,316,255
2020-01-13,317,257
2020-01-14,316,270
2020-01-15,321,280
2020-01-16,322,280
2020-01-17,317,264
2020-01-18,318,251
2020-01-19,314,252
2020-01-20,320,255
2020-01-21,316,254
2020-01-22,315,256
2020-01-23,314,245
2020-01-24,312,234
2020-01-25,313,250
2020-01-26,313,241
2020-01-27,318,249
2020-01-28,320,255
2020-01-29,316,261
2020-01-30,319,262
2020-01-31,316,262
2020-02-01,316,252
2020-02-02,315,244
2020-02-03,320,261
2020-02-04,316,246
2020-02-05,316,257
2020-02-06,316,250
2020-02-07,314,268
2020-02-08,314,247
2020-02-09,314,245
2020-02-10,317,249
2020-02-11,316,258
2020-02-12,319,261
2020-02-13,320,264
2020-02-14,318,250
2020-02-15,311,236
2020-02-16,315,252
2020-02-17,316,262
2020-02-18,318,259
2020-02-19,320,261
2020-02-20,317,254
2020-02-21,319,241
2020-02-22,316,231
2020-02-23,315,240
2020-02-24,319,250
2020-02-25,318,252
2020-02-26,318,252
2020-02-27,317,237
2020-02-28,318,240
2020-02-29,319,237
2020-03-01,317,240
