date,cc_open,cc_occupied
2019-12-02,488,410
2019-12-03,488,398
2019-12-04,488,404
2019-12-05,491,409
2019-12-06,487,411
2019-12-07,488,403
2019-12-08,489,411
2019-12-09,489,408
2019-12-10,487,400
2019-12-11,489,406
2019-12-12,490,420
2019-12-13,489,418
2019-12-14,489,398
2019-12-15,489,410
2019-12-16,489,406
2019-12-17,489,426
2019-12-18,489,424
2019-12-19,486,427
2019-12-20,484,406
2019-12-21,488,396
2019-12-22,489,389
2019-12-23,489,402
2019-12-24,466,364
2019-12-25,489,394
2019-12-26,489,390
2019-12-27,488,383
2019-12-28,479,373
2019-12-29,489,386
2019-12-30,487,402
2019-12-31,486,404
2020-01-01,488,405
2020-01-02,488,420
2020-01-03,490,424
2020-01-04,489,416
2020-01-05,491,433
2020-01-06,487,434
2020-01-07,488,431
2020-01-08,489,430
2020-01-09,489,418
2020-01-10,480,405
2020-01-11,488,405
2020-01-12,490,405
2020-01-13,487,396
2020-01-14,482,406
2020-01-15,489,404
2020-01-16,491,424
2020-01-17,487,426
2020-01-18,490,410
2020-01-19,483,394
2020-01-20,488,407
2020-01-21,488,403
2020-01-22,489,412
2020-01-23,488,421
2020-01-24,488,404
2020-01-25,488,386
2020-01-26,487,379
2020-01-27,488,394
2020-01-28,478,395
2020-01-29,487,410
2020-01-30,488,421
2020-01-31,488,417
2020-02-01,488,398
2020-02-02,488,396
2020-02-03,487,419
2020-02-04,487,425
2020-02-05,486,422
2020-02-06,488,407
2020-02-07,488,402
2020-02-08,488,400
2020-02-09,488,366
2020-02-10,484,419
2020-02-11,487,387
2020-02-12,484,407
2020-02-13,488,400
2020-02-14,488,394
2020-02-15,489,383
2020-02-16,482,383
2020-02-17,483,404
2020-02-18,489,413
2020-02-19,486,392
2020-02-20,488,417
2020-02-21,488,397
2020-02-22,488,392
2020-02-23,488,395
2020-02-24,485,406
2020-02-25,486,425
2020-02-26,487,423
2020-02-27,489,413
2020-02-28,488,389
2020-02-29,487,391
2020-03-01,487,392
