date,cc_open,cc_occupied
2019-12-02,341,276
2019-12-03,339,280
2019-12-04,336,266
2019-12-05,339,262
2019-12-06,340,253
2019-12-07,316,250
2019-12-08,316,244
2019-12-09,339,268
2019-12-10,341,269
2019-12-11,341,278
2019-12-12,341,264
2019-12-13,341,262
2019-12-14,318,224
2019-12-15,316,227
2019-12-16,342,255
2019-12-17,343,278
2019-12-18,342,272
2019-12-19,341,278
2019-12-20,340,275
2019-12-21,318,242
2019-12-22,319,231
2019-12-23,332,241
2019-12-24,341,237
2019-12-25,340,223
2019-12-26,343,236
2019-12-27,341,248
2019-12-28,317,250
2019-12-29,322,243
2019-12-30,343,264
2019-12-31,332,253
2020-01-01,333,251
2020-01-02,334,257
2020-01-03,333,256
2020-01-04,313,236
2020-01-05,312,244
2020-01-06,339,278
2020-01-07,335,272
2020-01-08,336,273
2020-01-09,338,281
2020-01-10,335,267
2020-01-11,314,241
2020-01-12,313,246
2020-01-13,334,272
2020-01-14,335,274
2020-01-15,336,264
2020-01-16,332,255
2020-01-17,334,253
2020-01-18,313,241
2020-01-19,313,236
2020-01-20,335,264
2020-01-21,337,263
2020-01-22,336,259
2020-01-23,328,268
2020-01-24,333,248
2020-01-25,313,230
2020-01-26,313,219
2020-01-27,333,259
2020-01-28,333,270
2020-01-29,336,276
2020-01-30,333,268
2020-01-31,331,264
2020-02-01,313,241
2020-02-02,312,232
2020-02-03,331,274
2020-02-04,332,258
2020-02-05,335,260
2020-02-06,334,260
2020-02-07,332,252
2020-02-08,313,225
2020-02-09,313,222
2020-02-10,337,258
2020-02-11,330,255
2020-02-12,327,238
2020-02-13,329,236
2020-02-14,329,245
2020-02-15,312,235
2020-02-16,311,228
2020-02-17,335,251
2020-02-18,334,254
2020-02-19,331,255
2020-02-20,334,257
2020-02-21,329,251
2020-02-22,306,234
2020-02-23,306,241
2020-02-24,335,264
2020-02-25,332,270
2020-02-26,332,265
2020-02-27,332,264
2020-02-28,331,264
2020-02-29,312,250
2020-03-01,312,245
