date,cc_open,cc_occupied
2010-11-01,234,174
2010-11-02,240,194
2010-11-03,224,191
2010-11-04,224,187
2010-11-07,224,159
2010-11-08,224,186
2010-11-09,224,184
2010-11-10,223,184
2010-11-11,224,184
2010-11-14,226,187
2010-11-15,226,189
2010-11-16,226,192
2010-11-17,226,187
2010-11-18,226,187
2010-11-21,232,154
2010-11-22,232,188
2010-11-23,231,194
2010-11-24,231,201
2010-11-25,231,160
2010-11-28,231,188
2010-11-29,231,193
2010-11-30,242,195
2010-12-01,254,203
2010-12-02,254,230
2010-12-05,232,186
2010-12-06,254,208
2010-12-07,254,212
2010-12-08,254,204
2010-12-09,254,213
2010-12-12,253,214
2010-12-13,256,222
2010-12-14,244,193
2010-12-15,256,219
2010-12-16,256,224
2010-12-19,260,216
2010-12-20,256,220
2010-12-21,256,226
2010-12-22,256,217
2010-12-23,256,211
2010-12-29,255,199
2010-12-30,256,213
2011-01-03,247,218
2011-01-04,256,231
2011-01-05,258,231
2011-01-06,256,230
2011-01-09,256,217
2011-01-10,256,227
2011-01-11,256,229
2011-01-12,258,214
2011-01-13,256,212
2011-01-16,257,196
2011-01-17,259,211
2011-01-18,257,219
2011-01-19,257,226
2011-01-20,256,232
2011-01-23,256,203
2011-01-24,256,214
2011-01-25,257,219
2011-01-26,256,206
2011-01-27,256,213
2011-01-30,256,213
2011-01-31,250,205
2011-02-01,256,223
2011-02-02,256,231
2011-02-03,256,219
2011-02-06,256,205
2011-02-07,257,224
2011-02-08,256,223
2011-02-09,254,220
2011-02-10,253,205
2011-02-13,254,211
2011-02-14,254,228
2011-02-15,254,228
2011-02-16,254,230
2011-02-17,254,223
2011-02-20,254,199
