date,cc_open,cc_occupied
2010-11-01,509,442
2010-11-02,518,445
2010-11-03,513,454
2010-11-04,580,514
2010-11-07,616,536
2010-11-08,585,501
2010-11-09,588,530
2010-11-10,592,547
2010-11-11,535,472
2010-11-14,626,530
2010-11-15,586,522
2010-11-16,536,476
2010-11-17,584,534
2010-11-18,573,536
2010-11-21,590,497
2010-11-22,593,508
2010-11-23,595,525
2010-11-24,592,516
2010-11-25,597,517
2010-11-28,586,504
2010-11-29,589,496
2010-11-30,591,513
2010-12-01,589,511
2010-12-02,591,530
2010-12-05,575,494
2010-12-06,578,515
2010-12-07,585,511
2010-12-08,590,520
2010-12-09,590,525
2010-12-12,578,499
2010-12-13,588,539
2010-12-14,596,538
2010-12-15,585,540
2010-12-16,588,541
2010-12-19,569,502
2010-12-20,579,501
2010-12-21,575,505
2010-12-22,584,505
2010-12-23,570,492
2010-12-29,579,520
2010-12-30,566,527
2011-01-03,570,535
2011-01-04,588,540
2011-01-05,587,538
2011-01-06,586,546
2011-01-09,575,524
2011-01-10,588,545
2011-01-11,590,563
2011-01-12,589,558
2011-01-13,588,555
2011-01-16,583,547
2011-01-17,592,550
2011-01-18,593,549
2011-01-19,582,526
2011-01-20,583,544
2011-01-23,578,503
2011-01-24,587,511
2011-01-25,585,532
2011-01-26,586,536
2011-01-27,580,512
2011-01-30,576,474
2011-01-31,579,508
2011-02-01,584,500
2011-02-02,589,501
2011-02-03,592,523
2011-02-06,585,509
2011-02-07,581,503
2011-02-08,581,506
2011-02-09,583,523
2011-02-10,588,521
2011-02-13,582,494
2011-02-14,579,503
2011-02-15,586,503
2011-02-16,591,523
2011-02-17,586,509
2011-02-20,598,504
