date,cc_open,cc_occupied
2010-11-01,314,262
2010-11-02,304,212
2010-11-03,332,286
2010-11-04,338,297
2010-11-07,326,263
2010-11-08,338,252
2010-11-09,340,290
2010-11-10,341,306
2010-11-11,340,300
2010-11-14,358,299
2010-11-15,339,293
2010-11-16,339,290
2010-11-17,339,292
2010-11-18,337,293
2010-11-21,338,280
2010-11-22,343,298
2010-11-23,304,288
2010-11-24,341,280
2010-11-25,344,295
2010-11-28,336,269
2010-11-29,335,279
2010-11-30,324,269
2010-12-01,334,275
2010-12-02,335,286
2010-12-05,342,297
2010-12-06,342,313
2010-12-07,337,293
2010-12-08,340,311
2010-12-09,343,299
2010-12-12,339,283
2010-12-13,341,302
2010-12-14,335,304
2010-12-15,344,295
2010-12-16,344,310
2010-12-19,341,286
2010-12-20,345,304
2010-12-21,342,272
2010-12-22,312,272
2010-12-23,342,295
2010-12-29,344,316
2010-12-30,345,307
2011-01-03,348,314
2011-01-04,355,330
2011-01-05,355,329
2011-01-06,345,314
2011-01-09,356,325
2011-01-10,352,327
2011-01-11,347,323
2011-01-12,353,335
2011-01-13,347,268
2011-01-16,350,321
2011-01-17,351,319
2011-01-18,354,313
2011-01-19,351,306
2011-01-20,352,310
2011-01-23,354,294
2011-01-24,348,306
2011-01-25,347,295
2011-01-26,347,301
2011-01-27,352,311
2011-01-30,348,295
2011-01-31,348,306
2011-02-01,370,326
2011-02-02,369,323
2011-02-03,373,330
2011-02-06,351,297
2011-02-07,352,291
2011-02-08,350,305
2011-02-09,368,320
2011-02-10,353,269
2011-02-13,367,305
2011-02-14,372,324
2011-02-15,373,336
2011-02-16,370,319
2011-02-17,371,323
2011-02-20,346,279
