date,cc_open,cc_occupied
2010-11-01,434,375
2010-11-02,403,356
2010-11-03,405,352
2010-11-04,405,364
2010-11-07,414,353
2010-11-08,418,352
2010-11-09,422,363
2010-11-10,418,369
2010-11-11,419,367
2010-11-14,563,490
2010-11-15,421,360
2010-11-16,418,357
2010-11-17,420,363
2010-11-18,425,374
2010-11-21,575,490
2010-11-22,420,354
2010-11-23,429,380
2010-11-24,430,386
2010-11-25,424,367
2010-11-28,424,363
2010-11-29,428,358
2010-11-30,429,371
2010-12-01,430,371
2010-12-02,430,372
2010-12-05,428,364
2010-12-06,429,370
2010-12-07,430,378
2010-12-08,425,366
2010-12-09,428,373
2010-12-12,426,372
2010-12-13,409,346
2010-12-14,423,383
2010-12-15,425,379
2010-12-16,424,372
2010-12-19,422,367
2010-12-20,417,369
2010-12-21,422,376
2010-12-22,425,381
2010-12-23,424,375
2010-12-29,434,386
2010-12-30,355,329
2011-01-03,455,396
2011-01-04,433,402
2011-01-05,441,415
2011-01-06,441,404
2011-01-09,443,407
2011-01-10,438,394
2011-01-11,451,401
2011-01-12,448,400
2011-01-13,439,393
2011-01-16,440,332
2011-01-17,436,390
2011-01-18,435,381
2011-01-19,454,402
2011-01-20,455,404
2011-01-23,444,377
2011-01-24,439,371
2011-01-25,441,364
2011-01-26,441,364
2011-01-27,436,369
2011-01-30,437,368
2011-01-31,433,368
2011-02-01,435,373
2011-02-02,438,386
2011-02-03,443,376
2011-02-06,437,368
2011-02-07,436,381
2011-02-08,439,397
2011-02-09,444,394
2011-02-10,442,382
2011-02-13,442,373
2011-02-14,445,375
2011-02-15,443,379
2011-02-16,444,385
2011-02-17,445,388
2011-02-20,442,370
