date,areaName,admissions,admissionsRollingRate,patients,patientsMv,cumAdmissionsByAge
2021-01-28,North East and Yorkshire,355,30.100000000000001421,3593,309,"[{'age': '85+', 'rate': 5850.0, 'value': 12034}, {'age': '6_to_17', 'rate': 30.7, 'value': 364}, {'age': '18_to_64', 'rate': 329.3, 'value': 16966}, {'age': '0_to_5', 'rate': 53.5, 'value': 317}, {'age': '65_to_84', 'rate': 1709.9, 'value': 24470}]"
2021-01-27,North East and Yorkshire,360,31,3654,319,"[{'age': '85+', 'rate': 5822.8, 'value': 11978}, {'age': '6_to_17', 'rate': 30.6, 'value': 362}, {'age': '18_to_64', 'rate': 326.5, 'value': 16826}, {'age': '0_to_5', 'rate': 53.1, 'value': 315}, {'age': '65_to_84', 'rate': 1699.1, 'value': 24315}]"
2021-01-26,North East and Yorkshire,380,32.299999999999997158,3841,336,"[{'age': '85+', 'rate': 5784.8, 'value': 11900}, {'age': '6_to_17', 'rate': 30.5, 'value': 361}, {'age': '18_to_64', 'rate': 324.0, 'value': 16693}, {'age': '0_to_5', 'rate': 52.8, 'value': 313}, {'age': '65_to_84', 'rate': 1688.9, 'value': 24169}]"
2021-01-25,North East and Yorkshire,345,33.600000000000001421,3891,336,"[{'age': '85+', 'rate': 5745.5, 'value': 11819}, {'age': '6_to_17', 'rate': 30.4, 'value': 360}, {'age': '18_to_64', 'rate': 321.2, 'value': 16549}, {'age': '0_to_5', 'rate': 52.6, 'value': 312}, {'age': '65_to_84', 'rate': 1678.2, 'value': 24016}]"
2021-01-24,North East and Yorkshire,416,35,3732,339,"[{'age': '85+', 'rate': 5715.8, 'value': 11758}, {'age': '6_to_17', 'rate': 30.3, 'value': 359}, {'age': '18_to_64', 'rate': 318.5, 'value': 16413}, {'age': '0_to_5', 'rate': 52.5, 'value': 311}, {'age': '65_to_84', 'rate': 1668.0, 'value': 23870}]"
2021-01-23,North East and Yorkshire,360,35.299999999999997158,3732,340,"[{'age': '85+', 'rate': 5670.1, 'value': 11664}, {'age': '6_to_17', 'rate': 30.1, 'value': 356}, {'age': '18_to_64', 'rate': 315.8, 'value': 16272}, {'age': '0_to_5', 'rate': 52.3, 'value': 310}, {'age': '65_to_84', 'rate': 1655.6, 'value': 23693}]"
2021-01-22,North East and Yorkshire,364,36.5,3793,325,"[{'age': '85+', 'rate': 5630.3, 'value': 11582}, {'age': '6_to_17', 'rate': 29.8, 'value': 353}, {'age': '18_to_64', 'rate': 313.5, 'value': 16153}, {'age': '0_to_5', 'rate': 52.0, 'value': 308}, {'age': '65_to_84', 'rate': 1644.9, 'value': 23539}]"
2021-01-21,North East and Yorkshire,431,37.100000000000001421,3814,322,"[{'age': '85+', 'rate': 5600.6, 'value': 11521}, {'age': '6_to_17', 'rate': 29.6, 'value': 351}, {'age': '18_to_64', 'rate': 310.7, 'value': 16010}, {'age': '0_to_5', 'rate': 51.5, 'value': 305}, {'age': '65_to_84', 'rate': 1634.0, 'value': 23384}]"
2021-01-20,North East and Yorkshire,472,37,3818,328,"[{'age': '85+', 'rate': 5556.9, 'value': 11431}, {'age': '6_to_17', 'rate': 29.5, 'value': 349}, {'age': '18_to_64', 'rate': 307.7, 'value': 15853}, {'age': '0_to_5', 'rate': 51.5, 'value': 305}, {'age': '65_to_84', 'rate': 1621.3, 'value': 23202}]"
2021-01-19,North East and Yorkshire,492,36,3830,316,"[{'age': '85+', 'rate': 5514.1, 'value': 11343}, {'age': '6_to_17', 'rate': 29.1, 'value': 345}, {'age': '18_to_64', 'rate': 304.3, 'value': 15682}, {'age': '0_to_5', 'rate': 51.0, 'value': 302}, {'age': '65_to_84', 'rate': 1606.9, 'value': 22996}]"
2021-01-18,North East and Yorkshire,462,35.700000000000002842,3796,298,"[{'age': '85+', 'rate': 5463.5, 'value': 11239}, {'age': '6_to_17', 'rate': 29.0, 'value': 344}, {'age': '18_to_64', 'rate': 300.6, 'value': 15490}, {'age': '0_to_5', 'rate': 50.6, 'value': 300}, {'age': '65_to_84', 'rate': 1593.4, 'value': 22803}]"
2021-01-17,North East and Yorkshire,445,35.799999999999997158,3604,282,"[{'age': '85+', 'rate': 5416.8, 'value': 11143}, {'age': '6_to_17', 'rate': 29.0, 'value': 343}, {'age': '18_to_64', 'rate': 297.9, 'value': 15348}, {'age': '0_to_5', 'rate': 50.4, 'value': 299}, {'age': '65_to_84', 'rate': 1577.9, 'value': 22581}]"
2021-01-16,North East and Yorkshire,464,35.799999999999997158,3567,280,"[{'age': '85+', 'rate': 5366.3, 'value': 11039}, {'age': '6_to_17', 'rate': 28.9, 'value': 342}, {'age': '18_to_64', 'rate': 295.0, 'value': 15203}, {'age': '0_to_5', 'rate': 50.4, 'value': 299}, {'age': '65_to_84', 'rate': 1564.3, 'value': 22386}]"
2021-01-15,North East and Yorkshire,416,35.100000000000001421,3584,284,"[{'age': '85+', 'rate': 5309.4, 'value': 10922}, {'age': '6_to_17', 'rate': 28.8, 'value': 341}, {'age': '18_to_64', 'rate': 291.9, 'value': 15040}, {'age': '0_to_5', 'rate': 50.3, 'value': 298}, {'age': '65_to_84', 'rate': 1551.6, 'value': 22204}]"
2021-01-14,North East and Yorkshire,416,34.600000000000001421,3455,277,"[{'age': '85+', 'rate': 5263.7, 'value': 10828}, {'age': '6_to_17', 'rate': 28.7, 'value': 340}, {'age': '18_to_64', 'rate': 289.2, 'value': 14900}, {'age': '0_to_5', 'rate': 50.3, 'value': 298}, {'age': '65_to_84', 'rate': 1538.9, 'value': 22023}]"
2021-01-13,North East and Yorkshire,393,35,3476,272,"[{'age': '85+', 'rate': 5227.7, 'value': 10754}, {'age': '6_to_17', 'rate': 28.6, 'value': 339}, {'age': '18_to_64', 'rate': 286.2, 'value': 14750}, {'age': '0_to_5', 'rate': 50.1, 'value': 297}, {'age': '65_to_84', 'rate': 1525.7, 'value': 21833}]"
2021-01-12,North East and Yorkshire,463,35.100000000000001421,3429,258,"[{'age': '85+', 'rate': 5194.7, 'value': 10686}, {'age': '6_to_17', 'rate': 28.4, 'value': 337}, {'age': '18_to_64', 'rate': 283.4, 'value': 14602}, {'age': '0_to_5', 'rate': 49.8, 'value': 295}, {'age': '65_to_84', 'rate': 1513.6, 'value': 21660}]"
2021-01-11,North East and Yorkshire,466,34.100000000000001421,3392,246,"[{'age': '85+', 'rate': 5142.7, 'value': 10579}, {'age': '6_to_17', 'rate': 28.4, 'value': 336}, {'age': '18_to_64', 'rate': 280.1, 'value': 14435}, {'age': '0_to_5', 'rate': 49.4, 'value': 293}, {'age': '65_to_84', 'rate': 1500.6, 'value': 21474}]"
2021-01-10,North East and Yorkshire,446,33.200000000000002842,3228,236,"[{'age': '85+', 'rate': 5095.0, 'value': 10481}, {'age': '6_to_17', 'rate': 27.9, 'value': 330}, {'age': '18_to_64', 'rate': 276.9, 'value': 14267}, {'age': '0_to_5', 'rate': 49.3, 'value': 292}, {'age': '65_to_84', 'rate': 1487.1, 'value': 21281}]"
2021-01-09,North East and Yorkshire,407,31.899999999999998579,2917,208,"[{'age': '85+', 'rate': 5045.0, 'value': 10378}, {'age': '6_to_17', 'rate': 27.6, 'value': 327}, {'age': '18_to_64', 'rate': 274.0, 'value': 14120}, {'age': '0_to_5', 'rate': 49.3, 'value': 292}, {'age': '65_to_84', 'rate': 1473.6, 'value': 21088}]"
2021-01-08,North East and Yorkshire,370,30.800000000000000711,3217,221,"[{'age': '85+', 'rate': 5006.1, 'value': 10298}, {'age': '6_to_17', 'rate': 27.4, 'value': 325}, {'age': '18_to_64', 'rate': 271.5, 'value': 13988}, {'age': '0_to_5', 'rate': 49.1, 'value': 291}, {'age': '65_to_84', 'rate': 1460.2, 'value': 20896}]"
2021-01-07,North East and Yorkshire,453,30.399999999999998579,2923,208,"[{'age': '85+', 'rate': 4964.3, 'value': 10212}, {'age': '6_to_17', 'rate': 27.4, 'value': 324}, {'age': '18_to_64', 'rate': 269.2, 'value': 13870}, {'age': '0_to_5', 'rate': 48.9, 'value': 290}, {'age': '65_to_84', 'rate': 1448.7, 'value': 20732}]"
2021-01-06,North East and Yorkshire,399,28.600000000000001421,2865,204,"[{'age': '85+', 'rate': 4924.4, 'value': 10130}, {'age': '6_to_17', 'rate': 27.3, 'value': 323}, {'age': '18_to_64', 'rate': 265.9, 'value': 13702}, {'age': '0_to_5', 'rate': 48.8, 'value': 289}, {'age': '65_to_84', 'rate': 1434.7, 'value': 20531}]"
2021-01-05,North East and Yorkshire,378,27.600000000000001421,2860,190,"[{'age': '85+', 'rate': 4898.2, 'value': 10076}, {'age': '6_to_17', 'rate': 26.5, 'value': 314}, {'age': '18_to_64', 'rate': 263.1, 'value': 13555}, {'age': '0_to_5', 'rate': 48.3, 'value': 286}, {'age': '65_to_84', 'rate': 1421.7, 'value': 20345}]"
2021-01-04,North East and Yorkshire,388,27.399999999999998579,2828,192,"[{'age': '85+', 'rate': 4855.4, 'value': 9988}, {'age': '6_to_17', 'rate': 26.1, 'value': 309}, {'age': '18_to_64', 'rate': 260.5, 'value': 13422}, {'age': '0_to_5', 'rate': 47.6, 'value': 282}, {'age': '65_to_84', 'rate': 1411.3, 'value': 20197}]"
2021-01-03,North East and Yorkshire,335,26.5,2710,189,"[{'age': '85+', 'rate': 4814.1, 'value': 9903}, {'age': '6_to_17', 'rate': 25.8, 'value': 306}, {'age': '18_to_64', 'rate': 257.8, 'value': 13286}, {'age': '0_to_5', 'rate': 47.2, 'value': 280}, {'age': '65_to_84', 'rate': 1400.0, 'value': 20035}]"
2021-01-02,North East and Yorkshire,312,26,2624,177,"[{'age': '85+', 'rate': 4787.3, 'value': 9848}, {'age': '6_to_17', 'rate': 25.2, 'value': 299}, {'age': '18_to_64', 'rate': 255.8, 'value': 13183}, {'age': '0_to_5', 'rate': 46.6, 'value': 276}, {'age': '65_to_84', 'rate': 1388.4, 'value': 19869}]"
2021-01-01,North East and Yorkshire,338,25.699999999999999289,2532,179,"[{'age': '85+', 'rate': 4757.2, 'value': 9786}, {'age': '6_to_17', 'rate': 25.1, 'value': 297}, {'age': '18_to_64', 'rate': 254.2, 'value': 13098}, {'age': '0_to_5', 'rate': 46.2, 'value': 274}, {'age': '65_to_84', 'rate': 1377.2, 'value': 19708}]"
2020-12-31,North East and Yorkshire,300,24.5,2562,169,"[{'age': '85+', 'rate': 4722.2, 'value': 9714}, {'age': '6_to_17', 'rate': 24.9, 'value': 295}, {'age': '18_to_64', 'rate': 252.0, 'value': 12984}, {'age': '0_to_5', 'rate': 45.7, 'value': 271}, {'age': '65_to_84', 'rate': 1366.9, 'value': 19561}]"
2020-12-30,North East and Yorkshire,311,23.199999999999999289,2573,166,"[{'age': '85+', 'rate': 4693.0, 'value': 9654}, {'age': '6_to_17', 'rate': 24.7, 'value': 293}, {'age': '18_to_64', 'rate': 250.2, 'value': 12894}, {'age': '0_to_5', 'rate': 45.6, 'value': 270}, {'age': '65_to_84', 'rate': 1356.6, 'value': 19414}]"
2020-12-29,North East and Yorkshire,363,22.5,2528,156,"[{'age': '85+', 'rate': 4660.9, 'value': 9588}, {'age': '6_to_17', 'rate': 24.5, 'value': 290}, {'age': '18_to_64', 'rate': 247.9, 'value': 12774}, {'age': '0_to_5', 'rate': 45.4, 'value': 269}, {'age': '65_to_84', 'rate': 1348.2, 'value': 19293}]"
2020-12-28,North East and Yorkshire,309,21.699999999999999289,2437,159,"[{'age': '85+', 'rate': 4618.6, 'value': 9501}, {'age': '6_to_17', 'rate': 24.5, 'value': 290}, {'age': '18_to_64', 'rate': 245.9, 'value': 12673}, {'age': '0_to_5', 'rate': 44.7, 'value': 265}, {'age': '65_to_84', 'rate': 1336.2, 'value': 19122}]"
2020-12-27,North East and Yorkshire,298,21.300000000000000711,2328,144,"[{'age': '85+', 'rate': 4581.7, 'value': 9425}, {'age': '6_to_17', 'rate': 24.3, 'value': 288}, {'age': '18_to_64', 'rate': 244.1, 'value': 12576}, {'age': '0_to_5', 'rate': 44.4, 'value': 263}, {'age': '65_to_84', 'rate': 1327.0, 'value': 18990}]"
2020-12-26,North East and Yorkshire,282,20.800000000000000711,2257,149,"[{'age': '85+', 'rate': 4547.2, 'value': 9354}, {'age': '6_to_17', 'rate': 24.0, 'value': 284}, {'age': '18_to_64', 'rate': 242.2, 'value': 12482}, {'age': '0_to_5', 'rate': 43.9, 'value': 260}, {'age': '65_to_84', 'rate': 1318.2, 'value': 18864}]"
2020-12-25,North East and Yorkshire,234,20.399999999999998579,2233,139,"[{'age': '85+', 'rate': 4519.5, 'value': 9297}, {'age': '6_to_17', 'rate': 24.0, 'value': 284}, {'age': '18_to_64', 'rate': 240.5, 'value': 12392}, {'age': '0_to_5', 'rate': 43.7, 'value': 259}, {'age': '65_to_84', 'rate': 1308.8, 'value': 18730}]"
2020-12-24,North East and Yorkshire,192,20.300000000000000711,2359,139,"[{'age': '85+', 'rate': 4491.3, 'value': 9239}, {'age': '6_to_17', 'rate': 23.9, 'value': 283}, {'age': '18_to_64', 'rate': 239.2, 'value': 12327}, {'age': '0_to_5', 'rate': 43.5, 'value': 258}, {'age': '65_to_84', 'rate': 1301.2, 'value': 18621}]"
2020-12-23,North East and Yorkshire,250,20.800000000000000711,2457,148,"[{'age': '85+', 'rate': 4471.3, 'value': 9198}, {'age': '6_to_17', 'rate': 23.9, 'value': 283}, {'age': '18_to_64', 'rate': 238.1, 'value': 12269}, {'age': '0_to_5', 'rate': 43.5, 'value': 258}, {'age': '65_to_84', 'rate': 1294.7, 'value': 18528}]"
2020-12-22,North East and Yorkshire,294,20.899999999999998579,2496,154,"[{'age': '85+', 'rate': 4445.6, 'value': 9145}, {'age': '6_to_17', 'rate': 23.8, 'value': 282}, {'age': '18_to_64', 'rate': 236.7, 'value': 12198}, {'age': '0_to_5', 'rate': 43.5, 'value': 258}, {'age': '65_to_84', 'rate': 1286.0, 'value': 18403}]"
2020-12-21,North East and Yorkshire,272,20.600000000000001421,2530,149,"[{'age': '85+', 'rate': 4410.1, 'value': 9072}, {'age': '6_to_17', 'rate': 23.7, 'value': 281}, {'age': '18_to_64', 'rate': 235.0, 'value': 12111}, {'age': '0_to_5', 'rate': 43.4, 'value': 257}, {'age': '65_to_84', 'rate': 1276.7, 'value': 18271}]"
2020-12-20,North East and Yorkshire,256,21,2464,149,"[{'age': '85+', 'rate': 4374.1, 'value': 8998}, {'age': '6_to_17', 'rate': 23.7, 'value': 281}, {'age': '18_to_64', 'rate': 233.5, 'value': 12034}, {'age': '0_to_5', 'rate': 43.2, 'value': 256}, {'age': '65_to_84', 'rate': 1268.4, 'value': 18151}]"
2020-12-19,North East and Yorkshire,248,21,2413,152,"[{'age': '85+', 'rate': 4342.5, 'value': 8933}, {'age': '6_to_17', 'rate': 23.6, 'value': 280}, {'age': '18_to_64', 'rate': 232.0, 'value': 11955}, {'age': '0_to_5', 'rate': 42.9, 'value': 254}, {'age': '65_to_84', 'rate': 1260.7, 'value': 18042}]"
2020-12-18,North East and Yorkshire,230,21,2396,137,"[{'age': '85+', 'rate': 4308.0, 'value': 8862}, {'age': '6_to_17', 'rate': 23.4, 'value': 277}, {'age': '18_to_64', 'rate': 230.8, 'value': 11891}, {'age': '0_to_5', 'rate': 42.7, 'value': 253}, {'age': '65_to_84', 'rate': 1253.1, 'value': 17933}]"
2020-12-17,North East and Yorkshire,231,21.100000000000001421,2494,145,"[{'age': '85+', 'rate': 4282.7, 'value': 8810}, {'age': '6_to_17', 'rate': 23.3, 'value': 276}, {'age': '18_to_64', 'rate': 229.6, 'value': 11833}, {'age': '0_to_5', 'rate': 42.5, 'value': 252}, {'age': '65_to_84', 'rate': 1244.9, 'value': 17815}]"
2020-12-16,North East and Yorkshire,260,20.899999999999998579,2505,142,"[{'age': '85+', 'rate': 4259.4, 'value': 8762}, {'age': '6_to_17', 'rate': 23.0, 'value': 272}, {'age': '18_to_64', 'rate': 228.5, 'value': 11773}, {'age': '0_to_5', 'rate': 41.8, 'value': 248}, {'age': '65_to_84', 'rate': 1236.8, 'value': 17700}]"
2020-12-15,North East and Yorkshire,271,20.699999999999999289,2482,144,"[{'age': '85+', 'rate': 4226.8, 'value': 8695}, {'age': '6_to_17', 'rate': 22.7, 'value': 269}, {'age': '18_to_64', 'rate': 227.1, 'value': 11702}, {'age': '0_to_5', 'rate': 41.3, 'value': 245}, {'age': '65_to_84', 'rate': 1228.7, 'value': 17584}]"
2020-12-14,North East and Yorkshire,301,20.5,2483,145,"[{'age': '85+', 'rate': 4197.2, 'value': 8634}, {'age': '6_to_17', 'rate': 22.5, 'value': 267}, {'age': '18_to_64', 'rate': 225.7, 'value': 11631}, {'age': '0_to_5', 'rate': 41.0, 'value': 243}, {'age': '65_to_84', 'rate': 1219.3, 'value': 17449}]"
2020-12-13,North East and Yorkshire,256,19.899999999999998579,2353,147,"[{'age': '85+', 'rate': 4154.9, 'value': 8547}, {'age': '6_to_17', 'rate': 22.4, 'value': 265}, {'age': '18_to_64', 'rate': 224.1, 'value': 11546}, {'age': '0_to_5', 'rate': 41.0, 'value': 243}, {'age': '65_to_84', 'rate': 1210.4, 'value': 17322}]"
2020-12-12,North East and Yorkshire,249,19.600000000000001421,2309,139,"[{'age': '85+', 'rate': 4122.3, 'value': 8480}, {'age': '6_to_17', 'rate': 22.1, 'value': 262}, {'age': '18_to_64', 'rate': 222.7, 'value': 11476}, {'age': '0_to_5', 'rate': 40.7, 'value': 241}, {'age': '65_to_84', 'rate': 1202.5, 'value': 17208}]"
2020-12-11,North East and Yorkshire,238,19.5,2386,149,"[{'age': '85+', 'rate': 4089.3, 'value': 8412}, {'age': '6_to_17', 'rate': 22.1, 'value': 262}, {'age': '18_to_64', 'rate': 221.4, 'value': 11407}, {'age': '0_to_5', 'rate': 40.7, 'value': 241}, {'age': '65_to_84', 'rate': 1194.6, 'value': 17096}]"
2020-12-10,North East and Yorkshire,214,19,2442,151,"[{'age': '85+', 'rate': 4060.6, 'value': 8353}, {'age': '6_to_17', 'rate': 22.1, 'value': 262}, {'age': '18_to_64', 'rate': 219.9, 'value': 11331}, {'age': '0_to_5', 'rate': 40.7, 'value': 241}, {'age': '65_to_84', 'rate': 1187.4, 'value': 16993}]"
2020-12-09,North East and Yorkshire,248,19.399999999999998579,2526,160,"[{'age': '85+', 'rate': 4034.3, 'value': 8299}, {'age': '6_to_17', 'rate': 21.9, 'value': 260}, {'age': '18_to_64', 'rate': 218.7, 'value': 11271}, {'age': '0_to_5', 'rate': 40.3, 'value': 239}, {'age': '65_to_84', 'rate': 1180.7, 'value': 16897}]"
2020-12-08,North East and Yorkshire,248,19.199999999999999289,2566,173,"[{'age': '85+', 'rate': 4002.2, 'value': 8233}, {'age': '6_to_17', 'rate': 21.4, 'value': 254}, {'age': '18_to_64', 'rate': 217.4, 'value': 11201}, {'age': '0_to_5', 'rate': 40.2, 'value': 238}, {'age': '65_to_84', 'rate': 1173.4, 'value': 16792}]"
2020-12-07,North East and Yorkshire,256,19.100000000000001421,2617,175,"[{'age': '85+', 'rate': 3968.7, 'value': 8164}, {'age': '6_to_17', 'rate': 21.2, 'value': 251}, {'age': '18_to_64', 'rate': 215.9, 'value': 11124}, {'age': '0_to_5', 'rate': 40.0, 'value': 237}, {'age': '65_to_84', 'rate': 1166.5, 'value': 16694}]"
2020-12-06,North East and Yorkshire,226,18.899999999999998579,2545,172,"[{'age': '85+', 'rate': 3928.3, 'value': 8081}, {'age': '6_to_17', 'rate': 21.0, 'value': 249}, {'age': '18_to_64', 'rate': 214.6, 'value': 11058}, {'age': '0_to_5', 'rate': 39.8, 'value': 236}, {'age': '65_to_84', 'rate': 1159.3, 'value': 16590}]"
2020-12-05,North East and Yorkshire,239,19.199999999999999289,2498,169,"[{'age': '85+', 'rate': 3899.7, 'value': 8022}, {'age': '6_to_17', 'rate': 20.9, 'value': 248}, {'age': '18_to_64', 'rate': 213.4, 'value': 10997}, {'age': '0_to_5', 'rate': 39.7, 'value': 235}, {'age': '65_to_84', 'rate': 1152.0, 'value': 16486}]"
2020-12-04,North East and Yorkshire,198,19,2590,175,"[{'age': '85+', 'rate': 3866.6, 'value': 7954}, {'age': '6_to_17', 'rate': 20.9, 'value': 248}, {'age': '18_to_64', 'rate': 212.2, 'value': 10933}, {'age': '0_to_5', 'rate': 39.7, 'value': 235}, {'age': '65_to_84', 'rate': 1144.5, 'value': 16379}]"
2020-12-03,North East and Yorkshire,246,19.399999999999998579,2551,167,"[{'age': '85+', 'rate': 3841.3, 'value': 7902}, {'age': '6_to_17', 'rate': 20.8, 'value': 246}, {'age': '18_to_64', 'rate': 211.1, 'value': 10880}, {'age': '0_to_5', 'rate': 39.5, 'value': 234}, {'age': '65_to_84', 'rate': 1138.2, 'value': 16289}]"
2020-12-02,North East and Yorkshire,231,19.600000000000001421,2732,186,"[{'age': '85+', 'rate': 3810.2, 'value': 7838}, {'age': '6_to_17', 'rate': 20.8, 'value': 246}, {'age': '18_to_64', 'rate': 209.6, 'value': 10801}, {'age': '0_to_5', 'rate': 38.8, 'value': 230}, {'age': '65_to_84', 'rate': 1131.3, 'value': 16190}]"
2020-12-01,North East and Yorkshire,241,20,2814,185,"[{'age': '85+', 'rate': 3780.1, 'value': 7776}, {'age': '6_to_17', 'rate': 20.8, 'value': 246}, {'age': '18_to_64', 'rate': 208.6, 'value': 10750}, {'age': '0_to_5', 'rate': 38.1, 'value': 226}, {'age': '65_to_84', 'rate': 1123.4, 'value': 16076}]"
2020-11-30,North East and Yorkshire,242,20.399999999999998579,2876,189,"[{'age': '85+', 'rate': 3748.5, 'value': 7711}, {'age': '6_to_17', 'rate': 20.8, 'value': 246}, {'age': '18_to_64', 'rate': 207.3, 'value': 10681}, {'age': '0_to_5', 'rate': 38.0, 'value': 225}, {'age': '65_to_84', 'rate': 1116.0, 'value': 15970}]"
2020-11-29,North East and Yorkshire,246,21.199999999999999289,2862,204,"[{'age': '85+', 'rate': 3718.3, 'value': 7649}, {'age': '6_to_17', 'rate': 20.7, 'value': 245}, {'age': '18_to_64', 'rate': 205.8, 'value': 10607}, {'age': '0_to_5', 'rate': 37.6, 'value': 223}, {'age': '65_to_84', 'rate': 1108.8, 'value': 15867}]"
2020-11-28,North East and Yorkshire,220,21.5,2859,211,"[{'age': '85+', 'rate': 3686.3, 'value': 7583}, {'age': '6_to_17', 'rate': 20.4, 'value': 242}, {'age': '18_to_64', 'rate': 204.6, 'value': 10545}, {'age': '0_to_5', 'rate': 37.3, 'value': 221}, {'age': '65_to_84', 'rate': 1100.9, 'value': 15754}]"
