date,areaName,admissions,admissionsRollingRate,patients,patientsMv,cumAdmissionsByAge
2021-08-14,Midlands,124,9.1,980,170,"[{'age': '6_to_17', 'rate': 49.7, 'value': 768}, {'age': '85+', 'rate': 6897.2, 'value': 18125}, {'age': '65_to_84', 'rate': 2024.1, 'value': 35778}, {'age': '18_to_64', 'rate': 494.8, 'value': 31414}, {'age': '0_to_5', 'rate': 96.3, 'value': 706}]"
2021-08-13,Midlands,143,9.0,998,171,"[{'age': '6_to_17', 'rate': 49.5, 'value': 766}, {'age': '85+', 'rate': 6890.8, 'value': 18108}, {'age': '65_to_84', 'rate': 2021.9, 'value': 35739}, {'age': '18_to_64', 'rate': 493.9, 'value': 31352}, {'age': '0_to_5', 'rate': 95.7, 'value': 702}]"
2021-08-12,Midlands,152,8.9,967,166,"[{'age': '6_to_17', 'rate': 49.2, 'value': 761}, {'age': '85+', 'rate': 6882.8, 'value': 18087}, {'age': '65_to_84', 'rate': 2019.8, 'value': 35702}, {'age': '18_to_64', 'rate': 492.7, 'value': 31275}, {'age': '0_to_5', 'rate': 95.3, 'value': 699}]"
2021-08-11,Midlands,166,8.6,958,168,"[{'age': '6_to_17', 'rate': 49.1, 'value': 759}, {'age': '85+', 'rate': 6875.6, 'value': 18068}, {'age': '65_to_84', 'rate': 2017.4, 'value': 35660}, {'age': '18_to_64', 'rate': 491.3, 'value': 31189}, {'age': '0_to_5', 'rate': 94.9, 'value': 696}]"
2021-08-10,Midlands,142,8.4,922,165,"[{'age': '6_to_17', 'rate': 48.9, 'value': 757}, {'age': '85+', 'rate': 6869.5, 'value': 18052}, {'age': '65_to_84', 'rate': 2015.0, 'value': 35617}, {'age': '18_to_64', 'rate': 489.7, 'value': 31088}, {'age': '0_to_5', 'rate': 94.4, 'value': 692}]"
2021-08-09,Midlands,130,8.2,921,162,"[{'age': '6_to_17', 'rate': 48.8, 'value': 754}, {'age': '85+', 'rate': 6861.9, 'value': 18032}, {'age': '65_to_84', 'rate': 2012.8, 'value': 35578}, {'age': '18_to_64', 'rate': 488.5, 'value': 31014}, {'age': '0_to_5', 'rate': 93.6, 'value': 686}]"
2021-08-08,Midlands,112,8.2,898,155,"[{'age': '6_to_17', 'rate': 48.6, 'value': 752}, {'age': '85+', 'rate': 6854.2, 'value': 18012}, {'age': '65_to_84', 'rate': 2010.7, 'value': 35541}, {'age': '18_to_64', 'rate': 487.5, 'value': 30948}, {'age': '0_to_5', 'rate': 92.9, 'value': 681}]"
2021-08-07,Midlands,117,8.2,871,151,"[{'age': '6_to_17', 'rate': 48.4, 'value': 748}, {'age': '85+', 'rate': 6849.3, 'value': 17999}, {'age': '65_to_84', 'rate': 2009.2, 'value': 35514}, {'age': '18_to_64', 'rate': 486.5, 'value': 30883}, {'age': '0_to_5', 'rate': 92.5, 'value': 678}]"
2021-08-06,Midlands,131,8.3,873,149,"[{'age': '6_to_17', 'rate': 48.1, 'value': 744}, {'age': '85+', 'rate': 6844.7, 'value': 17987}, {'age': '65_to_84', 'rate': 2007.4, 'value': 35483}, {'age': '18_to_64', 'rate': 485.4, 'value': 30815}, {'age': '0_to_5', 'rate': 92.2, 'value': 676}]"
2021-08-05,Midlands,123,8.1,899,150,"[{'age': '6_to_17', 'rate': 47.8, 'value': 740}, {'age': '85+', 'rate': 6840.9, 'value': 17977}, {'age': '65_to_84', 'rate': 2004.8, 'value': 35437}, {'age': '18_to_64', 'rate': 484.3, 'value': 30746}, {'age': '0_to_5', 'rate': 91.9, 'value': 674}]"
2021-08-04,Midlands,143,8.2,897,137,"[{'age': '6_to_17', 'rate': 47.7, 'value': 737}, {'age': '85+', 'rate': 6838.6, 'value': 17971}, {'age': '65_to_84', 'rate': 2003.0, 'value': 35405}, {'age': '18_to_64', 'rate': 483.1, 'value': 30667}, {'age': '0_to_5', 'rate': 91.5, 'value': 671}]"
2021-08-03,Midlands,123,8.1,925,143,"[{'age': '6_to_17', 'rate': 47.4, 'value': 733}, {'age': '85+', 'rate': 6831.4, 'value': 17952}, {'age': '65_to_84', 'rate': 2000.8, 'value': 35366}, {'age': '18_to_64', 'rate': 481.8, 'value': 30589}, {'age': '0_to_5', 'rate': 91.1, 'value': 668}]"
2021-08-02,Midlands,125,8.1,946,145,"[{'age': '6_to_17', 'rate': 47.3, 'value': 732}, {'age': '85+', 'rate': 6825.3, 'value': 17936}, {'age': '65_to_84', 'rate': 1998.9, 'value': 35332}, {'age': '18_to_64', 'rate': 480.7, 'value': 30519}, {'age': '0_to_5', 'rate': 90.8, 'value': 666}]"
2021-08-01,Midlands,117,8.3,911,144,"[{'age': '6_to_17', 'rate': 47.2, 'value': 730}, {'age': '85+', 'rate': 6821.5, 'value': 17926}, {'age': '65_to_84', 'rate': 1996.9, 'value': 35297}, {'age': '18_to_64', 'rate': 479.5, 'value': 30442}, {'age': '0_to_5', 'rate': 90.7, 'value': 665}]"
2021-07-31,Midlands,119,8.5,901,144,"[{'age': '6_to_17', 'rate': 47.0, 'value': 727}, {'age': '85+', 'rate': 6817.3, 'value': 17915}, {'age': '65_to_84', 'rate': 1995.2, 'value': 35267}, {'age': '18_to_64', 'rate': 478.4, 'value': 30372}, {'age': '0_to_5', 'rate': 90.3, 'value': 662}]"
2021-07-30,Midlands,111,8.5,931,145,"[{'age': '6_to_17', 'rate': 46.9, 'value': 725}, {'age': '85+', 'rate': 6813.1, 'value': 17904}, {'age': '65_to_84', 'rate': 1993.7, 'value': 35240}, {'age': '18_to_64', 'rate': 477.3, 'value': 30300}, {'age': '0_to_5', 'rate': 89.3, 'value': 655}]"
2021-07-29,Midlands,134,8.8,976,147,"[{'age': '6_to_17', 'rate': 46.7, 'value': 723}, {'age': '85+', 'rate': 6809.0, 'value': 17893}, {'age': '65_to_84', 'rate': 1991.8, 'value': 35207}, {'age': '18_to_64', 'rate': 476.3, 'value': 30240}, {'age': '0_to_5', 'rate': 88.6, 'value': 650}]"
2021-07-28,Midlands,131,8.8,971,138,"[{'age': '6_to_17', 'rate': 46.4, 'value': 717}, {'age': '85+', 'rate': 6805.9, 'value': 17885}, {'age': '65_to_84', 'rate': 1989.8, 'value': 35172}, {'age': '18_to_64', 'rate': 475.1, 'value': 30160}, {'age': '0_to_5', 'rate': 88.0, 'value': 645}]"
2021-07-27,Midlands,126,9.0,966,134,"[{'age': '6_to_17', 'rate': 46.1, 'value': 713}, {'age': '85+', 'rate': 6803.3, 'value': 17878}, {'age': '65_to_84', 'rate': 1988.0, 'value': 35139}, {'age': '18_to_64', 'rate': 473.7, 'value': 30073}, {'age': '0_to_5', 'rate': 88.0, 'value': 645}]"
2021-07-26,Midlands,151,9.1,959,129,"[{'age': '6_to_17', 'rate': 45.8, 'value': 708}, {'age': '85+', 'rate': 6799.8, 'value': 17869}, {'age': '65_to_84', 'rate': 1986.5, 'value': 35113}, {'age': '18_to_64', 'rate': 472.4, 'value': 29991}, {'age': '0_to_5', 'rate': 87.4, 'value': 641}]"
2021-07-25,Midlands,133,8.8,854,123,"[{'age': '6_to_17', 'rate': 45.2, 'value': 699}, {'age': '85+', 'rate': 6793.4, 'value': 17852}, {'age': '65_to_84', 'rate': 1985.0, 'value': 35087}, {'age': '18_to_64', 'rate': 470.9, 'value': 29897}, {'age': '0_to_5', 'rate': 86.7, 'value': 636}]"
2021-07-24,Midlands,122,8.9,805,118,"[{'age': '6_to_17', 'rate': 45.0, 'value': 696}, {'age': '85+', 'rate': 6787.7, 'value': 17837}, {'age': '65_to_84', 'rate': 1983.6, 'value': 35062}, {'age': '18_to_64', 'rate': 469.6, 'value': 29812}, {'age': '0_to_5', 'rate': 86.1, 'value': 631}]"
2021-07-23,Midlands,136,8.8,858,113,"[{'age': '6_to_17', 'rate': 44.7, 'value': 692}, {'age': '85+', 'rate': 6785.4, 'value': 17831}, {'age': '65_to_84', 'rate': 1981.7, 'value': 35028}, {'age': '18_to_64', 'rate': 468.4, 'value': 29736}, {'age': '0_to_5', 'rate': 85.8, 'value': 629}]"
2021-07-22,Midlands,144,8.6,815,115,"[{'age': '6_to_17', 'rate': 44.5, 'value': 689}, {'age': '85+', 'rate': 6778.1, 'value': 17812}, {'age': '65_to_84', 'rate': 1980.3, 'value': 35003}, {'age': '18_to_64', 'rate': 467.0, 'value': 29649}, {'age': '0_to_5', 'rate': 85.5, 'value': 627}]"
2021-07-21,Midlands,146,8.5,763,112,"[{'age': '6_to_17', 'rate': 44.0, 'value': 680}, {'age': '85+', 'rate': 6775.1, 'value': 17804}, {'age': '65_to_84', 'rate': 1978.6, 'value': 34973}, {'age': '18_to_64', 'rate': 465.6, 'value': 29559}, {'age': '0_to_5', 'rate': 84.6, 'value': 620}]"
2021-07-20,Midlands,140,8.2,749,102,"[{'age': '6_to_17', 'rate': 43.6, 'value': 675}, {'age': '85+', 'rate': 6766.0, 'value': 17780}, {'age': '65_to_84', 'rate': 1977.4, 'value': 34952}, {'age': '18_to_64', 'rate': 464.1, 'value': 29465}, {'age': '0_to_5', 'rate': 84.3, 'value': 618}]"
2021-07-19,Midlands,119,8.1,730,98,"[{'age': '6_to_17', 'rate': 43.3, 'value': 669}, {'age': '85+', 'rate': 6762.9, 'value': 17772}, {'age': '65_to_84', 'rate': 1975.2, 'value': 34914}, {'age': '18_to_64', 'rate': 462.8, 'value': 29381}, {'age': '0_to_5', 'rate': 83.7, 'value': 614}]"
2021-07-18,Midlands,142,8.2,669,97,"[{'age': '6_to_17', 'rate': 43.1, 'value': 667}, {'age': '85+', 'rate': 6758.0, 'value': 17759}, {'age': '65_to_84', 'rate': 1973.5, 'value': 34883}, {'age': '18_to_64', 'rate': 461.7, 'value': 29310}, {'age': '0_to_5', 'rate': 83.5, 'value': 612}]"
2021-07-17,Midlands,116,7.7,667,99,"[{'age': '6_to_17', 'rate': 42.8, 'value': 662}, {'age': '85+', 'rate': 6752.6, 'value': 17745}, {'age': '65_to_84', 'rate': 1972.0, 'value': 34857}, {'age': '18_to_64', 'rate': 460.2, 'value': 29217}, {'age': '0_to_5', 'rate': 82.9, 'value': 608}]"
2021-07-16,Midlands,107,7.4,634,106,"[{'age': '6_to_17', 'rate': 42.5, 'value': 658}, {'age': '85+', 'rate': 6748.1, 'value': 17733}, {'age': '65_to_84', 'rate': 1970.6, 'value': 34832}, {'age': '18_to_64', 'rate': 459.2, 'value': 29149}, {'age': '0_to_5', 'rate': 82.0, 'value': 601}]"
2021-07-15,Midlands,134,7.1,602,92,"[{'age': '6_to_17', 'rate': 42.4, 'value': 656}, {'age': '85+', 'rate': 6746.9, 'value': 17730}, {'age': '65_to_84', 'rate': 1968.9, 'value': 34802}, {'age': '18_to_64', 'rate': 458.1, 'value': 29079}, {'age': '0_to_5', 'rate': 81.7, 'value': 599}]"
2021-07-14,Midlands,114,6.6,601,90,"[{'age': '6_to_17', 'rate': 42.1, 'value': 651}, {'age': '85+', 'rate': 6744.3, 'value': 17723}, {'age': '65_to_84', 'rate': 1967.0, 'value': 34769}, {'age': '18_to_64', 'rate': 456.8, 'value': 28996}, {'age': '0_to_5', 'rate': 80.9, 'value': 593}]"
2021-07-13,Midlands,135,6.3,525,84,"[{'age': '6_to_17', 'rate': 41.8, 'value': 647}, {'age': '85+', 'rate': 6740.8, 'value': 17714}, {'age': '65_to_84', 'rate': 1965.5, 'value': 34742}, {'age': '18_to_64', 'rate': 455.6, 'value': 28924}, {'age': '0_to_5', 'rate': 80.6, 'value': 591}]"
2021-07-12,Midlands,122,6.0,499,76,"[{'age': '6_to_17', 'rate': 41.5, 'value': 642}, {'age': '85+', 'rate': 6736.7, 'value': 17703}, {'age': '65_to_84', 'rate': 1963.5, 'value': 34706}, {'age': '18_to_64', 'rate': 454.4, 'value': 28845}, {'age': '0_to_5', 'rate': 80.1, 'value': 587}]"
2021-07-11,Midlands,97,5.6,456,73,"[{'age': '6_to_17', 'rate': 41.3, 'value': 638}, {'age': '85+', 'rate': 6732.9, 'value': 17693}, {'age': '65_to_84', 'rate': 1962.1, 'value': 34682}, {'age': '18_to_64', 'rate': 453.1, 'value': 28763}, {'age': '0_to_5', 'rate': 79.8, 'value': 585}]"
2021-07-10,Midlands,82,5.5,441,70,"[{'age': '6_to_17', 'rate': 41.0, 'value': 634}, {'age': '85+', 'rate': 6730.2, 'value': 17686}, {'age': '65_to_84', 'rate': 1960.9, 'value': 34660}, {'age': '18_to_64', 'rate': 452.2, 'value': 28708}, {'age': '0_to_5', 'rate': 78.6, 'value': 576}]"
2021-07-09,Midlands,78,5.2,419,69,"[{'age': '6_to_17', 'rate': 40.8, 'value': 631}, {'age': '85+', 'rate': 6727.9, 'value': 17680}, {'age': '65_to_84', 'rate': 1960.2, 'value': 34649}, {'age': '18_to_64', 'rate': 451.3, 'value': 28649}, {'age': '0_to_5', 'rate': 78.1, 'value': 573}]"
2021-07-08,Midlands,80,5.1,389,70,"[{'age': '6_to_17', 'rate': 40.7, 'value': 629}, {'age': '85+', 'rate': 6723.7, 'value': 17669}, {'age': '65_to_84', 'rate': 1959.6, 'value': 34638}, {'age': '18_to_64', 'rate': 450.5, 'value': 28598}, {'age': '0_to_5', 'rate': 77.7, 'value': 570}]"
2021-07-07,Midlands,82,5.0,375,64,"[{'age': '6_to_17', 'rate': 40.3, 'value': 623}, {'age': '85+', 'rate': 6719.9, 'value': 17659}, {'age': '65_to_84', 'rate': 1958.5, 'value': 34619}, {'age': '18_to_64', 'rate': 449.8, 'value': 28554}, {'age': '0_to_5', 'rate': 77.6, 'value': 569}]"
2021-07-06,Midlands,99,4.8,334,58,"[{'age': '6_to_17', 'rate': 40.2, 'value': 621}, {'age': '85+', 'rate': 6718.4, 'value': 17655}, {'age': '65_to_84', 'rate': 1957.9, 'value': 34607}, {'age': '18_to_64', 'rate': 448.8, 'value': 28491}, {'age': '0_to_5', 'rate': 77.5, 'value': 568}]"
2021-07-05,Midlands,81,4.3,319,55,"[{'age': '6_to_17', 'rate': 39.9, 'value': 617}, {'age': '85+', 'rate': 6716.5, 'value': 17650}, {'age': '65_to_84', 'rate': 1956.6, 'value': 34585}, {'age': '18_to_64', 'rate': 447.8, 'value': 28426}, {'age': '0_to_5', 'rate': 77.1, 'value': 565}]"
2021-07-04,Midlands,81,3.9,304,50,"[{'age': '6_to_17', 'rate': 39.8, 'value': 615}, {'age': '85+', 'rate': 6713.1, 'value': 17641}, {'age': '65_to_84', 'rate': 1955.5, 'value': 34566}, {'age': '18_to_64', 'rate': 447.0, 'value': 28378}, {'age': '0_to_5', 'rate': 76.6, 'value': 562}]"
2021-07-03,Midlands,50,3.5,273,44,"[{'age': '6_to_17', 'rate': 39.6, 'value': 612}, {'age': '85+', 'rate': 6710.4, 'value': 17634}, {'age': '65_to_84', 'rate': 1954.4, 'value': 34546}, {'age': '18_to_64', 'rate': 446.3, 'value': 28330}, {'age': '0_to_5', 'rate': 76.2, 'value': 559}]"
2021-07-02,Midlands,73,3.4,254,45,"[{'age': '6_to_17', 'rate': 39.2, 'value': 607}, {'age': '85+', 'rate': 6709.3, 'value': 17631}, {'age': '65_to_84', 'rate': 1953.8, 'value': 34536}, {'age': '18_to_64', 'rate': 445.8, 'value': 28300}, {'age': '0_to_5', 'rate': 76.0, 'value': 557}]"
2021-07-01,Midlands,72,3.1,229,41,"[{'age': '6_to_17', 'rate': 38.6, 'value': 597}, {'age': '85+', 'rate': 6704.7, 'value': 17619}, {'age': '65_to_84', 'rate': 1953.0, 'value': 34521}, {'age': '18_to_64', 'rate': 445.3, 'value': 28266}, {'age': '0_to_5', 'rate': 75.7, 'value': 555}]"
2021-06-30,Midlands,59,2.8,226,39,"[{'age': '6_to_17', 'rate': 38.3, 'value': 593}, {'age': '85+', 'rate': 6702.4, 'value': 17613}, {'age': '65_to_84', 'rate': 1952.1, 'value': 34505}, {'age': '18_to_64', 'rate': 444.6, 'value': 28223}, {'age': '0_to_5', 'rate': 75.3, 'value': 552}]"
2021-06-29,Midlands,41,2.6,220,42,"[{'age': '6_to_17', 'rate': 38.1, 'value': 590}, {'age': '85+', 'rate': 6702.0, 'value': 17612}, {'age': '65_to_84', 'rate': 1951.4, 'value': 34492}, {'age': '18_to_64', 'rate': 444.0, 'value': 28184}, {'age': '0_to_5', 'rate': 74.9, 'value': 549}]"
2021-06-28,Midlands,44,2.5,229,45,"[{'age': '6_to_17', 'rate': 38.0, 'value': 588}, {'age': '85+', 'rate': 6701.3, 'value': 17610}, {'age': '65_to_84', 'rate': 1950.6, 'value': 34479}, {'age': '18_to_64', 'rate': 443.6, 'value': 28164}, {'age': '0_to_5', 'rate': 74.3, 'value': 545}]"
2021-06-27,Midlands,36,2.3,219,41,"[{'age': '6_to_17', 'rate': 37.9, 'value': 586}, {'age': '85+', 'rate': 6700.1, 'value': 17607}, {'age': '65_to_84', 'rate': 1950.1, 'value': 34469}, {'age': '18_to_64', 'rate': 443.2, 'value': 28136}, {'age': '0_to_5', 'rate': 74.2, 'value': 544}]"
2021-06-26,Midlands,35,2.2,199,38,"[{'age': '6_to_17', 'rate': 37.9, 'value': 586}, {'age': '85+', 'rate': 6698.6, 'value': 17603}, {'age': '65_to_84', 'rate': 1949.8, 'value': 34464}, {'age': '18_to_64', 'rate': 442.8, 'value': 28111}, {'age': '0_to_5', 'rate': 73.9, 'value': 542}]"
2021-06-25,Midlands,44,2.2,189,40,"[{'age': '6_to_17', 'rate': 37.8, 'value': 584}, {'age': '85+', 'rate': 6698.6, 'value': 17603}, {'age': '65_to_84', 'rate': 1949.5, 'value': 34459}, {'age': '18_to_64', 'rate': 442.4, 'value': 28086}, {'age': '0_to_5', 'rate': 73.5, 'value': 539}]"
2021-06-24,Midlands,41,2.1,184,40,"[{'age': '6_to_17', 'rate': 37.7, 'value': 583}, {'age': '85+', 'rate': 6697.5, 'value': 17600}, {'age': '65_to_84', 'rate': 1949.0, 'value': 34451}, {'age': '18_to_64', 'rate': 441.9, 'value': 28055}, {'age': '0_to_5', 'rate': 73.4, 'value': 538}]"
2021-06-23,Midlands,38,2.0,192,40,"[{'age': '6_to_17', 'rate': 37.7, 'value': 583}, {'age': '85+', 'rate': 6694.8, 'value': 17593}, {'age': '65_to_84', 'rate': 1948.6, 'value': 34444}, {'age': '18_to_64', 'rate': 441.6, 'value': 28033}, {'age': '0_to_5', 'rate': 72.7, 'value': 533}]"
2021-06-22,Midlands,27,2.0,194,38,"[{'age': '6_to_17', 'rate': 37.7, 'value': 583}, {'age': '85+', 'rate': 6694.4, 'value': 17592}, {'age': '65_to_84', 'rate': 1948.2, 'value': 34436}, {'age': '18_to_64', 'rate': 441.1, 'value': 28004}, {'age': '0_to_5', 'rate': 72.7, 'value': 533}]"
2021-06-21,Midlands,29,2.0,205,33,"[{'age': '6_to_17', 'rate': 37.6, 'value': 582}, {'age': '85+', 'rate': 6693.7, 'value': 17590}, {'age': '65_to_84', 'rate': 1948.0, 'value': 34432}, {'age': '18_to_64', 'rate': 440.8, 'value': 27986}, {'age': '0_to_5', 'rate': 72.4, 'value': 531}]"
2021-06-20,Midlands,25,2.0,156,30,"[{'age': '6_to_17', 'rate': 37.6, 'value': 582}, {'age': '85+', 'rate': 6693.7, 'value': 17590}, {'age': '65_to_84', 'rate': 1947.6, 'value': 34425}, {'age': '18_to_64', 'rate': 440.5, 'value': 27965}, {'age': '0_to_5', 'rate': 72.3, 'value': 530}]"
2021-06-19,Midlands,34,2.0,166,26,"[{'age': '6_to_17', 'rate': 37.5, 'value': 580}, {'age': '85+', 'rate': 6693.7, 'value': 17590}, {'age': '65_to_84', 'rate': 1947.3, 'value': 34420}, {'age': '18_to_64', 'rate': 440.3, 'value': 27950}, {'age': '0_to_5', 'rate': 71.9, 'value': 527}]"
2021-06-18,Midlands,29,1.9,166,24,"[{'age': '6_to_17', 'rate': 37.3, 'value': 577}, {'age': '85+', 'rate': 6692.9, 'value': 17588}, {'age': '65_to_84', 'rate': 1946.9, 'value': 34414}, {'age': '18_to_64', 'rate': 439.9, 'value': 27927}, {'age': '0_to_5', 'rate': 71.9, 'value': 527}]"
2021-06-17,Midlands,30,1.8,157,21,"[{'age': '6_to_17', 'rate': 37.3, 'value': 577}, {'age': '85+', 'rate': 6692.1, 'value': 17586}, {'age': '65_to_84', 'rate': 1946.7, 'value': 34409}, {'age': '18_to_64', 'rate': 439.6, 'value': 27905}, {'age': '0_to_5', 'rate': 71.9, 'value': 527}]"
2021-06-16,Midlands,35,1.8,144,22,"[{'age': '6_to_17', 'rate': 37.2, 'value': 576}, {'age': '85+', 'rate': 6691.0, 'value': 17583}, {'age': '65_to_84', 'rate': 1946.4, 'value': 34404}, {'age': '18_to_64', 'rate': 439.3, 'value': 27886}, {'age': '0_to_5', 'rate': 71.6, 'value': 525}]"
2021-06-15,Midlands,28,1.7,141,24,"[{'age': '6_to_17', 'rate': 37.2, 'value': 575}, {'age': '85+', 'rate': 6689.9, 'value': 17580}, {'age': '65_to_84', 'rate': 1946.2, 'value': 34401}, {'age': '18_to_64', 'rate': 438.8, 'value': 27858}, {'age': '0_to_5', 'rate': 71.6, 'value': 525}]"
2021-06-14,Midlands,31,1.8,150,23,"[{'age': '6_to_17', 'rate': 37.1, 'value': 574}, {'age': '85+', 'rate': 6688.7, 'value': 17577}, {'age': '65_to_84', 'rate': 1945.9, 'value': 34396}, {'age': '18_to_64', 'rate': 438.6, 'value': 27842}, {'age': '0_to_5', 'rate': 71.2, 'value': 522}]"
2021-06-13,Midlands,28,1.7,145,26,"[{'age': '6_to_17', 'rate': 37.0, 'value': 573}, {'age': '85+', 'rate': 6687.2, 'value': 17573}, {'age': '65_to_84', 'rate': 1945.4, 'value': 34386}, {'age': '18_to_64', 'rate': 438.3, 'value': 27827}, {'age': '0_to_5', 'rate': 71.1, 'value': 521}]"
2021-06-12,Midlands,22,1.6,138,21,"[{'age': '6_to_17', 'rate': 37.0, 'value': 572}, {'age': '85+', 'rate': 6686.4, 'value': 17571}, {'age': '65_to_84', 'rate': 1945.2, 'value': 34383}, {'age': '18_to_64', 'rate': 438.0, 'value': 27805}, {'age': '0_to_5', 'rate': 71.1, 'value': 521}]"
2021-06-11,Midlands,21,1.5,136,19,"[{'age': '6_to_17', 'rate': 36.9, 'value': 571}, {'age': '85+', 'rate': 6684.9, 'value': 17567}, {'age': '65_to_84', 'rate': 1944.8, 'value': 34376}, {'age': '18_to_64', 'rate': 437.8, 'value': 27795}, {'age': '0_to_5', 'rate': 71.1, 'value': 521}]"
2021-06-10,Midlands,27,1.4,133,20,"[{'age': '6_to_17', 'rate': 36.9, 'value': 571}, {'age': '85+', 'rate': 6684.1, 'value': 17565}, {'age': '65_to_84', 'rate': 1944.6, 'value': 34372}, {'age': '18_to_64', 'rate': 437.6, 'value': 27780}, {'age': '0_to_5', 'rate': 71.1, 'value': 521}]"
2021-06-09,Midlands,24,1.3,124,17,"[{'age': '6_to_17', 'rate': 36.9, 'value': 571}, {'age': '85+', 'rate': 6684.1, 'value': 17565}, {'age': '65_to_84', 'rate': 1944.4, 'value': 34369}, {'age': '18_to_64', 'rate': 437.2, 'value': 27756}, {'age': '0_to_5', 'rate': 71.1, 'value': 521}]"
2021-06-08,Midlands,40,1.3,123,15,"[{'age': '6_to_17', 'rate': 36.9, 'value': 571}, {'age': '85+', 'rate': 6681.9, 'value': 17559}, {'age': '65_to_84', 'rate': 1944.1, 'value': 34363}, {'age': '18_to_64', 'rate': 437.0, 'value': 27745}, {'age': '0_to_5', 'rate': 70.9, 'value': 520}]"
2021-06-07,Midlands,24,1.1,116,11,"[{'age': '6_to_17', 'rate': 36.8, 'value': 569}, {'age': '85+', 'rate': 6680.3, 'value': 17555}, {'age': '65_to_84', 'rate': 1943.6, 'value': 34354}, {'age': '18_to_64', 'rate': 436.7, 'value': 27725}, {'age': '0_to_5', 'rate': 70.2, 'value': 515}]"
2021-06-06,Midlands,13,1.0,119,15,"[{'age': '6_to_17', 'rate': 36.6, 'value': 566}, {'age': '85+', 'rate': 6679.6, 'value': 17553}, {'age': '65_to_84', 'rate': 1943.4, 'value': 34351}, {'age': '18_to_64', 'rate': 436.5, 'value': 27711}, {'age': '0_to_5', 'rate': 70.0, 'value': 513}]"
2021-06-05,Midlands,12,1.0,124,14,"[{'age': '6_to_17', 'rate': 36.6, 'value': 566}, {'age': '85+', 'rate': 6677.7, 'value': 17548}, {'age': '65_to_84', 'rate': 1943.3, 'value': 34349}, {'age': '18_to_64', 'rate': 436.4, 'value': 27705}, {'age': '0_to_5', 'rate': 70.0, 'value': 513}]"
2021-06-04,Midlands,11,1.0,135,15,"[{'age': '6_to_17', 'rate': 36.6, 'value': 566}, {'age': '85+', 'rate': 6677.3, 'value': 17547}, {'age': '65_to_84', 'rate': 1943.3, 'value': 34349}, {'age': '18_to_64', 'rate': 436.3, 'value': 27695}, {'age': '0_to_5', 'rate': 69.8, 'value': 512}]"
2021-06-03,Midlands,15,1.1,125,16,"[{'age': '6_to_17', 'rate': 36.6, 'value': 566}, {'age': '85+', 'rate': 6676.9, 'value': 17546}, {'age': '65_to_84', 'rate': 1943.0, 'value': 34345}, {'age': '18_to_64', 'rate': 436.2, 'value': 27689}, {'age': '0_to_5', 'rate': 69.8, 'value': 512}]"
2021-06-02,Midlands,19,1.1,138,15,"[{'age': '6_to_17', 'rate': 36.6, 'value': 566}, {'age': '85+', 'rate': 6676.2, 'value': 17544}, {'age': '65_to_84', 'rate': 1942.8, 'value': 34341}, {'age': '18_to_64', 'rate': 436.0, 'value': 27681}, {'age': '0_to_5', 'rate': 69.7, 'value': 511}]"
2021-06-01,Midlands,18,1.1,139,18,"[{'age': '6_to_17', 'rate': 36.5, 'value': 565}, {'age': '85+', 'rate': 6675.8, 'value': 17543}, {'age': '65_to_84', 'rate': 1942.5, 'value': 34335}, {'age': '18_to_64', 'rate': 435.9, 'value': 27671}, {'age': '0_to_5', 'rate': 69.6, 'value': 510}]"
2021-05-31,Midlands,19,1.1,133,13,"[{'age': '6_to_17', 'rate': 36.4, 'value': 563}, {'age': '85+', 'rate': 6674.6, 'value': 17540}, {'age': '65_to_84', 'rate': 1942.4, 'value': 34333}, {'age': '18_to_64', 'rate': 435.7, 'value': 27661}, {'age': '0_to_5', 'rate': 69.4, 'value': 509}]"
2021-05-30,Midlands,12,1.0,131,12,"[{'age': '6_to_17', 'rate': 36.4, 'value': 563}, {'age': '85+', 'rate': 6673.5, 'value': 17537}, {'age': '65_to_84', 'rate': 1942.0, 'value': 34327}, {'age': '18_to_64', 'rate': 435.6, 'value': 27651}, {'age': '0_to_5', 'rate': 69.4, 'value': 509}]"
2021-05-29,Midlands,15,1.1,126,11,"[{'age': '6_to_17', 'rate': 36.4, 'value': 563}, {'age': '85+', 'rate': 6673.1, 'value': 17536}, {'age': '65_to_84', 'rate': 1941.7, 'value': 34322}, {'age': '18_to_64', 'rate': 435.5, 'value': 27646}, {'age': '0_to_5', 'rate': 69.3, 'value': 508}]"
2021-05-28,Midlands,16,1.1,138,10,"[{'age': '6_to_17', 'rate': 36.4, 'value': 563}, {'age': '85+', 'rate': 6672.3, 'value': 17534}, {'age': '65_to_84', 'rate': 1941.4, 'value': 34316}, {'age': '18_to_64', 'rate': 435.4, 'value': 27640}, {'age': '0_to_5', 'rate': 69.1, 'value': 507}]"
2021-05-27,Midlands,14,1.2,141,14,"[{'age': '6_to_17', 'rate': 36.4, 'value': 563}, {'age': '85+', 'rate': 6672.3, 'value': 17534}, {'age': '65_to_84', 'rate': 1941.2, 'value': 34313}, {'age': '18_to_64', 'rate': 435.2, 'value': 27628}, {'age': '0_to_5', 'rate': 69.0, 'value': 506}]"
