date,areaName,newCasesBySpecimenDateAgeDemographics
2020-12-27,East Midlands,"[{'age': '00_04', 'cases': 41, 'rollingRate': 93.0, 'rollingSum': 251}, {'age': '05_09', 'cases': 51, 'rollingRate': 104.8, 'rollingSum': 309}, {'age': '10_14', 'cases': 87, 'rollingRate': 182.0, 'rollingSum': 514}, {'age': '15_19', 'cases': 126, 'rollingRate': 229.5, 'rollingSum': 629}, {'age': '20_24', 'cases': 193, 'rollingRate': 310.9, 'rollingSum': 979}, {'age': '25_29', 'cases': 225, 'rollingRate': 376.8, 'rollingSum': 1178}, {'age': '30_34', 'cases': 221, 'rollingRate': 395.6, 'rollingSum': 1177}, {'age': '35_39', 'cases': 221, 'rollingRate': 388.8, 'rollingSum': 1148}, {'age': '40_44', 'cases': 170, 'rollingRate': 371.9, 'rollingSum': 1022}, {'age': '45_49', 'cases': 236, 'rollingRate': 374.7, 'rollingSum': 1202}, {'age': '50_54', 'cases': 195, 'rollingRate': 317.8, 'rollingSum': 1103}, {'age': '55_59', 'cases': 190, 'rollingRate': 308.7, 'rollingSum': 1013}, {'age': '60_64', 'cases': 117, 'rollingRate': 234.3, 'rollingSum': 655}, {'age': '65_69', 'cases': 82, 'rollingRate': 159.6, 'rollingSum': 415}, {'age': '70_74', 'cases': 46, 'rollingRate': 122.2, 'rollingSum': 317}, {'age': '75_79', 'cases': 51, 'rollingRate': 139.2, 'rollingSum': 248}, {'age': '80_84', 'cases': 33, 'rollingRate': 165.7, 'rollingSum': 210}, {'age': '85_89', 'cases': 36, 'rollingRate': 281.1, 'rollingSum': 214}, {'age': '90+', 'cases': 37, 'rollingRate': 449.4, 'rollingSum': 196}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 5}, {'age': '60+', 'cases': 402, 'rollingRate': 184.3, 'rollingSum': 2255}, {'age': '00_59', 'cases': 1956, 'rollingRate': 291.5, 'rollingSum': 10530}]"
2020-12-26,East Midlands,"[{'age': '00_04', 'cases': 37, 'rollingRate': 95.6, 'rollingSum': 258}, {'age': '05_09', 'cases': 39, 'rollingRate': 103.4, 'rollingSum': 305}, {'age': '10_14', 'cases': 67, 'rollingRate': 178.5, 'rollingSum': 504}, {'age': '15_19', 'cases': 82, 'rollingRate': 219.3, 'rollingSum': 601}, {'age': '20_24', 'cases': 122, 'rollingRate': 293.7, 'rollingSum': 925}, {'age': '25_29', 'cases': 162, 'rollingRate': 361.2, 'rollingSum': 1129}, {'age': '30_34', 'cases': 157, 'rollingRate': 372.8, 'rollingSum': 1109}, {'age': '35_39', 'cases': 192, 'rollingRate': 363.7, 'rollingSum': 1074}, {'age': '40_44', 'cases': 181, 'rollingRate': 355.5, 'rollingSum': 977}, {'age': '45_49', 'cases': 176, 'rollingRate': 340.1, 'rollingSum': 1091}, {'age': '50_54', 'cases': 174, 'rollingRate': 306.2, 'rollingSum': 1063}, {'age': '55_59', 'cases': 146, 'rollingRate': 286.7, 'rollingSum': 941}, {'age': '60_64', 'cases': 97, 'rollingRate': 219.3, 'rollingSum': 613}, {'age': '65_69', 'cases': 47, 'rollingRate': 150.3, 'rollingSum': 391}, {'age': '70_74', 'cases': 57, 'rollingRate': 122.2, 'rollingSum': 317}, {'age': '75_79', 'cases': 43, 'rollingRate': 132.5, 'rollingSum': 236}, {'age': '80_84', 'cases': 30, 'rollingRate': 159.3, 'rollingSum': 202}, {'age': '85_89', 'cases': 26, 'rollingRate': 262.7, 'rollingSum': 200}, {'age': '90+', 'cases': 21, 'rollingRate': 401.3, 'rollingSum': 175}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 6}, {'age': '60+', 'cases': 321, 'rollingRate': 174.4, 'rollingSum': 2134}, {'age': '00_59', 'cases': 1535, 'rollingRate': 276.4, 'rollingSum': 9983}]"
2020-12-25,East Midlands,"[{'age': '00_04', 'cases': 9, 'rollingRate': 90.8, 'rollingSum': 245}, {'age': '05_09', 'cases': 13, 'rollingRate': 100.0, 'rollingSum': 295}, {'age': '10_14', 'cases': 23, 'rollingRate': 179.2, 'rollingSum': 506}, {'age': '15_19', 'cases': 31, 'rollingRate': 219.3, 'rollingSum': 601}, {'age': '20_24', 'cases': 51, 'rollingRate': 279.8, 'rollingSum': 881}, {'age': '25_29', 'cases': 58, 'rollingRate': 343.6, 'rollingSum': 1074}, {'age': '30_34', 'cases': 73, 'rollingRate': 363.4, 'rollingSum': 1081}, {'age': '35_39', 'cases': 56, 'rollingRate': 336.3, 'rollingSum': 993}, {'age': '40_44', 'cases': 61, 'rollingRate': 334.4, 'rollingSum': 919}, {'age': '45_49', 'cases': 52, 'rollingRate': 318.3, 'rollingSum': 1021}, {'age': '50_54', 'cases': 60, 'rollingRate': 284.6, 'rollingSum': 988}, {'age': '55_59', 'cases': 61, 'rollingRate': 269.7, 'rollingSum': 885}, {'age': '60_64', 'cases': 40, 'rollingRate': 211.1, 'rollingSum': 590}, {'age': '65_69', 'cases': 19, 'rollingRate': 146.5, 'rollingSum': 381}, {'age': '70_74', 'cases': 18, 'rollingRate': 115.3, 'rollingSum': 299}, {'age': '75_79', 'cases': 17, 'rollingRate': 126.3, 'rollingSum': 225}, {'age': '80_84', 'cases': 23, 'rollingRate': 163.3, 'rollingSum': 207}, {'age': '85_89', 'cases': 12, 'rollingRate': 271.9, 'rollingSum': 207}, {'age': '90+', 'cases': 16, 'rollingRate': 438.0, 'rollingSum': 191}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 6}, {'age': '60+', 'cases': 145, 'rollingRate': 171.6, 'rollingSum': 2100}, {'age': '00_59', 'cases': 548, 'rollingRate': 262.9, 'rollingSum': 9495}]"
2020-12-24,East Midlands,"[{'age': '00_04', 'cases': 36, 'rollingRate': 99.3, 'rollingSum': 268}, {'age': '05_09', 'cases': 35, 'rollingRate': 110.9, 'rollingSum': 327}, {'age': '10_14', 'cases': 62, 'rollingRate': 202.6, 'rollingSum': 572}, {'age': '15_19', 'cases': 88, 'rollingRate': 251.4, 'rollingSum': 689}, {'age': '20_24', 'cases': 119, 'rollingRate': 302.3, 'rollingSum': 952}, {'age': '25_29', 'cases': 150, 'rollingRate': 375.6, 'rollingSum': 1174}, {'age': '30_34', 'cases': 148, 'rollingRate': 392.6, 'rollingSum': 1168}, {'age': '35_39', 'cases': 122, 'rollingRate': 366.4, 'rollingSum': 1082}, {'age': '40_44', 'cases': 109, 'rollingRate': 372.6, 'rollingSum': 1024}, {'age': '45_49', 'cases': 130, 'rollingRate': 342.3, 'rollingSum': 1098}, {'age': '50_54', 'cases': 109, 'rollingRate': 308.0, 'rollingSum': 1069}, {'age': '55_59', 'cases': 107, 'rollingRate': 293.1, 'rollingSum': 962}, {'age': '60_64', 'cases': 59, 'rollingRate': 222.5, 'rollingSum': 622}, {'age': '65_69', 'cases': 39, 'rollingRate': 156.5, 'rollingSum': 407}, {'age': '70_74', 'cases': 33, 'rollingRate': 121.5, 'rollingSum': 315}, {'age': '75_79', 'cases': 23, 'rollingRate': 136.4, 'rollingSum': 243}, {'age': '80_84', 'cases': 18, 'rollingRate': 164.9, 'rollingSum': 209}, {'age': '85_89', 'cases': 23, 'rollingRate': 285.0, 'rollingSum': 217}, {'age': '90+', 'cases': 14, 'rollingRate': 456.3, 'rollingSum': 199}, {'age': 'unassigned', 'cases': 1, 'rollingRate': None, 'rollingSum': 9}, {'age': '60+', 'cases': 209, 'rollingRate': 180.8, 'rollingSum': 2212}, {'age': '00_59', 'cases': 1216, 'rollingRate': 287.7, 'rollingSum': 10394}]"
2020-12-23,East Midlands,"[{'age': '00_04', 'cases': 45, 'rollingRate': 99.0, 'rollingSum': 267}, {'age': '05_09', 'cases': 53, 'rollingRate': 113.9, 'rollingSum': 336}, {'age': '10_14', 'cases': 78, 'rollingRate': 211.8, 'rollingSum': 598}, {'age': '15_19', 'cases': 103, 'rollingRate': 251.4, 'rollingSum': 689}, {'age': '20_24', 'cases': 170, 'rollingRate': 308.4, 'rollingSum': 971}, {'age': '25_29', 'cases': 178, 'rollingRate': 377.2, 'rollingSum': 1179}, {'age': '30_34', 'cases': 166, 'rollingRate': 387.6, 'rollingSum': 1153}, {'age': '35_39', 'cases': 170, 'rollingRate': 376.2, 'rollingSum': 1111}, {'age': '40_44', 'cases': 154, 'rollingRate': 384.6, 'rollingSum': 1057}, {'age': '45_49', 'cases': 176, 'rollingRate': 346.7, 'rollingSum': 1112}, {'age': '50_54', 'cases': 171, 'rollingRate': 312.9, 'rollingSum': 1086}, {'age': '55_59', 'cases': 171, 'rollingRate': 296.5, 'rollingSum': 973}, {'age': '60_64', 'cases': 101, 'rollingRate': 229.3, 'rollingSum': 641}, {'age': '65_69', 'cases': 79, 'rollingRate': 160.3, 'rollingSum': 417}, {'age': '70_74', 'cases': 50, 'rollingRate': 128.0, 'rollingSum': 332}, {'age': '75_79', 'cases': 29, 'rollingRate': 148.2, 'rollingSum': 264}, {'age': '80_84', 'cases': 28, 'rollingRate': 178.3, 'rollingSum': 226}, {'age': '85_89', 'cases': 40, 'rollingRate': 287.6, 'rollingSum': 219}, {'age': '90+', 'cases': 39, 'rollingRate': 483.8, 'rollingSum': 211}, {'age': 'unassigned', 'cases': 1, 'rollingRate': None, 'rollingSum': 10}, {'age': '60+', 'cases': 366, 'rollingRate': 188.8, 'rollingSum': 2310}, {'age': '00_59', 'cases': 1636, 'rollingRate': 291.8, 'rollingSum': 10542}]"
2020-12-22,East Midlands,"[{'age': '00_04', 'cases': 40, 'rollingRate': 94.5, 'rollingSum': 255}, {'age': '05_09', 'cases': 58, 'rollingRate': 109.9, 'rollingSum': 324}, {'age': '10_14', 'cases': 83, 'rollingRate': 211.4, 'rollingSum': 597}, {'age': '15_19', 'cases': 83, 'rollingRate': 258.0, 'rollingSum': 707}, {'age': '20_24', 'cases': 163, 'rollingRate': 300.4, 'rollingSum': 946}, {'age': '25_29', 'cases': 210, 'rollingRate': 365.3, 'rollingSum': 1142}, {'age': '30_34', 'cases': 192, 'rollingRate': 389.2, 'rollingSum': 1158}, {'age': '35_39', 'cases': 176, 'rollingRate': 358.6, 'rollingSum': 1059}, {'age': '40_44', 'cases': 160, 'rollingRate': 375.2, 'rollingSum': 1031}, {'age': '45_49', 'cases': 198, 'rollingRate': 340.1, 'rollingSum': 1091}, {'age': '50_54', 'cases': 168, 'rollingRate': 305.1, 'rollingSum': 1059}, {'age': '55_59', 'cases': 162, 'rollingRate': 281.0, 'rollingSum': 922}, {'age': '60_64', 'cases': 108, 'rollingRate': 220.0, 'rollingSum': 615}, {'age': '65_69', 'cases': 68, 'rollingRate': 147.6, 'rollingSum': 384}, {'age': '70_74', 'cases': 52, 'rollingRate': 122.6, 'rollingSum': 318}, {'age': '75_79', 'cases': 40, 'rollingRate': 156.1, 'rollingSum': 278}, {'age': '80_84', 'cases': 38, 'rollingRate': 187.7, 'rollingSum': 238}, {'age': '85_89', 'cases': 35, 'rollingRate': 270.6, 'rollingSum': 206}, {'age': '90+', 'cases': 34, 'rollingRate': 449.4, 'rollingSum': 196}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 9}, {'age': '60+', 'cases': 375, 'rollingRate': 182.7, 'rollingSum': 2235}, {'age': '00_59', 'cases': 1693, 'rollingRate': 285.1, 'rollingSum': 10300}]"
2020-12-21,East Midlands,"[{'age': '00_04', 'cases': 43, 'rollingRate': 89.7, 'rollingSum': 242}, {'age': '05_09', 'cases': 60, 'rollingRate': 107.5, 'rollingSum': 317}, {'age': '10_14', 'cases': 114, 'rollingRate': 215.7, 'rollingSum': 609}, {'age': '15_19', 'cases': 116, 'rollingRate': 266.4, 'rollingSum': 730}, {'age': '20_24', 'cases': 161, 'rollingRate': 288.7, 'rollingSum': 909}, {'age': '25_29', 'cases': 195, 'rollingRate': 344.5, 'rollingSum': 1077}, {'age': '30_34', 'cases': 220, 'rollingRate': 381.2, 'rollingSum': 1134}, {'age': '35_39', 'cases': 211, 'rollingRate': 345.4, 'rollingSum': 1020}, {'age': '40_44', 'cases': 187, 'rollingRate': 363.9, 'rollingSum': 1000}, {'age': '45_49', 'cases': 234, 'rollingRate': 314.6, 'rollingSum': 1009}, {'age': '50_54', 'cases': 226, 'rollingRate': 301.3, 'rollingSum': 1046}, {'age': '55_59', 'cases': 176, 'rollingRate': 270.6, 'rollingSum': 888}, {'age': '60_64', 'cases': 133, 'rollingRate': 210.7, 'rollingSum': 589}, {'age': '65_69', 'cases': 81, 'rollingRate': 142.3, 'rollingSum': 370}, {'age': '70_74', 'cases': 61, 'rollingRate': 120.3, 'rollingSum': 312}, {'age': '75_79', 'cases': 45, 'rollingRate': 155.5, 'rollingSum': 277}, {'age': '80_84', 'cases': 40, 'rollingRate': 185.4, 'rollingSum': 235}, {'age': '85_89', 'cases': 42, 'rollingRate': 270.6, 'rollingSum': 206}, {'age': '90+', 'cases': 35, 'rollingRate': 472.4, 'rollingSum': 206}, {'age': 'unassigned', 'cases': 3, 'rollingRate': None, 'rollingSum': 11}, {'age': '60+', 'cases': 437, 'rollingRate': 179.4, 'rollingSum': 2195}, {'age': '00_59', 'cases': 1946, 'rollingRate': 276.6, 'rollingSum': 9992}]"
2020-12-20,East Midlands,"[{'age': '00_04', 'cases': 48, 'rollingRate': 86.0, 'rollingSum': 232}, {'age': '05_09', 'cases': 47, 'rollingRate': 107.8, 'rollingSum': 318}, {'age': '10_14', 'cases': 77, 'rollingRate': 218.9, 'rollingSum': 618}, {'age': '15_19', 'cases': 98, 'rollingRate': 272.6, 'rollingSum': 747}, {'age': '20_24', 'cases': 139, 'rollingRate': 283.0, 'rollingSum': 891}, {'age': '25_29', 'cases': 176, 'rollingRate': 342.3, 'rollingSum': 1070}, {'age': '30_34', 'cases': 153, 'rollingRate': 362.7, 'rollingSum': 1079}, {'age': '35_39', 'cases': 147, 'rollingRate': 332.5, 'rollingSum': 982}, {'age': '40_44', 'cases': 125, 'rollingRate': 350.1, 'rollingSum': 962}, {'age': '45_49', 'cases': 125, 'rollingRate': 297.1, 'rollingSum': 953}, {'age': '50_54', 'cases': 155, 'rollingRate': 284.3, 'rollingSum': 987}, {'age': '55_59', 'cases': 118, 'rollingRate': 259.6, 'rollingSum': 852}, {'age': '60_64', 'cases': 75, 'rollingRate': 196.0, 'rollingSum': 548}, {'age': '65_69', 'cases': 58, 'rollingRate': 133.4, 'rollingSum': 347}, {'age': '70_74', 'cases': 46, 'rollingRate': 111.0, 'rollingSum': 288}, {'age': '75_79', 'cases': 39, 'rollingRate': 156.1, 'rollingSum': 278}, {'age': '80_84', 'cases': 25, 'rollingRate': 181.4, 'rollingSum': 230}, {'age': '85_89', 'cases': 22, 'rollingRate': 304.7, 'rollingSum': 232}, {'age': '90+', 'cases': 16, 'rollingRate': 506.8, 'rollingSum': 221}, {'age': 'unassigned', 'cases': 1, 'rollingRate': None, 'rollingSum': 9}, {'age': '60+', 'cases': 281, 'rollingRate': 175.2, 'rollingSum': 2144}, {'age': '00_59', 'cases': 1409, 'rollingRate': 268.5, 'rollingSum': 9700}]"
2020-12-19,East Midlands,"[{'age': '00_04', 'cases': 24, 'rollingRate': 77.8, 'rollingSum': 210}, {'age': '05_09', 'cases': 29, 'rollingRate': 102.1, 'rollingSum': 301}, {'age': '10_14', 'cases': 69, 'rollingRate': 214.3, 'rollingSum': 605}, {'age': '15_19', 'cases': 82, 'rollingRate': 264.6, 'rollingSum': 725}, {'age': '20_24', 'cases': 78, 'rollingRate': 255.3, 'rollingSum': 804}, {'age': '25_29', 'cases': 107, 'rollingRate': 312.5, 'rollingSum': 977}, {'age': '30_34', 'cases': 129, 'rollingRate': 345.2, 'rollingSum': 1027}, {'age': '35_39', 'cases': 111, 'rollingRate': 313.6, 'rollingSum': 926}, {'age': '40_44', 'cases': 123, 'rollingRate': 332.2, 'rollingSum': 913}, {'age': '45_49', 'cases': 106, 'rollingRate': 286.2, 'rollingSum': 918}, {'age': '50_54', 'cases': 99, 'rollingRate': 262.2, 'rollingSum': 910}, {'age': '55_59', 'cases': 90, 'rollingRate': 249.0, 'rollingSum': 817}, {'age': '60_64', 'cases': 74, 'rollingRate': 179.6, 'rollingSum': 502}, {'age': '65_69', 'cases': 37, 'rollingRate': 123.4, 'rollingSum': 321}, {'age': '70_74', 'cases': 39, 'rollingRate': 107.6, 'rollingSum': 279}, {'age': '75_79', 'cases': 32, 'rollingRate': 150.5, 'rollingSum': 268}, {'age': '80_84', 'cases': 35, 'rollingRate': 183.0, 'rollingSum': 232}, {'age': '85_89', 'cases': 33, 'rollingRate': 303.4, 'rollingSum': 231}, {'age': '90+', 'cases': 37, 'rollingRate': 515.9, 'rollingSum': 225}, {'age': 'unassigned', 'cases': 0, 'rollingRate': None, 'rollingSum': 9}, {'age': '60+', 'cases': 287, 'rollingRate': 168.2, 'rollingSum': 2058}, {'age': '00_59', 'cases': 1047, 'rollingRate': 253.1, 'rollingSum': 9142}]"
2020-12-18,East Midlands,"[{'age': '00_04', 'cases': 32, 'rollingRate': 73.4, 'rollingSum': 198}, {'age': '05_09', 'cases': 45, 'rollingRate': 104.8, 'rollingSum': 309}, {'age': '10_14', 'cases': 89, 'rollingRate': 208.6, 'rollingSum': 589}, {'age': '15_19', 'cases': 119, 'rollingRate': 260.2, 'rollingSum': 713}, {'age': '20_24', 'cases': 122, 'rollingRate': 253.7, 'rollingSum': 799}, {'age': '25_29', 'cases': 158, 'rollingRate': 309.7, 'rollingSum': 968}, {'age': '30_34', 'cases': 160, 'rollingRate': 332.1, 'rollingSum': 988}, {'age': '35_39', 'cases': 145, 'rollingRate': 300.0, 'rollingSum': 886}, {'age': '40_44', 'cases': 166, 'rollingRate': 317.3, 'rollingSum': 872}, {'age': '45_49', 'cases': 129, 'rollingRate': 280.9, 'rollingSum': 901}, {'age': '50_54', 'cases': 141, 'rollingRate': 257.8, 'rollingSum': 895}, {'age': '55_59', 'cases': 138, 'rollingRate': 242.3, 'rollingSum': 795}, {'age': '60_64', 'cases': 72, 'rollingRate': 173.1, 'rollingSum': 484}, {'age': '65_69', 'cases': 45, 'rollingRate': 117.6, 'rollingSum': 306}, {'age': '70_74', 'cases': 34, 'rollingRate': 102.9, 'rollingSum': 267}, {'age': '75_79', 'cases': 35, 'rollingRate': 144.3, 'rollingSum': 257}, {'age': '80_84', 'cases': 25, 'rollingRate': 179.1, 'rollingSum': 227}, {'age': '85_89', 'cases': 22, 'rollingRate': 295.5, 'rollingSum': 225}, {'age': '90+', 'cases': 24, 'rollingRate': 474.7, 'rollingSum': 207}, {'age': 'unassigned', 'cases': 3, 'rollingRate': None, 'rollingSum': 9}, {'age': '60+', 'cases': 257, 'rollingRate': 161.2, 'rollingSum': 1973}, {'age': '00_59', 'cases': 1447, 'rollingRate': 247.0, 'rollingSum': 8922}]"
