date,cc_open,cc_occupied
2012-11-06,3522,2965
2012-11-07,3546,3064
2012-11-08,3565,3064
2012-11-09,3562,2877
2012-11-12,3550,3010
2012-11-13,3553,3061
2012-11-14,3528,3025
2012-11-15,3532,2964
2012-11-16,3598,2934
2012-11-19,3586,3022
2012-11-20,3613,3101
2012-11-21,3622,3115
2012-11-22,3626,3105
2012-11-25,3589,2944
2012-11-26,3625,3036
2012-11-27,3628,3136
2012-11-28,3634,3140
2012-11-29,3633,3155
2012-12-02,3619,2955
2012-12-03,3626,3067
2012-12-04,3639,3136
2012-12-05,3653,3124
2012-12-06,3641,3161
2012-12-09,3632,3014
2012-12-10,3641,3141
2012-12-11,3646,3161
2012-12-12,3652,3169
2012-12-13,3592,3114
2012-12-16,3636,3014
2012-12-17,3653,3110
2012-12-18,3577,3092
2012-12-19,3656,3198
2012-12-20,3648,3158
2012-12-21,3636,2963
2012-12-27,3635,3005
2012-12-30,3611,2964
2012-12-31,3633,3028
2013-01-02,3640,3147
2013-01-03,3629,3159
2013-01-06,3608,3082
2013-01-07,3626,3087
2013-01-08,3644,3212
2013-01-09,3663,3178
2013-01-10,3653,3216
2013-01-13,3642,3072
2013-01-14,3634,3136
2013-01-15,3661,3230
2013-01-16,3664,3192
2013-01-17,3661,3215
2013-01-20,3644,3068
2013-01-21,3627,3144
2013-01-22,3671,3186
2013-01-23,3672,3234
2013-01-24,3681,3219
2013-01-27,3668,3025
2013-01-28,3674,3179
2013-01-29,3679,3229
2013-01-30,3695,3255
2013-01-31,3703,3257
2013-02-03,3672,3078
2013-02-04,3677,3135
2013-02-05,3692,3123
2013-02-06,3689,3122
2013-02-07,3691,3220
2013-02-10,3651,3095
2013-02-11,3671,3154
2013-02-12,3688,3230
2013-02-13,3690,3209
2013-02-14,3690,3197
2013-02-17,3652,3070
2013-02-18,3667,3166
2013-02-19,3682,3200
2013-02-20,3688,3194
2013-02-21,3671,3175
2013-02-24,3665,3042
2013-02-25,3676,3190
2013-02-26,3694,3230
2013-02-27,3706,3281
2013-02-28,3694,3252
