date,areaName,cases,casesRollingRate,casesAgeDemographics,casesReported,deaths,deathsRollingRate,deathsAgeDemographics,deathsReported
2021-11-11,South West,,,[],4430,,,[],14
2021-11-10,South West,1173,,[],4217,2,,[],16
2021-11-09,South West,3973,,[],3387,13,,[],26
2021-11-08,South West,4536,,[],3166,10,,[],3
2021-11-07,South West,3163,,[],2879,12,,[],9
2021-11-06,South West,2684,426.4,"[{'age': '00_04', 'cases': 90, 'rollingSum': 686, 'rollingRate': 241.1}, {'age': '00_59', 'cases': 2298, 'rollingSum': 20700, 'rollingRate': 513.1}, {'age': '05_09', 'cases': 289, 'rollingSum': 2351, 'rollingRate': 721.4}, {'age': '10_14', 'cases': 327, 'rollingSum': 3317, 'rollingRate': 1025.8}, {'age': '15_19', 'cases': 181, 'rollingSum': 1789, 'rollingRate': 591.1}, {'age': '20_24', 'cases': 113, 'rollingSum': 824, 'rollingRate': 245.4}, {'age': '25_29', 'cases': 126, 'rollingSum': 1144, 'rollingRate': 345.5}, {'age': '30_34', 'cases': 166, 'rollingSum': 1489, 'rollingRate': 443.4}, {'age': '35_39', 'cases': 201, 'rollingSum': 1818, 'rollingRate': 550.6}, {'age': '40_44', 'cases': 223, 'rollingSum': 2111, 'rollingRate': 668.9}, {'age': '45_49', 'cases': 223, 'rollingSum': 1916, 'rollingRate': 542.1}, {'age': '50_54', 'cases': 194, 'rollingSum': 1784, 'rollingRate': 450.3}, {'age': '55_59', 'cases': 165, 'rollingSum': 1471, 'rollingRate': 367.5}, {'age': '60+', 'cases': 386, 'rollingSum': 3430, 'rollingRate': 211.1}, {'age': '60_64', 'cases': 128, 'rollingSum': 1086, 'rollingRate': 306.6}, {'age': '65_69', 'cases': 108, 'rollingSum': 919, 'rollingRate': 281.7}, {'age': '70_74', 'cases': 73, 'rollingSum': 743, 'rollingRate': 216.1}, {'age': '75_79', 'cases': 46, 'rollingSum': 385, 'rollingRate': 154.4}, {'age': '80_84', 'cases': 13, 'rollingSum': 135, 'rollingRate': 77.6}, {'age': '85_89', 'cases': 12, 'rollingSum': 85, 'rollingRate': 77.4}, {'age': '90+', 'cases': 6, 'rollingSum': 77, 'rollingRate': 114.9}, {'age': 'unassigned', 'cases': 0, 'rollingSum': 1, 'rollingRate': None}]",2981,13,1.5,"[{'age': '00_04', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '00_59', 'deaths': 2, 'rollingSum': 7, 'rollingRate': 0.2}, {'age': '05_09', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '10_14', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '15_19', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '20_24', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '25_29', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '30_34', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '35_39', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '40_44', 'deaths': 1, 'rollingSum': 1, 'rollingRate': 0.3}, {'age': '45_49', 'deaths': 0, 'rollingSum': 2, 'rollingRate': 0.6}, {'age': '50_54', 'deaths': 1, 'rollingSum': 4, 'rollingRate': 1.0}, {'age': '55_59', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '60+', 'deaths': 11, 'rollingSum': 78, 'rollingRate': 4.8}, {'age': '60_64', 'deaths': 1, 'rollingSum': 4, 'rollingRate': 1.1}, {'age': '65_69', 'deaths': 2, 'rollingSum': 11, 'rollingRate': 3.4}, {'age': '70_74', 'deaths': 0, 'rollingSum': 9, 'rollingRate': 2.6}, {'age': '75_79', 'deaths': 2, 'rollingSum': 16, 'rollingRate': 6.4}, {'age': '80_84', 'deaths': 2, 'rollingSum': 16, 'rollingRate': 9.2}, {'age': '85_89', 'deaths': 1, 'rollingSum': 12, 'rollingRate': 10.9}, {'age': '90+', 'deaths': 3, 'rollingSum': 10, 'rollingRate': 14.9}]",16
2021-11-05,South West,2979,440.4,"[{'age': '00_04', 'cases': 94, 'rollingSum': 672, 'rollingRate': 236.2}, {'age': '00_59', 'cases': 2523, 'rollingSum': 21429, 'rollingRate': 531.1}, {'age': '05_09', 'cases': 263, 'rollingSum': 2432, 'rollingRate': 746.2}, {'age': '10_14', 'cases': 321, 'rollingSum': 3577, 'rollingRate': 1106.2}, {'age': '15_19', 'cases': 216, 'rollingSum': 1861, 'rollingRate': 614.9}, {'age': '20_24', 'cases': 115, 'rollingSum': 804, 'rollingRate': 239.5}, {'age': '25_29', 'cases': 143, 'rollingSum': 1154, 'rollingRate': 348.5}, {'age': '30_34', 'cases': 211, 'rollingSum': 1510, 'rollingRate': 449.7}, {'age': '35_39', 'cases': 238, 'rollingSum': 1837, 'rollingRate': 556.3}, {'age': '40_44', 'cases': 263, 'rollingSum': 2242, 'rollingRate': 710.5}, {'age': '45_49', 'cases': 211, 'rollingSum': 2014, 'rollingRate': 569.8}, {'age': '50_54', 'cases': 253, 'rollingSum': 1838, 'rollingRate': 464.0}, {'age': '55_59', 'cases': 195, 'rollingSum': 1488, 'rollingRate': 371.8}, {'age': '60+', 'cases': 456, 'rollingSum': 3492, 'rollingRate': 215.0}, {'age': '60_64', 'cases': 158, 'rollingSum': 1093, 'rollingRate': 308.6}, {'age': '65_69', 'cases': 126, 'rollingSum': 917, 'rollingRate': 281.0}, {'age': '70_74', 'cases': 90, 'rollingSum': 778, 'rollingRate': 226.2}, {'age': '75_79', 'cases': 52, 'rollingSum': 397, 'rollingRate': 159.2}, {'age': '80_84', 'cases': 17, 'rollingSum': 143, 'rollingRate': 82.2}, {'age': '85_89', 'cases': 9, 'rollingSum': 83, 'rollingRate': 75.6}, {'age': '90+', 'cases': 4, 'rollingSum': 81, 'rollingRate': 120.8}, {'age': 'unassigned', 'cases': 0, 'rollingSum': 1, 'rollingRate': None}]",3549,14,1.4,"[{'age': '00_04', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '00_59', 'deaths': 1, 'rollingSum': 6, 'rollingRate': 0.1}, {'age': '05_09', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '10_14', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '15_19', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '20_24', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '25_29', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '30_34', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '35_39', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '40_44', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '45_49', 'deaths': 1, 'rollingSum': 2, 'rollingRate': 0.6}, {'age': '50_54', 'deaths': 0, 'rollingSum': 4, 'rollingRate': 1.0}, {'age': '55_59', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '60+', 'deaths': 13, 'rollingSum': 74, 'rollingRate': 4.6}, {'age': '60_64', 'deaths': 0, 'rollingSum': 3, 'rollingRate': 0.8}, {'age': '65_69', 'deaths': 2, 'rollingSum': 10, 'rollingRate': 3.1}, {'age': '70_74', 'deaths': 1, 'rollingSum': 10, 'rollingRate': 2.9}, {'age': '75_79', 'deaths': 3, 'rollingSum': 14, 'rollingRate': 5.6}, {'age': '80_84', 'deaths': 3, 'rollingSum': 16, 'rollingRate': 9.2}, {'age': '85_89', 'deaths': 2, 'rollingSum': 13, 'rollingRate': 11.8}, {'age': '90+', 'deaths': 2, 'rollingSum': 8, 'rollingRate': 11.9}]",11
2021-11-04,South West,3116,462.2,"[{'age': '00_04', 'cases': 94, 'rollingSum': 697, 'rollingRate': 245.0}, {'age': '00_59', 'cases': 2677, 'rollingSum': 22478, 'rollingRate': 557.1}, {'age': '05_09', 'cases': 324, 'rollingSum': 2560, 'rollingRate': 785.5}, {'age': '10_14', 'cases': 350, 'rollingSum': 3920, 'rollingRate': 1212.3}, {'age': '15_19', 'cases': 206, 'rollingSum': 1926, 'rollingRate': 636.3}, {'age': '20_24', 'cases': 103, 'rollingSum': 818, 'rollingRate': 243.7}, {'age': '25_29', 'cases': 174, 'rollingSum': 1187, 'rollingRate': 358.5}, {'age': '30_34', 'cases': 227, 'rollingSum': 1530, 'rollingRate': 455.6}, {'age': '35_39', 'cases': 264, 'rollingSum': 1904, 'rollingRate': 576.6}, {'age': '40_44', 'cases': 228, 'rollingSum': 2363, 'rollingRate': 748.8}, {'age': '45_49', 'cases': 230, 'rollingSum': 2181, 'rollingRate': 617.1}, {'age': '50_54', 'cases': 250, 'rollingSum': 1861, 'rollingRate': 469.8}, {'age': '55_59', 'cases': 227, 'rollingSum': 1531, 'rollingRate': 382.5}, {'age': '60+', 'cases': 438, 'rollingSum': 3677, 'rollingRate': 226.4}, {'age': '60_64', 'cases': 165, 'rollingSum': 1135, 'rollingRate': 320.5}, {'age': '65_69', 'cases': 105, 'rollingSum': 937, 'rollingRate': 287.2}, {'age': '70_74', 'cases': 96, 'rollingSum': 846, 'rollingRate': 246.0}, {'age': '75_79', 'cases': 40, 'rollingSum': 417, 'rollingRate': 167.3}, {'age': '80_84', 'cases': 12, 'rollingSum': 159, 'rollingRate': 91.4}, {'age': '85_89', 'cases': 11, 'rollingSum': 90, 'rollingRate': 82.0}, {'age': '90+', 'cases': 9, 'rollingSum': 93, 'rollingRate': 138.7}, {'age': 'unassigned', 'cases': 1, 'rollingSum': 1, 'rollingRate': None}]",3497,9,1.5,"[{'age': '00_04', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '00_59', 'deaths': 1, 'rollingSum': 7, 'rollingRate': 0.2}, {'age': '05_09', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '10_14', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '15_19', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '20_24', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '25_29', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '30_34', 'deaths': 0, 'rollingSum': 1, 'rollingRate': 0.3}, {'age': '35_39', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '40_44', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '45_49', 'deaths': 0, 'rollingSum': 1, 'rollingRate': 0.3}, {'age': '50_54', 'deaths': 1, 'rollingSum': 4, 'rollingRate': 1.0}, {'age': '55_59', 'deaths': 0, 'rollingSum': 1, 'rollingRate': 0.2}, {'age': '60+', 'deaths': 8, 'rollingSum': 76, 'rollingRate': 4.7}, {'age': '60_64', 'deaths': 0, 'rollingSum': 5, 'rollingRate': 1.4}, {'age': '65_69', 'deaths': 1, 'rollingSum': 11, 'rollingRate': 3.4}, {'age': '70_74', 'deaths': 1, 'rollingSum': 12, 'rollingRate': 3.5}, {'age': '75_79', 'deaths': 2, 'rollingSum': 12, 'rollingRate': 4.8}, {'age': '80_84', 'deaths': 1, 'rollingSum': 14, 'rollingRate': 8.0}, {'age': '85_89', 'deaths': 2, 'rollingSum': 12, 'rollingRate': 10.9}, {'age': '90+', 'deaths': 1, 'rollingSum': 10, 'rollingRate': 14.9}]",13
2021-11-03,South West,3408,488.5,"[{'age': '00_04', 'cases': 87, 'rollingSum': 692, 'rollingRate': 243.2}, {'age': '00_59', 'cases': 2953, 'rollingSum': 23752, 'rollingRate': 588.7}, {'age': '05_09', 'cases': 301, 'rollingSum': 2638, 'rollingRate': 809.5}, {'age': '10_14', 'cases': 421, 'rollingSum': 4276, 'rollingRate': 1322.4}, {'age': '15_19', 'cases': 255, 'rollingSum': 2057, 'rollingRate': 679.6}, {'age': '20_24', 'cases': 137, 'rollingSum': 850, 'rollingRate': 253.2}, {'age': '25_29', 'cases': 191, 'rollingSum': 1214, 'rollingRate': 366.6}, {'age': '30_34', 'cases': 203, 'rollingSum': 1549, 'rollingRate': 461.3}, {'age': '35_39', 'cases': 269, 'rollingSum': 1952, 'rollingRate': 591.2}, {'age': '40_44', 'cases': 323, 'rollingSum': 2601, 'rollingRate': 824.2}, {'age': '45_49', 'cases': 271, 'rollingSum': 2368, 'rollingRate': 670.0}, {'age': '50_54', 'cases': 275, 'rollingSum': 1970, 'rollingRate': 497.3}, {'age': '55_59', 'cases': 220, 'rollingSum': 1585, 'rollingRate': 396.0}, {'age': '60+', 'cases': 455, 'rollingSum': 3892, 'rollingRate': 239.6}, {'age': '60_64', 'cases': 150, 'rollingSum': 1182, 'rollingRate': 333.8}, {'age': '65_69', 'cases': 127, 'rollingSum': 986, 'rollingRate': 302.2}, {'age': '70_74', 'cases': 93, 'rollingSum': 860, 'rollingRate': 250.1}, {'age': '75_79', 'cases': 57, 'rollingSum': 480, 'rollingRate': 192.5}, {'age': '80_84', 'cases': 16, 'rollingSum': 183, 'rollingRate': 105.2}, {'age': '85_89', 'cases': 7, 'rollingSum': 103, 'rollingRate': 93.8}, {'age': '90+', 'cases': 5, 'rollingSum': 98, 'rollingRate': 146.2}, {'age': 'unassigned', 'cases': 0, 'rollingSum': 1, 'rollingRate': None}]",4346,14,1.6,"[{'age': '00_04', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '00_59', 'deaths': 1, 'rollingSum': 7, 'rollingRate': 0.2}, {'age': '05_09', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '10_14', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '15_19', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '20_24', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '25_29', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '30_34', 'deaths': 0, 'rollingSum': 1, 'rollingRate': 0.3}, {'age': '35_39', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '40_44', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '45_49', 'deaths': 1, 'rollingSum': 2, 'rollingRate': 0.6}, {'age': '50_54', 'deaths': 0, 'rollingSum': 3, 'rollingRate': 0.8}, {'age': '55_59', 'deaths': 0, 'rollingSum': 1, 'rollingRate': 0.2}, {'age': '60+', 'deaths': 13, 'rollingSum': 82, 'rollingRate': 5.0}, {'age': '60_64', 'deaths': 1, 'rollingSum': 5, 'rollingRate': 1.4}, {'age': '65_69', 'deaths': 2, 'rollingSum': 10, 'rollingRate': 3.1}, {'age': '70_74', 'deaths': 2, 'rollingSum': 12, 'rollingRate': 3.5}, {'age': '75_79', 'deaths': 3, 'rollingSum': 13, 'rollingRate': 5.2}, {'age': '80_84', 'deaths': 3, 'rollingSum': 17, 'rollingRate': 9.8}, {'age': '85_89', 'deaths': 1, 'rollingSum': 12, 'rollingRate': 10.9}, {'age': '90+', 'deaths': 1, 'rollingSum': 13, 'rollingRate': 19.4}]",18
2021-11-02,South West,3742,509.6,"[{'age': '00_04', 'cases': 124, 'rollingSum': 696, 'rollingRate': 244.6}, {'age': '00_59', 'cases': 3211, 'rollingSum': 24799, 'rollingRate': 614.6}, {'age': '05_09', 'cases': 363, 'rollingSum': 2789, 'rollingRate': 855.8}, {'age': '10_14', 'cases': 528, 'rollingSum': 4672, 'rollingRate': 1444.9}, {'age': '15_19', 'cases': 301, 'rollingSum': 2150, 'rollingRate': 710.3}, {'age': '20_24', 'cases': 124, 'rollingSum': 842, 'rollingRate': 250.8}, {'age': '25_29', 'cases': 175, 'rollingSum': 1198, 'rollingRate': 361.8}, {'age': '30_34', 'cases': 252, 'rollingSum': 1584, 'rollingRate': 471.7}, {'age': '35_39', 'cases': 292, 'rollingSum': 1998, 'rollingRate': 605.1}, {'age': '40_44', 'cases': 325, 'rollingSum': 2708, 'rollingRate': 858.1}, {'age': '45_49', 'cases': 284, 'rollingSum': 2511, 'rollingRate': 710.4}, {'age': '50_54', 'cases': 229, 'rollingSum': 2041, 'rollingRate': 515.2}, {'age': '55_59', 'cases': 214, 'rollingSum': 1610, 'rollingRate': 402.3}, {'age': '60+', 'cases': 531, 'rollingSum': 4040, 'rollingRate': 248.7}, {'age': '60_64', 'cases': 147, 'rollingSum': 1215, 'rollingRate': 343.1}, {'age': '65_69', 'cases': 161, 'rollingSum': 1008, 'rollingRate': 308.9}, {'age': '70_74', 'cases': 108, 'rollingSum': 914, 'rollingRate': 265.8}, {'age': '75_79', 'cases': 61, 'rollingSum': 488, 'rollingRate': 195.7}, {'age': '80_84', 'cases': 23, 'rollingSum': 200, 'rollingRate': 115.0}, {'age': '85_89', 'cases': 15, 'rollingSum': 110, 'rollingRate': 100.2}, {'age': '90+', 'cases': 16, 'rollingSum': 105, 'rollingRate': 156.6}, {'age': 'unassigned', 'cases': 0, 'rollingSum': 1, 'rollingRate': None}]",3586,13,1.6,"[{'age': '00_04', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '00_59', 'deaths': 1, 'rollingSum': 6, 'rollingRate': 0.1}, {'age': '05_09', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '10_14', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '15_19', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '20_24', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '25_29', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '30_34', 'deaths': 0, 'rollingSum': 1, 'rollingRate': 0.3}, {'age': '35_39', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '40_44', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '45_49', 'deaths': 0, 'rollingSum': 1, 'rollingRate': 0.3}, {'age': '50_54', 'deaths': 1, 'rollingSum': 3, 'rollingRate': 0.8}, {'age': '55_59', 'deaths': 0, 'rollingSum': 1, 'rollingRate': 0.2}, {'age': '60+', 'deaths': 12, 'rollingSum': 82, 'rollingRate': 5.0}, {'age': '60_64', 'deaths': 1, 'rollingSum': 4, 'rollingRate': 1.1}, {'age': '65_69', 'deaths': 1, 'rollingSum': 9, 'rollingRate': 2.8}, {'age': '70_74', 'deaths': 0, 'rollingSum': 12, 'rollingRate': 3.5}, {'age': '75_79', 'deaths': 2, 'rollingSum': 12, 'rollingRate': 4.8}, {'age': '80_84', 'deaths': 4, 'rollingSum': 15, 'rollingRate': 8.6}, {'age': '85_89', 'deaths': 3, 'rollingSum': 15, 'rollingRate': 13.7}, {'age': '90+', 'deaths': 1, 'rollingSum': 15, 'rollingRate': 22.4}]",20
