week_ended,week_number,total_registrations,total_occurrences,covid_registrations,covid_occurrences
2012-06-01,0,8973,0,0,0
2012-06-08,0,6273,0,0,0
2012-06-15,0,9516,0,0,0
2012-06-22,0,8475,0,0,0
2012-06-29,0,8329,0,0,0
2012-07-06,0,8319,0,0,0
2012-07-13,0,8159,0,0,0
2012-07-20,0,8100,0,0,0
2012-07-27,0,8290,0,0,0
2012-08-03,0,8336,0,0,0
2012-08-10,0,8237,0,0,0
2012-08-17,0,8144,0,0,0
2012-08-24,0,8397,0,0,0
2012-08-31,0,7116,0,0,0
2012-09-07,0,8294,0,0,0
2012-09-14,0,8103,0,0,0
2012-09-21,0,8277,0,0,0
2012-09-28,0,8229,0,0,0
2012-10-05,0,8483,0,0,0
2012-10-12,0,8806,0,0,0
2012-10-19,0,8723,0,0,0
2012-10-26,0,8961,0,0,0
2012-11-02,0,8701,0,0,0
2012-11-09,0,8701,0,0,0
2012-11-16,0,9081,0,0,0
2012-11-23,0,9269,0,0,0
2012-11-30,0,9026,0,0,0
2012-12-07,0,8703,0,0,0
2012-12-14,0,9173,0,0,0
2012-12-21,0,9623,0,0,0
2012-12-28,0,7529,0,0,0
2013-01-04,0,10868,0,0,0
2013-01-11,0,11760,0,0,0
2013-01-18,0,10413,0,0,0
2013-01-25,0,10508,0,0,0
2013-02-01,0,10545,0,0,0
2013-02-08,0,10348,0,0,0
2013-02-15,0,10315,0,0,0
2013-02-22,0,10145,0,0,0
2013-03-01,0,10122,0,0,0
2013-03-08,0,10506,0,0,0
2013-03-15,0,10432,0,0,0
2013-03-22,0,10322,0,0,0
2013-03-29,0,8652,0,0,0
2013-04-05,0,10097,0,0,0
2013-04-12,0,11322,0,0,0
2013-04-19,0,10898,0,0,0
2013-04-26,0,9896,0,0,0
2013-05-03,0,9490,0,0,0
2013-05-10,0,8249,0,0,0
2013-05-17,0,9217,0,0,0
2013-05-24,0,8898,0,0,0
2013-05-31,0,7751,0,0,0
2013-06-07,0,8840,0,0,0
2013-06-14,0,8297,0,0,0
2013-06-21,0,8286,0,0,0
2013-06-28,0,8034,0,0,0
2013-07-05,0,8256,0,0,0
2013-07-12,0,7966,0,0,0
2013-07-19,0,8261,0,0,0
2013-07-26,0,7896,0,0,0
2013-08-02,0,7622,0,0,0
2013-08-09,0,7742,0,0,0
2013-08-16,0,7679,0,0,0
2013-08-23,0,8028,0,0,0
2013-08-30,0,7147,0,0,0
2013-09-06,0,8300,0,0,0
2013-09-13,0,7777,0,0,0
2013-09-20,0,8057,0,0,0
2013-09-27,0,8566,0,0,0
2013-10-04,0,8575,0,0,0
2013-10-11,0,8356,0,0,0
2013-10-18,0,8589,0,0,0
2013-10-25,0,8630,0,0,0
2013-11-01,0,8533,0,0,0
2013-11-08,0,8826,0,0,0
2013-11-15,0,8949,0,0,0
2013-11-22,0,8948,0,0,0
2013-11-29,0,8984,0,0,0
2013-12-06,0,9265,0,0,0
2013-12-13,0,9357,0,0,0
2013-12-20,0,9666,0,0,0
2013-12-27,0,6179,0,0,0
2014-01-03,0,10678,0,0,0
2014-01-10,0,11092,0,0,0
2014-01-17,0,10331,0,0,0
2014-01-24,0,9729,0,0,0
2014-01-31,0,9618,0,0,0
2014-02-07,0,9456,0,0,0
2014-02-14,0,9582,0,0,0
2014-02-21,0,9727,0,0,0
2014-02-28,0,9723,0,0,0
2014-03-07,0,9202,0,0,0
2014-03-14,0,9355,0,0,0
2014-03-21,0,9207,0,0,0
2014-03-28,0,8985,0,0,0
2014-04-04,0,9302,0,0,0
2014-04-11,0,8892,0,0,0
2014-04-18,0,7458,0,0,0
2014-04-25,0,8708,0,0,0
2014-05-02,0,9817,0,0,0
2014-05-09,0,8083,0,0,0
2014-05-16,0,8909,0,0,0
2014-05-23,0,8683,0,0,0
2014-05-30,0,7495,0,0,0
2014-06-06,0,8943,0,0,0
2014-06-13,0,8812,0,0,0
2014-06-20,0,8372,0,0,0
2014-06-27,0,8365,0,0,0
2014-07-04,0,8174,0,0,0
2014-07-11,0,8210,0,0,0
2014-07-18,0,8485,0,0,0
2014-07-25,0,8351,0,0,0
2014-08-01,0,8346,0,0,0
2014-08-08,0,8183,0,0,0
2014-08-15,0,8240,0,0,0
2014-08-22,0,8211,0,0,0
2014-08-29,0,7489,0,0,0
2014-09-05,0,9059,0,0,0
2014-09-12,0,8684,0,0,0
2014-09-19,0,8517,0,0,0
2014-09-26,0,8452,0,0,0
2014-10-03,0,8674,0,0,0
2014-10-10,0,8571,0,0,0
2014-10-17,0,8800,0,0,0
2014-10-24,0,8909,0,0,0
2014-10-31,0,8887,0,0,0
2014-11-07,0,9149,0,0,0
2014-11-14,0,9416,0,0,0
2014-11-21,0,8818,0,0,0
2014-11-28,0,9275,0,0,0
2014-12-05,0,9594,0,0,0
2014-12-12,0,9796,0,0,0
2014-12-19,0,10934,0,0,0
2014-12-26,0,7319,0,0,0
2015-01-02,0,11523,0,0,0
2015-01-09,0,15166,0,0,0
2015-01-16,0,13894,0,0,0
2015-01-23,0,13087,0,0,0
2015-01-30,0,12078,0,0,0
2015-02-06,0,11303,0,0,0
2015-02-13,0,11090,0,0,0
2015-02-20,0,10668,0,0,0
2015-02-27,0,10712,0,0,0
2015-03-06,0,10735,0,0,0
2015-03-13,0,10272,0,0,0
2015-03-20,0,9877,0,0,0
2015-03-27,0,9806,0,0,0
2015-04-03,0,8466,0,0,0
2015-04-10,0,9408,0,0,0
2015-04-17,0,10943,0,0,0
2015-04-24,0,9906,0,0,0
2015-05-01,0,9473,0,0,0
2015-05-08,0,8242,0,0,0
2015-05-15,0,9633,0,0,0
2015-05-22,0,9362,0,0,0
2015-05-29,0,7609,0,0,0
2015-06-05,0,9483,0,0,0
2015-06-12,0,8917,0,0,0
2015-06-19,0,8694,0,0,0
2015-06-26,0,8564,0,0,0
2015-07-03,0,8641,0,0,0
2015-07-10,0,8438,0,0,0
2015-07-17,0,8197,0,0,0
2015-07-24,0,8227,0,0,0
2015-07-31,0,8048,0,0,0
2015-08-07,0,8268,0,0,0
2015-08-14,0,8575,0,0,0
2015-08-21,0,8537,0,0,0
2015-08-28,0,8395,0,0,0
2015-09-04,0,7363,0,0,0
2015-09-11,0,8687,0,0,0
2015-09-18,0,8521,0,0,0
2015-09-25,0,8842,0,0,0
2015-10-02,0,8841,0,0,0
2015-10-09,0,9089,0,0,0
2015-10-16,0,8869,0,0,0
2015-10-23,0,9078,0,0,0
2015-10-30,0,8997,0,0,0
2015-11-06,0,9364,0,0,0
2015-11-13,0,9296,0,0,0
2015-11-20,0,9194,0,0,0
2015-11-27,0,9216,0,0,0
2015-12-04,0,9689,0,0,0
2015-12-11,0,9552,0,0,0
2015-12-18,0,10023,0,0,0
2015-12-25,0,8081,0,0,0
2016-01-01,0,6980,0,0,0
2016-01-08,0,12202,0,0,0
2016-01-15,0,10763,0,0,0
2016-01-22,0,10721,0,0,0
2016-01-29,0,10569,0,0,0
2016-02-05,0,10331,0,0,0
2016-02-12,0,10445,0,0,0
2016-02-19,0,9906,0,0,0
2016-02-26,0,10334,0,0,0
2016-03-04,0,10544,0,0,0
2016-03-11,0,10246,0,0,0
2016-03-18,0,10255,0,0,0
2016-03-25,0,8929,0,0,0
2016-04-01,0,9542,0,0,0
2016-04-08,0,10839,0,0,0
2016-04-15,0,10645,0,0,0
2016-04-22,0,10180,0,0,0
2016-04-29,0,9756,0,0,0
2016-05-06,0,8537,0,0,0
2016-05-13,0,9955,0,0,0
2016-05-20,0,9319,0,0,0
2016-05-27,0,9099,0,0,0
2016-06-03,0,7398,0,0,0
2016-06-10,0,9266,0,0,0
2016-06-17,0,8785,0,0,0
2016-06-24,0,8788,0,0,0
2016-07-01,0,8648,0,0,0
2016-07-08,0,8596,0,0,0
2016-07-15,0,8769,0,0,0
2016-07-22,0,8755,0,0,0
2016-07-29,0,8688,0,0,0
2016-08-05,0,8573,0,0,0
2016-08-12,0,8495,0,0,0
2016-08-19,0,8471,0,0,0
2016-08-26,0,8673,0,0,0
2016-09-02,0,7422,0,0,0
2016-09-09,0,8821,0,0,0
2016-09-16,0,8519,0,0,0
2016-09-23,0,8350,0,0,0
2016-09-30,0,8377,0,0,0
2016-10-07,0,8706,0,0,0
2016-10-14,0,9113,0,0,0
2016-10-21,0,9131,0,0,0
2016-10-28,0,9070,0,0,0
2016-11-04,0,9486,0,0,0
2016-11-11,0,9820,0,0,0
2016-11-18,0,9978,0,0,0
2016-11-25,0,9918,0,0,0
2016-12-02,0,9780,0,0,0
2016-12-09,0,10507,0,0,0
2016-12-16,0,9851,0,0,0
2016-12-23,0,10766,0,0,0
2016-12-30,0,7428,0,0,0
2017-01-06,0,11221,0,0,0
2017-01-13,0,12864,0,0,0
2017-01-20,0,12750,0,0,0
2017-01-27,0,11976,0,0,0
2017-02-03,0,11710,0,0,0
2017-02-10,0,11522,0,0,0
2017-02-17,0,10943,0,0,0
2017-02-24,0,11071,0,0,0
2017-03-03,0,10516,0,0,0
2017-03-10,0,10426,0,0,0
2017-03-17,0,10027,0,0,0
2017-03-24,0,9673,0,0,0
2017-03-31,0,9342,0,0,0
2017-04-07,0,9266,0,0,0
2017-04-14,0,7896,0,0,0
2017-04-21,0,8964,0,0,0
2017-04-28,0,10165,0,0,0
2017-05-05,0,8448,0,0,0
2017-05-12,0,9982,0,0,0
2017-05-19,0,9646,0,0,0
2017-05-26,0,9409,0,0,0
2017-06-02,0,7723,0,0,0
2017-06-09,0,9161,0,0,0
2017-06-16,0,8738,0,0,0
2017-06-23,0,8994,0,0,0
2017-06-30,0,8764,0,0,0
2017-07-07,0,8685,0,0,0
2017-07-14,0,8787,0,0,0
2017-07-21,0,8527,0,0,0
2017-07-28,0,8266,0,0,0
2017-08-04,0,8323,0,0,0
2017-08-11,0,8438,0,0,0
2017-08-18,0,8682,0,0,0
2017-08-25,0,8790,0,0,0
2017-09-01,0,7566,0,0,0
2017-09-08,0,8935,0,0,0
2017-09-15,0,8820,0,0,0
2017-09-22,0,8928,0,0,0
2017-09-29,0,9071,0,0,0
2017-10-06,0,9121,0,0,0
2017-10-13,0,9270,0,0,0
2017-10-20,0,9360,0,0,0
2017-10-27,0,9115,0,0,0
2017-11-03,0,9366,0,0,0
2017-11-10,0,9717,0,0,0
2017-11-17,0,9586,0,0,0
2017-11-24,0,9960,0,0,0
2017-12-01,0,9874,0,0,0
2017-12-08,0,10135,0,0,0
2017-12-15,0,10488,0,0,0
2017-12-22,0,11734,0,0,0
2017-12-29,0,7923,0,0,0
2018-01-05,0,11914,0,0,0
2018-01-12,0,14107,0,0,0
2018-01-19,0,13340,0,0,0
2018-01-26,0,13056,0,0,0
2018-02-02,0,12452,0,0,0
2018-02-09,0,11573,0,0,0
2018-02-16,0,11387,0,0,0
2018-02-23,0,11305,0,0,0
2018-03-02,0,10132,0,0,0
2018-03-09,0,12067,0,0,0
2018-03-16,0,11813,0,0,0
2018-03-23,0,10999,0,0,0
2018-03-30,0,9193,0,0,0
2018-04-06,0,9979,0,0,0
2018-04-13,0,11473,0,0,0
2018-04-20,0,10450,0,0,0
2018-04-27,0,9653,0,0,0
2018-05-04,0,9494,0,0,0
2018-05-11,0,8076,0,0,0
2018-05-18,0,9447,0,0,0
2018-05-25,0,8997,0,0,0
2018-06-01,0,7584,0,0,0
2018-06-08,0,9330,0,0,0
2018-06-15,0,8751,0,0,0
2018-06-22,0,8678,0,0,0
2018-06-29,0,8582,0,0,0
2018-07-06,0,8609,0,0,0
2018-07-13,0,8691,0,0,0
2018-07-20,0,8523,0,0,0
2018-07-27,0,8540,0,0,0
2018-08-03,0,8568,0,0,0
2018-08-10,0,8756,0,0,0
2018-08-17,0,8273,0,0,0
2018-08-24,0,8380,0,0,0
2018-08-31,0,7330,0,0,0
2018-09-07,0,8815,0,0,0
2018-09-14,0,8590,0,0,0
2018-09-21,0,8680,0,0,0
2018-09-28,0,8545,0,0,0
2018-10-05,0,8860,0,0,0
2018-10-12,0,9017,0,0,0
2018-10-19,0,9207,0,0,0
2018-10-26,0,8934,0,0,0
2018-11-02,0,8896,0,0,0
2018-11-09,0,9466,0,0,0
2018-11-16,0,9496,0,0,0
2018-11-23,0,9269,0,0,0
2018-11-30,0,9335,0,0,0
2018-12-07,0,9584,0,0,0
2018-12-14,0,9814,0,0,0
2018-12-21,0,10359,0,0,0
2018-12-28,0,6646,0,0,0
2019-01-04,0,10201,0,0,0
2019-01-11,0,11766,0,0,0
2019-01-18,0,11145,0,0,0
2019-01-25,0,10978,0,0,0
2019-02-01,0,10524,0,0,0
2019-02-08,0,10925,0,0,0
2019-02-15,0,11052,0,0,0
2019-02-22,0,10574,0,0,0
2019-03-01,0,10334,0,0,0
2019-03-08,0,10250,0,0,0
2019-03-15,0,9868,0,0,0
2019-03-22,0,9728,0,0,0
2019-03-29,0,9188,0,0,0
2019-04-05,0,9453,0,0,0
2019-04-12,0,9612,0,0,0
2019-04-19,0,8398,0,0,0
2019-04-26,0,9359,0,0,0
2019-05-03,0,10493,0,0,0
2019-05-10,0,8432,0,0,0
2019-05-17,0,9586,0,0,0
2019-05-24,0,9628,0,0,0
2019-05-31,0,7722,0,0,0
2019-06-07,0,9489,0,0,0
2019-06-14,0,8826,0,0,0
2019-06-21,0,8895,0,0,0
2019-06-28,0,8918,0,0,0
2019-07-05,0,8499,0,0,0
2019-07-12,0,8557,0,0,0
2019-07-19,0,8509,0,0,0
2019-07-26,0,8537,0,0,0
2019-08-02,0,8666,0,0,0
2019-08-09,0,8555,0,0,0
2019-08-16,0,8467,0,0,0
2019-08-23,0,8421,0,0,0
2019-08-30,0,7655,0,0,0
2019-09-06,0,9087,0,0,0
2019-09-13,0,8924,0,0,0
2019-09-20,0,8837,0,0,0
2019-09-27,0,8887,0,0,0
2019-10-04,0,9181,0,0,0
2019-10-11,0,9349,0,0,0
2019-10-18,0,9507,0,0,0
2019-10-25,0,9323,0,0,0
2019-11-01,0,9493,0,0,0
2019-11-08,0,10009,0,0,0
2019-11-15,0,9952,0,0,0
2019-11-22,0,10164,0,0,0
2019-11-29,0,10245,0,0,0
2019-12-06,0,10061,0,0,0
2019-12-13,0,10467,0,0,0
2019-12-20,0,11137,0,0,0
2019-12-27,0,7026,0,0,0
2020-01-03,0,11442,0,0,0
2020-01-10,0,13087,0,0,0
2020-01-17,0,12194,0,0,0
2020-01-24,0,11107,0,0,0
2020-01-31,0,10866,0,0,1
2020-02-07,0,10271,0,0,1
2020-02-14,0,10190,0,0,0
2020-02-21,0,10135,0,0,0
2020-02-28,0,10139,0,0,1
2020-03-06,0,10225,0,0,6
2020-03-13,0,10317,0,5,44
2020-03-20,0,9903,0,100,390
2020-03-27,0,10412,0,515,1803
2020-04-03,0,15443,0,3330,4991
2020-04-10,0,17563,0,5899,7868
2020-04-17,0,21157,0,8335,7906
2020-04-24,0,20841,0,7806,6602
2020-05-01,0,17004,0,5748,4970
2020-05-08,0,11946,0,3716,3776
2020-05-15,0,13783,0,3624,2723
2020-05-22,0,11586,0,2455,2168
2020-05-29,0,9228,0,1715,1671
2020-06-05,0,9995,0,1488,1243
2020-06-12,0,9391,0,1057,901
2020-06-19,0,8716,0,744,644
2020-06-26,0,8414,0,574,563
2020-07-03,0,8542,0,497,398
2020-07-10,0,8103,0,344,317
2020-07-17,0,8262,0,284,224
2020-07-24,0,8317,0,209,191
2020-07-31,0,8404,0,183,144
2020-08-07,0,8365,0,128,113
2020-08-14,0,8767,0,125,132
2020-08-21,0,9021,0,126,96
2020-08-28,0,8425,0,97,90
2020-09-04,0,7232,0,74,74
2020-09-11,0,9215,0,97,97
2020-09-18,0,8955,0,134,161
2020-09-25,0,9005,0,203,232
2020-10-02,0,9257,0,296,355
2020-10-09,0,9308,0,401,476
2020-10-16,0,9833,0,622,724
2020-10-23,0,10070,0,913,1176
2020-10-30,0,10166,0,1258,1564
2020-11-06,0,10962,0,1771,2035
2020-11-13,0,11495,0,2274,2413
2020-11-20,0,11675,0,2471,2693
2020-11-27,0,11645,0,2820,2846
2020-12-04,0,11450,0,2623,2685
2020-12-11,0,11460,0,2530,2635
2020-12-18,0,12113,0,2729,2888
2020-12-25,0,10680,0,2631,3416
2021-01-01,0,9325,0,2831,4297
2021-01-08,0,16527,0,5597,5352
2021-01-15,0,16845,0,6767,6161
