date,cc_open,cc_occupied
2017-11-20,810,690
2017-11-21,813,724
2017-11-22,801,711
2017-11-23,816,726
2017-11-24,813,689
2017-11-25,817,682
2017-11-26,813,683
2017-11-27,820,705
2017-11-28,818,719
2017-11-29,817,721
2017-11-30,815,718
2017-12-01,816,711
2017-12-02,815,686
2017-12-03,816,693
2017-12-04,813,720
2017-12-05,814,754
2017-12-06,814,751
2017-12-07,816,762
2017-12-08,814,721
2017-12-09,816,731
2017-12-10,816,1111
2017-12-11,818,752
2017-12-12,818,753
2017-12-13,819,758
2017-12-14,819,757
2017-12-15,820,744
2017-12-16,819,742
2017-12-17,818,737
2017-12-18,815,747
2017-12-19,816,717
2017-12-20,812,725
2017-12-21,814,741
2017-12-22,814,703
2017-12-23,807,688
2017-12-24,808,688
2017-12-25,806,690
2017-12-26,808,694
2017-12-27,810,714
2017-12-28,813,719
2017-12-29,803,674
2017-12-30,804,695
2017-12-31,805,698
2018-01-01,812,705
2018-01-02,815,743
2018-01-03,811,741
2018-01-04,817,761
2018-01-05,817,740
2018-01-06,813,725
2018-01-07,819,741
2018-01-08,815,767
2018-01-09,820,770
2018-01-10,820,758
2018-01-11,815,757
2018-01-12,815,743
2018-01-13,810,738
2018-01-14,806,736
2018-01-15,814,740
2018-01-16,815,753
2018-01-17,817,752
2018-01-18,762,689
2018-01-19,760,696
2018-01-20,744,676
2018-01-21,744,658
2018-01-22,765,701
2018-01-23,763,699
2018-01-24,762,685
2018-01-25,765,693
2018-01-26,730,661
2018-01-27,763,669
2018-01-28,765,667
2018-01-29,766,692
2018-01-30,766,688
2018-01-31,768,697
2018-02-01,767,690
2018-02-02,769,703
2018-02-03,769,678
2018-02-04,769,673
2018-02-05,768,686
2018-02-06,764,676
2018-02-07,766,699
2018-02-08,773,694
2018-02-09,768,690
2018-02-10,757,668
2018-02-11,759,659
2018-02-12,767,702
2018-02-13,768,693
2018-02-14,769,706
2018-02-15,768,704
2018-02-16,767,686
2018-02-17,764,689
2018-02-18,763,694
2018-02-19,766,703
2018-02-20,769,721
2018-02-21,767,716
2018-02-22,766,711
2018-02-23,768,700
2018-02-24,769,683
2018-02-25,765,671
2018-02-26,706,671
2018-02-27,773,719
2018-02-28,769,708
2018-03-01,771,709
2018-03-02,774,704
2018-03-03,771,689
2018-03-04,771,688
