week_ended,week_number,total_registrations,total_occurrences,covid_registrations,covid_occurrences
2001-06-08,23,0,9303,0,0
2001-06-15,24,0,9734,0,0
2001-06-22,25,0,9349,0,0
2001-06-29,26,0,9705,0,0
2001-07-06,27,0,9691,0,0
2001-07-13,28,0,8989,0,0
2001-07-20,29,0,9083,0,0
2001-07-27,30,0,9433,0,0
2001-08-03,31,0,9466,0,0
2001-08-10,32,0,8915,0,0
2001-08-17,33,0,9226,0,0
2001-08-24,34,0,9107,0,0
2001-08-31,35,0,8983,0,0
2001-09-07,36,0,8999,0,0
2001-09-14,37,0,9225,0,0
2001-09-21,38,0,9693,0,0
2001-09-28,39,0,9919,0,0
2001-10-05,40,0,9553,0,0
2001-10-12,41,0,9698,0,0
2001-10-19,42,0,9397,0,0
2001-10-26,43,0,9455,0,0
2001-11-02,44,0,9615,0,0
2001-11-09,45,0,9830,0,0
2001-11-16,46,0,10072,0,0
2001-11-23,47,0,10307,0,0
2001-11-30,48,0,10572,0,0
2001-12-07,49,0,10369,0,0
2001-12-14,50,0,10378,0,0
2001-12-21,51,0,11115,0,0
2001-12-28,52,0,12252,0,0
2002-01-04,1,0,12928,0,0
2002-01-11,2,0,13071,0,0
2002-01-18,3,0,12700,0,0
2002-01-25,4,0,12028,0,0
2002-02-01,5,0,11524,0,0
2002-02-08,6,0,11245,0,0
2002-02-15,7,0,10708,0,0
2002-02-22,8,0,10857,0,0
2002-03-01,9,0,10759,0,0
2002-03-08,10,0,10874,0,0
2002-03-15,11,0,10708,0,0
2002-03-22,12,0,10711,0,0
2002-03-29,13,0,9973,0,0
2002-04-05,14,0,10182,0,0
2002-04-12,15,0,10154,0,0
2002-04-19,16,0,10201,0,0
2002-04-26,17,0,9933,0,0
2002-05-03,18,0,9886,0,0
2002-05-10,19,0,9674,0,0
2002-05-17,20,0,9700,0,0
2002-05-24,21,0,9495,0,0
2002-05-31,22,0,9589,0,0
2002-06-07,23,0,9657,0,0
2002-06-14,24,0,9524,0,0
2002-06-21,25,0,9596,0,0
2002-06-28,26,0,9360,0,0
2002-07-05,27,0,9645,0,0
2002-07-12,28,0,9426,0,0
2002-07-19,29,0,9410,0,0
2002-07-26,30,0,9285,0,0
2002-08-02,31,0,9791,0,0
2002-08-09,32,0,9177,0,0
2002-08-16,33,0,9314,0,0
2002-08-23,34,0,9098,0,0
2002-08-30,35,0,9006,0,0
2002-09-06,36,0,9128,0,0
2002-09-13,37,0,9326,0,0
2002-09-20,38,0,9265,0,0
2002-09-27,39,0,9579,0,0
2002-10-04,40,0,9769,0,0
2002-10-11,41,0,9561,0,0
2002-10-18,42,0,10150,0,0
2002-10-25,43,0,10551,0,0
2002-11-01,44,0,10415,0,0
2002-11-08,45,0,10093,0,0
2002-11-15,46,0,10332,0,0
2002-11-22,47,0,10048,0,0
2002-11-29,48,0,10139,0,0
2002-12-06,49,0,10431,0,0
2002-12-13,50,0,10936,0,0
2002-12-20,51,0,11450,0,0
2002-12-27,52,0,12185,0,0
2003-01-03,1,0,12017,0,0
2003-01-10,2,0,11959,0,0
2003-01-17,3,0,11882,0,0
2003-01-24,4,0,11353,0,0
2003-01-31,5,0,10956,0,0
2003-02-07,6,0,11185,0,0
2003-02-14,7,0,10924,0,0
2003-02-21,8,0,11169,0,0
2003-02-28,9,0,11138,0,0
2003-03-07,10,0,11071,0,0
2003-03-14,11,0,10608,0,0
2003-03-21,12,0,10489,0,0
2003-03-28,13,0,10552,0,0
2003-04-04,14,0,10421,0,0
2003-04-11,15,0,10525,0,0
2003-04-18,16,0,10773,0,0
2003-04-25,17,0,10226,0,0
2003-05-02,18,0,10157,0,0
2003-05-09,19,0,9872,0,0
2003-05-16,20,0,9865,0,0
2003-05-23,21,0,9752,0,0
2003-05-30,22,0,9695,0,0
2003-06-06,23,0,9560,0,0
2003-06-13,24,0,9384,0,0
2003-06-20,25,0,9232,0,0
2003-06-27,26,0,9268,0,0
2003-07-04,27,0,9058,0,0
2003-07-11,28,0,9429,0,0
2003-07-18,29,0,9700,0,0
2003-07-25,30,0,9032,0,0
2003-08-01,31,0,9135,0,0
2003-08-08,32,0,9989,0,0
2003-08-15,33,0,10481,0,0
2003-08-22,34,0,9341,0,0
2003-08-29,35,0,8921,0,0
2003-09-05,36,0,9306,0,0
2003-09-12,37,0,9203,0,0
2003-09-19,38,0,9531,0,0
2003-09-26,39,0,9450,0,0
2003-10-03,40,0,9613,0,0
2003-10-10,41,0,9843,0,0
2003-10-17,42,0,9759,0,0
2003-10-24,43,0,10013,0,0
2003-10-31,44,0,10937,0,0
2003-11-07,45,0,11341,0,0
2003-11-14,46,0,11193,0,0
2003-11-21,47,0,10781,0,0
2003-11-28,48,0,10966,0,0
2003-12-05,49,0,10932,0,0
2003-12-12,50,0,11358,0,0
2003-12-19,51,0,11626,0,0
2003-12-26,52,0,12112,0,0
2004-01-02,1,0,12355,0,0
2004-01-09,2,0,12628,0,0
2004-01-16,3,0,12098,0,0
2004-01-23,4,0,11309,0,0
2004-01-30,5,0,10972,0,0
2004-02-06,6,0,10913,0,0
2004-02-13,7,0,10374,0,0
2004-02-20,8,0,9883,0,0
2004-02-27,9,0,10578,0,0
2004-03-05,10,0,10524,0,0
2004-03-12,11,0,10139,0,0
2004-03-19,12,0,10409,0,0
2004-03-26,13,0,10068,0,0
2004-04-02,14,0,9930,0,0
2004-04-09,15,0,9857,0,0
2004-04-16,16,0,9615,0,0
2004-04-23,17,0,9642,0,0
2004-04-30,18,0,9469,0,0
2004-05-07,19,0,9407,0,0
2004-05-14,20,0,9301,0,0
2004-05-21,21,0,9339,0,0
2004-05-28,22,0,9317,0,0
2004-06-04,23,0,9209,0,0
2004-06-11,24,0,9400,0,0
2004-06-18,25,0,8996,0,0
2004-06-25,26,0,9173,0,0
2004-07-02,27,0,9108,0,0
2004-07-09,28,0,9100,0,0
2004-07-16,29,0,9106,0,0
2004-07-23,30,0,9055,0,0
2004-07-30,31,0,8935,0,0
2004-08-06,32,0,9294,0,0
2004-08-13,33,0,9280,0,0
2004-08-20,34,0,8710,0,0
2004-08-27,35,0,8835,0,0
2004-09-03,36,0,9020,0,0
2004-09-10,37,0,9145,0,0
2004-09-17,38,0,8747,0,0
2004-09-24,39,0,9058,0,0
2004-10-01,40,0,9244,0,0
2004-10-08,41,0,9200,0,0
2004-10-15,42,0,9778,0,0
2004-10-22,43,0,9658,0,0
2004-10-29,44,0,9619,0,0
2004-11-05,45,0,9460,0,0
2004-11-12,46,0,9404,0,0
2004-11-19,47,0,9732,0,0
2004-11-26,48,0,9927,0,0
2004-12-03,49,0,9973,0,0
2004-12-10,50,0,10051,0,0
2004-12-17,51,0,10679,0,0
2004-12-24,52,0,11272,0,0
2004-12-31,53,0,12069,0,0
2005-01-07,1,0,12611,0,0
2005-01-14,2,0,12133,0,0
2005-01-21,3,0,11347,0,0
2005-01-28,4,0,11374,0,0
2005-02-04,5,0,11020,0,0
2005-02-11,6,0,10915,0,0
2005-02-18,7,0,11036,0,0
2005-02-25,8,0,11216,0,0
2005-03-04,9,0,11583,0,0
2005-03-11,10,0,11559,0,0
2005-03-18,11,0,11255,0,0
2005-03-25,12,0,10846,0,0
2005-04-01,13,0,10264,0,0
2005-04-08,14,0,10041,0,0
2005-04-15,15,0,10036,0,0
2005-04-22,16,0,9837,0,0
2005-04-29,17,0,9778,0,0
2005-05-06,18,0,9585,0,0
2005-05-13,19,0,9597,0,0
2005-05-20,20,0,9690,0,0
2005-05-27,21,0,9602,0,0
2005-06-03,22,0,9173,0,0
2005-06-10,23,0,8829,0,0
2005-06-17,24,0,9027,0,0
2005-06-24,25,0,9572,0,0
2005-07-01,26,0,8895,0,0
2005-07-08,27,0,8735,0,0
2005-07-15,28,0,9172,0,0
2005-07-22,29,0,8574,0,0
2005-07-29,30,0,8731,0,0
2005-08-05,31,0,8639,0,0
2005-08-12,32,0,8811,0,0
2005-08-19,33,0,8832,0,0
2005-08-26,34,0,8550,0,0
2005-09-02,35,0,8843,0,0
2005-09-09,36,0,8700,0,0
2005-09-16,37,0,8510,0,0
2005-09-23,38,0,8840,0,0
2005-09-30,39,0,8776,0,0
2005-10-07,40,0,9085,0,0
2005-10-14,41,0,9018,0,0
2005-10-21,42,0,9116,0,0
2005-10-28,43,0,9353,0,0
2005-11-04,44,0,9233,0,0
2005-11-11,45,0,9303,0,0
2005-11-18,46,0,9537,0,0
2005-11-25,47,0,9995,0,0
2005-12-02,48,0,10450,0,0
2005-12-09,49,0,10274,0,0
2005-12-16,50,0,10570,0,0
2005-12-23,51,0,10724,0,0
2005-12-30,52,0,11052,0,0
2006-01-06,1,0,11092,0,0
2006-01-13,2,0,11084,0,0
2006-01-20,3,0,10874,0,0
2006-01-27,4,0,10132,0,0
2006-02-03,5,0,10522,0,0
2006-02-10,6,0,10663,0,0
2006-02-17,7,0,10875,0,0
2006-02-24,8,0,10754,0,0
2006-03-03,9,0,10840,0,0
2006-03-10,10,0,11010,0,0
2006-03-17,11,0,10529,0,0
2006-03-24,12,0,10932,0,0
2006-03-31,13,0,10717,0,0
2006-04-07,14,0,10234,0,0
2006-04-14,15,0,10312,0,0
2006-04-21,16,0,9962,0,0
2006-04-28,17,0,9626,0,0
2006-05-05,18,0,9510,0,0
2006-05-12,19,0,9334,0,0
2006-05-19,20,0,9114,0,0
2006-05-26,21,0,9179,0,0
2006-06-02,22,0,8993,0,0
2006-06-09,23,0,9476,0,0
2006-06-16,24,0,9340,0,0
2006-06-23,25,0,8907,0,0
2006-06-30,26,0,8926,0,0
2006-07-07,27,0,9363,0,0
2006-07-14,28,0,8285,0,0
2006-07-21,29,0,9652,0,0
2006-07-28,30,0,9397,0,0
2006-08-04,31,0,8505,0,0
2006-08-11,32,0,8625,0,0
2006-08-18,33,0,8576,0,0
2006-08-25,34,0,8537,0,0
2006-09-01,35,0,8684,0,0
2006-09-08,36,0,8639,0,0
2006-09-15,37,0,8740,0,0
2006-09-22,38,0,8677,0,0
2006-09-29,39,0,8479,0,0
2006-10-06,40,0,8692,0,0
2006-10-13,41,0,9018,0,0
2006-10-20,42,0,9134,0,0
2006-10-27,43,0,9435,0,0
2006-11-03,44,0,9490,0,0
2006-11-10,45,0,9633,0,0
2006-11-17,46,0,9805,0,0
2006-11-24,47,0,9814,0,0
2006-12-01,48,0,9693,0,0
2006-12-08,49,0,9707,0,0
2006-12-15,50,0,9779,0,0
2006-12-22,51,0,9929,0,0
2006-12-29,52,0,10539,0,0
2007-01-05,1,0,10985,0,0
2007-01-12,2,0,10911,0,0
2007-01-19,3,0,10639,0,0
2007-01-26,4,0,10408,0,0
2007-02-02,5,0,10807,0,0
2007-02-09,6,0,11059,0,0
2007-02-16,7,0,11589,0,0
2007-02-23,8,0,11374,0,0
2007-03-02,9,0,10985,0,0
2007-03-09,10,0,10357,0,0
2007-03-16,11,0,10086,0,0
2007-03-23,12,0,10035,0,0
2007-03-30,13,0,9894,0,0
2007-04-06,14,0,10114,0,0
2007-04-13,15,0,9911,0,0
2007-04-20,16,0,9636,0,0
2007-04-27,17,0,9462,0,0
2007-05-04,18,0,9126,0,0
2007-05-11,19,0,9261,0,0
2007-05-18,20,0,9172,0,0
2007-05-25,21,0,9279,0,0
2007-06-01,22,0,9007,0,0
2007-06-08,23,0,9037,0,0
2007-06-15,24,0,9214,0,0
2007-06-22,25,0,8680,0,0
2007-06-29,26,0,8911,0,0
2007-07-06,27,0,8749,0,0
2007-07-13,28,0,8897,0,0
2007-07-20,29,0,8879,0,0
2007-07-27,30,0,8765,0,0
2007-08-03,31,0,8730,0,0
2007-08-10,32,0,8669,0,0
2007-08-17,33,0,8685,0,0
2007-08-24,34,0,8714,0,0
2007-08-31,35,0,8630,0,0
2007-09-07,36,0,8636,0,0
2007-09-14,37,0,8453,0,0
2007-09-21,38,0,8916,0,0
2007-09-28,39,0,8958,0,0
2007-10-05,40,0,9007,0,0
2007-10-12,41,0,9136,0,0
2007-10-19,42,0,9103,0,0
2007-10-26,43,0,9517,0,0
2007-11-02,44,0,9587,0,0
2007-11-09,45,0,9453,0,0
2007-11-16,46,0,9661,0,0
2007-11-23,47,0,10144,0,0
2007-11-30,48,0,10332,0,0
2007-12-07,49,0,10584,0,0
2007-12-14,50,0,10304,0,0
2007-12-21,51,0,10673,0,0
2007-12-28,52,0,11634,0,0
2008-01-04,1,0,11980,0,0
2008-01-11,2,0,11815,0,0
2008-01-18,3,0,11236,0,0
2008-01-25,4,0,10318,0,0
2008-02-01,5,0,10050,0,0
2008-02-08,6,0,10253,0,0
2008-02-15,7,0,9701,0,0
2008-02-22,8,0,10457,0,0
2008-02-29,9,0,10345,0,0
2008-03-07,10,0,10140,0,0
2008-03-14,11,0,10052,0,0
2008-03-21,12,0,9941,0,0
2008-03-28,13,0,10255,0,0
2008-04-04,14,0,10427,0,0
2008-04-11,15,0,10358,0,0
2008-04-18,16,0,10023,0,0
2008-04-25,17,0,10035,0,0
2008-05-02,18,0,9658,0,0
2008-05-09,19,0,9208,0,0
2008-05-16,20,0,9071,0,0
2008-05-23,21,0,9109,0,0
2008-05-30,22,0,8942,0,0
2008-06-06,23,0,8718,0,0
2008-06-13,24,0,8742,0,0
2008-06-20,25,0,8821,0,0
2008-06-27,26,0,8726,0,0
2008-07-04,27,0,8724,0,0
2008-07-11,28,0,8475,0,0
2008-07-18,29,0,8625,0,0
2008-07-25,30,0,8653,0,0
2008-08-01,31,0,8886,0,0
2008-08-08,32,0,8305,0,0
2008-08-15,33,0,8293,0,0
2008-08-22,34,0,8429,0,0
2008-08-29,35,0,8493,0,0
2008-09-05,36,0,8364,0,0
2008-09-12,37,0,8576,0,0
2008-09-19,38,0,8575,0,0
2008-09-26,39,0,8707,0,0
2008-10-03,40,0,9200,0,0
2008-10-10,41,0,9421,0,0
2008-10-17,42,0,9282,0,0
2008-10-24,43,0,9148,0,0
2008-10-31,44,0,9500,0,0
2008-11-07,45,0,10019,0,0
2008-11-14,46,0,9751,0,0
2008-11-21,47,0,9579,0,0
2008-11-28,48,0,10073,0,0
2008-12-05,49,0,10953,0,0
2008-12-12,50,0,11523,0,0
2008-12-19,51,0,12589,0,0
2008-12-26,52,0,12789,0,0
2009-01-02,1,0,13551,0,0
2009-01-09,2,0,13341,0,0
2009-01-16,3,0,12487,0,0
2009-01-23,4,0,11742,0,0
2009-01-30,5,0,10817,0,0
2009-02-06,6,0,10801,0,0
2009-02-13,7,0,10567,0,0
2009-02-20,8,0,10147,0,0
2009-02-27,9,0,9594,0,0
2009-03-06,10,0,9676,0,0
2009-03-13,11,0,9591,0,0
2009-03-20,12,0,9153,0,0
2009-03-27,13,0,9440,0,0
2009-04-03,14,0,9404,0,0
2009-04-10,15,0,9504,0,0
2009-04-17,16,0,9221,0,0
2009-04-24,17,0,8867,0,0
2009-05-01,18,0,8850,0,0
2009-05-08,19,0,8709,0,0
2009-05-15,20,0,8794,0,0
2009-05-22,21,0,8793,0,0
2009-05-29,22,0,8931,0,0
2009-06-05,23,0,8585,0,0
2009-06-12,24,0,8614,0,0
2009-06-19,25,0,8527,0,0
2009-06-26,26,0,8408,0,0
2009-07-03,27,0,8792,0,0
2009-07-10,28,0,8088,0,0
2009-07-17,29,0,8380,0,0
2009-07-24,30,0,8287,0,0
2009-07-31,31,0,8228,0,0
2009-08-07,32,0,8443,0,0
2009-08-14,33,0,8338,0,0
2009-08-21,34,0,8060,0,0
2009-08-28,35,0,8146,0,0
2009-09-04,36,0,8293,0,0
2009-09-11,37,0,8492,0,0
2009-09-18,38,0,8456,0,0
2009-09-25,39,0,8578,0,0
2009-10-02,40,0,8685,0,0
2009-10-09,41,0,9028,0,0
2009-10-16,42,0,9093,0,0
2009-10-23,43,0,9512,0,0
2009-10-30,44,0,9436,0,0
2009-11-06,45,0,9481,0,0
2009-11-13,46,0,9417,0,0
2009-11-20,47,0,9420,0,0
2009-11-27,48,0,9409,0,0
2009-12-04,49,0,9833,0,0
2009-12-11,50,0,9914,0,0
2009-12-18,51,0,10026,0,0
2009-12-25,52,0,11151,0,0
2010-01-01,53,0,11540,0,0
2010-01-08,1,12968,11744,0,0
2010-01-15,2,12541,11837,0,0
2010-01-22,3,11762,11004,0,0
2010-01-29,4,11056,10642,0,0
2010-02-05,5,10524,10463,0,0
2010-02-12,6,10117,10028,0,0
2010-02-19,7,10102,10199,0,0
2010-02-26,8,10295,10146,0,0
2010-03-05,9,9981,9633,0,0
2010-03-12,10,9792,9709,0,0
2010-03-19,11,9729,9683,0,0
2010-03-26,12,9631,9495,0,0
2010-04-02,13,8004,9386,0,0
2010-04-09,14,9756,9327,0,0
2010-04-16,15,9892,9132,0,0
2010-04-23,16,9449,9325,0,0
2010-04-30,17,9503,9198,0,0
2010-05-07,18,8343,8840,0,0
2010-05-14,19,9483,9084,0,0
2010-05-21,20,9190,9265,0,0
2010-05-28,21,9452,8857,0,0
2010-06-04,22,8178,8932,0,0
2010-06-11,23,9259,8503,0,0
2010-06-18,24,8513,8314,0,0
2010-06-25,25,8461,8722,0,0
2010-07-02,26,8973,8993,0,0
2010-07-09,27,8627,8383,0,0
2010-07-16,28,8541,8281,0,0
2010-07-23,29,8261,8156,0,0
2010-07-30,30,8257,8275,0,0
2010-08-06,31,8467,8182,0,0
2010-08-13,32,8318,8384,0,0
2010-08-20,33,8584,8547,0,0
2010-08-27,34,8635,8417,0,0
2010-09-03,35,7708,8467,0,0
2010-09-10,36,8961,8578,0,0
2010-09-17,37,8727,8499,0,0
2010-09-24,38,8943,8991,0,0
2010-10-01,39,8759,8836,0,0
2010-10-08,40,9195,9116,0,0
2010-10-15,41,9218,9101,0,0
2010-10-22,42,9286,9433,0,0
2010-10-29,43,9275,9394,0,0
2010-11-05,44,9668,9435,0,0
2010-11-12,45,9406,9421,0,0
2010-11-19,46,9437,9268,0,0
2010-11-26,47,9473,9613,0,0
2010-12-03,48,9220,10316,0,0
2010-12-10,49,11193,10882,0,0
2010-12-17,50,10880,11035,0,0
2010-12-24,51,11484,11784,0,0
2010-12-31,52,9689,12515,0,0
2011-01-07,1,12644,12652,0,0
2011-01-14,2,13133,11729,0,0
2011-01-21,3,11438,10479,0,0
2011-01-28,4,10555,10069,0,0
2011-02-04,5,10235,10037,0,0
2011-02-11,6,10019,9874,0,0
2011-02-18,7,9757,9574,0,0
2011-02-25,8,9433,9421,0,0
2011-03-04,9,9453,9269,0,0
2011-03-11,10,9648,9876,0,0
2011-03-18,11,9842,9724,0,0
2011-03-25,12,9707,9570,0,0
2011-04-01,13,9312,9318,0,0
2011-04-08,14,9557,9345,0,0
2011-04-15,15,9327,9248,0,0
2011-04-22,16,8335,9443,0,0
2011-04-29,17,8064,9046,0,0
2011-05-06,18,9853,9083,0,0
2011-05-13,19,10140,8855,0,0
2011-05-20,20,8949,8871,0,0
2011-05-27,21,9163,8719,0,0
2011-06-03,22,7913,8818,0,0
2011-06-10,23,9254,8694,0,0
2011-06-17,24,8961,8653,0,0
2011-06-24,25,8715,8525,0,0
2011-07-01,26,8710,8651,0,0
2011-07-08,27,8705,8689,0,0
2011-07-15,28,8461,8270,0,0
2011-07-22,29,8500,8496,0,0
2011-07-29,30,8456,8541,0,0
2011-08-05,31,8787,8649,0,0
2011-08-12,32,8573,8441,0,0
2011-08-19,33,8426,8092,0,0
2011-08-26,34,8466,8433,0,0
2011-09-02,35,7717,8438,0,0
2011-09-09,36,8769,8459,0,0
2011-09-16,37,8612,8426,0,0
2011-09-23,38,8527,8640,0,0
2011-09-30,39,8919,8855,0,0
2011-10-07,40,8719,8530,0,0
2011-10-14,41,8705,8563,0,0
2011-10-21,42,8638,8805,0,0
2011-10-28,43,9139,9287,0,0
2011-11-04,44,9640,9573,0,0
2011-11-11,45,9042,9012,0,0
2011-11-18,46,9305,9121,0,0
2011-11-25,47,9166,9279,0,0
2011-12-02,48,9203,9489,0,0
2011-12-09,49,9828,9863,0,0
2011-12-16,50,10348,10587,0,0
2011-12-23,51,11151,10826,0,0
2011-12-30,52,8472,10626,0,0
2012-01-06,1,10514,10818,0,0
2012-01-13,2,11343,10279,0,0
2012-01-20,3,10393,10250,0,0
2012-01-27,4,10320,9986,0,0
2012-02-03,5,10117,10133,0,0
2012-02-10,6,10287,10608,0,0
2012-02-17,7,10532,11064,0,0
2012-02-24,8,11086,10906,0,0
2012-03-02,9,10945,10688,0,0
2012-03-09,10,10507,10150,0,0
2012-03-16,11,10041,9946,0,0
2012-03-23,12,9864,9862,0,0
2012-03-30,13,9634,9811,0,0
2012-04-06,14,8520,9684,0,0
2012-04-13,15,9992,9863,0,0
2012-04-20,16,10816,9940,0,0
2012-04-27,17,10238,10001,0,0
2012-05-04,18,9957,9418,0,0
2012-05-11,19,8868,9536,0,0
2012-05-18,20,9913,9132,0,0
2012-05-25,21,9602,9628,0,0
2012-06-01,22,9602,9007,0,0
2012-06-08,23,6781,8817,0,0
2012-06-15,24,10170,8897,0,0
2012-06-22,25,9054,8770,0,0
2012-06-29,26,8856,8939,0,0
2012-07-06,27,8909,8625,0,0
2012-07-13,28,8754,8642,0,0
2012-07-20,29,8684,8602,0,0
2012-07-27,30,8877,9179,0,0
2012-08-03,31,8942,8785,0,0
2012-08-10,32,8810,8825,0,0
2012-08-17,33,8776,8703,0,0
2012-08-24,34,8977,8560,0,0
2012-08-31,35,7617,8340,0,0
2012-09-07,36,8848,8671,0,0
2012-09-14,37,8641,8654,0,0
2012-09-21,38,8839,8761,0,0
2012-09-28,39,8865,9016,0,0
2012-10-05,40,9070,9294,0,0
2012-10-12,41,9441,9364,0,0
2012-10-19,42,9284,9385,0,0
2012-10-26,43,9550,9206,0,0
2012-11-02,44,9335,9512,0,0
2012-11-09,45,9683,9740,0,0
2012-11-16,46,9900,9527,0,0
2012-11-23,47,9679,9606,0,0
2012-11-30,48,9394,9588,0,0
2012-12-07,49,9844,10079,0,0
2012-12-14,50,10388,10679,0,0
2012-12-21,51,11461,11355,0,0
2012-12-28,52,8096,11314,0,0
2013-01-04,1,11620,11703,0,0
2013-01-11,2,12541,11110,0,0
2013-01-18,3,11075,11028,0,0
2013-01-25,4,11262,11053,0,0
2013-02-01,5,11314,11344,0,0
2013-02-08,6,11044,10908,0,0
2013-02-15,7,11030,10978,0,0
2013-02-22,8,10850,10771,0,0
2013-03-01,9,10783,11162,0,0
2013-03-08,10,11245,11413,0,0
2013-03-15,11,11180,11003,0,0
2013-03-22,12,11075,11061,0,0
2013-03-29,13,9280,10964,0,0
2013-04-05,14,10890,11188,0,0
2013-04-12,15,12147,11400,0,0
2013-04-19,16,11752,10567,0,0
2013-04-26,17,10625,9953,0,0
2013-05-03,18,10169,9630,0,0
2013-05-10,19,8814,9326,0,0
2013-05-17,20,9847,9353,0,0
2013-05-24,21,9530,9167,0,0
2013-05-31,22,8333,9030,0,0
2013-06-07,23,9482,8738,0,0
2013-06-14,24,8869,8812,0,0
2013-06-21,25,8904,8780,0,0
2013-06-28,26,8589,8366,0,0
2013-07-05,27,8790,8587,0,0
2013-07-12,28,8533,8559,0,0
2013-07-19,29,8790,8887,0,0
2013-07-26,30,8476,8162,0,0
2013-08-02,31,8159,8311,0,0
2013-08-09,32,8280,8046,0,0
2013-08-16,33,8231,8347,0,0
2013-08-23,34,8579,8315,0,0
2013-08-30,35,7688,8469,0,0
2013-09-06,36,8905,8247,0,0
2013-09-13,37,8347,8432,0,0
2013-09-20,38,8635,8743,0,0
2013-09-27,39,9155,8946,0,0
2013-10-04,40,9191,9132,0,0
2013-10-11,41,8939,8805,0,0
2013-10-18,42,9237,9075,0,0
2013-10-25,43,9236,9194,0,0
2013-11-01,44,9107,9126,0,0
2013-11-08,45,9449,9139,0,0
2013-11-15,46,9583,9338,0,0
2013-11-22,47,9587,9537,0,0
2013-11-29,48,9636,9682,0,0
2013-12-06,49,9908,9619,0,0
2013-12-13,50,10033,9994,0,0
2013-12-20,51,10335,9938,0,0
2013-12-27,52,6606,10462,0,0
2014-01-03,1,11448,10714,0,0
2014-01-10,2,11847,10510,0,0
2014-01-17,3,11061,10225,0,0
2014-01-24,4,10374,9862,0,0
2014-01-31,5,10258,9935,0,0
2014-02-07,6,10147,10155,0,0
2014-02-14,7,10198,10312,0,0
2014-02-21,8,10427,10386,0,0
2014-02-28,9,10377,9823,0,0
2014-03-07,10,9828,9821,0,0
2014-03-14,11,10005,9598,0,0
2014-03-21,12,9832,9520,0,0
2014-03-28,13,9622,9491,0,0
2014-04-04,14,9944,9761,0,0
2014-04-11,15,9504,9231,0,0
2014-04-18,16,8000,9243,0,0
2014-04-25,17,9359,9411,0,0
2014-05-02,18,10527,9288,0,0
2014-05-09,19,8613,9172,0,0
2014-05-16,20,9513,8826,0,0
2014-05-23,21,9313,8974,0,0
2014-05-30,22,8034,8741,0,0
2014-06-06,23,9557,8838,0,0
2014-06-13,24,9414,9125,0,0
2014-06-20,25,8946,8658,0,0
2014-06-27,26,8931,8751,0,0
2014-07-04,27,8763,8792,0,0
2014-07-11,28,8784,8673,0,0
2014-07-18,29,9119,8973,0,0
2014-07-25,30,8965,8983,0,0
