week_ended,week_number,total_registrations,total_occurrences,covid_registrations,covid_occurrences
2001-10-26,43,0,486,0,0
2001-11-02,44,0,533,0,0
2001-11-09,45,0,540,0,0
2001-11-16,46,0,527,0,0
2001-11-23,47,0,539,0,0
2001-11-30,48,0,597,0,0
2001-12-07,49,0,548,0,0
2001-12-14,50,0,550,0,0
2001-12-21,51,0,562,0,0
2001-12-28,52,0,659,0,0
2002-01-04,1,0,690,0,0
2002-01-11,2,0,654,0,0
2002-01-18,3,0,645,0,0
2002-01-25,4,0,649,0,0
2002-02-01,5,0,642,0,0
2002-02-08,6,0,647,0,0
2002-02-15,7,0,575,0,0
2002-02-22,8,0,574,0,0
2002-03-01,9,0,618,0,0
2002-03-08,10,0,587,0,0
2002-03-15,11,0,589,0,0
2002-03-22,12,0,574,0,0
2002-03-29,13,0,559,0,0
2002-04-05,14,0,624,0,0
2002-04-12,15,0,502,0,0
2002-04-19,16,0,557,0,0
2002-04-26,17,0,520,0,0
2002-05-03,18,0,505,0,0
2002-05-10,19,0,496,0,0
2002-05-17,20,0,514,0,0
2002-05-24,21,0,558,0,0
2002-05-31,22,0,489,0,0
2002-06-07,23,0,512,0,0
2002-06-14,24,0,494,0,0
2002-06-21,25,0,529,0,0
2002-06-28,26,0,506,0,0
2002-07-05,27,0,477,0,0
2002-07-12,28,0,517,0,0
2002-07-19,29,0,483,0,0
2002-07-26,30,0,458,0,0
2002-08-02,31,0,501,0,0
2002-08-09,32,0,504,0,0
2002-08-16,33,0,525,0,0
2002-08-23,34,0,504,0,0
2002-08-30,35,0,456,0,0
2002-09-06,36,0,462,0,0
2002-09-13,37,0,437,0,0
2002-09-20,38,0,554,0,0
2002-09-27,39,0,465,0,0
2002-10-04,40,0,510,0,0
2002-10-11,41,0,528,0,0
2002-10-18,42,0,551,0,0
2002-10-25,43,0,542,0,0
2002-11-01,44,0,559,0,0
2002-11-08,45,0,551,0,0
2002-11-15,46,0,575,0,0
2002-11-22,47,0,559,0,0
2002-11-29,48,0,547,0,0
2002-12-06,49,0,568,0,0
2002-12-13,50,0,605,0,0
2002-12-20,51,0,600,0,0
2002-12-27,52,0,638,0,0
2003-01-03,1,0,621,0,0
2003-01-10,2,0,634,0,0
2003-01-17,3,0,674,0,0
2003-01-24,4,0,621,0,0
2003-01-31,5,0,617,0,0
2003-02-07,6,0,600,0,0
2003-02-14,7,0,596,0,0
2003-02-21,8,0,597,0,0
2003-02-28,9,0,593,0,0
2003-03-07,10,0,539,0,0
2003-03-14,11,0,522,0,0
2003-03-21,12,0,562,0,0
2003-03-28,13,0,524,0,0
2003-04-04,14,0,543,0,0
2003-04-11,15,0,562,0,0
2003-04-18,16,0,533,0,0
2003-04-25,17,0,509,0,0
2003-05-02,18,0,537,0,0
2003-05-09,19,0,485,0,0
2003-05-16,20,0,555,0,0
2003-05-23,21,0,502,0,0
2003-05-30,22,0,511,0,0
2003-06-06,23,0,521,0,0
2003-06-13,24,0,495,0,0
2003-06-20,25,0,505,0,0
2003-06-27,26,0,464,0,0
2003-07-04,27,0,503,0,0
2003-07-11,28,0,495,0,0
2003-07-18,29,0,525,0,0
2003-07-25,30,0,515,0,0
2003-08-01,31,0,522,0,0
2003-08-08,32,0,501,0,0
2003-08-15,33,0,497,0,0
2003-08-22,34,0,488,0,0
2003-08-29,35,0,461,0,0
2003-09-05,36,0,529,0,0
2003-09-12,37,0,485,0,0
2003-09-19,38,0,492,0,0
2003-09-26,39,0,501,0,0
2003-10-03,40,0,511,0,0
2003-10-10,41,0,540,0,0
2003-10-17,42,0,543,0,0
2003-10-24,43,0,562,0,0
2003-10-31,44,0,616,0,0
2003-11-07,45,0,625,0,0
2003-11-14,46,0,593,0,0
2003-11-21,47,0,583,0,0
2003-11-28,48,0,561,0,0
2003-12-05,49,0,581,0,0
2003-12-12,50,0,591,0,0
2003-12-19,51,0,650,0,0
2003-12-26,52,0,656,0,0
2004-01-02,1,0,725,0,0
2004-01-09,2,0,661,0,0
2004-01-16,3,0,637,0,0
2004-01-23,4,0,598,0,0
2004-01-30,5,0,602,0,0
2004-02-06,6,0,581,0,0
2004-02-13,7,0,515,0,0
2004-02-20,8,0,564,0,0
2004-02-27,9,0,541,0,0
2004-03-05,10,0,553,0,0
2004-03-12,11,0,536,0,0
2004-03-19,12,0,561,0,0
2004-03-26,13,0,534,0,0
2004-04-02,14,0,515,0,0
2004-04-09,15,0,555,0,0
2004-04-16,16,0,543,0,0
2004-04-23,17,0,525,0,0
2004-04-30,18,0,528,0,0
2004-05-07,19,0,518,0,0
2004-05-14,20,0,500,0,0
2004-05-21,21,0,523,0,0
2004-05-28,22,0,532,0,0
2004-06-04,23,0,487,0,0
2004-06-11,24,0,506,0,0
2004-06-18,25,0,533,0,0
2004-06-25,26,0,493,0,0
2004-07-02,27,0,491,0,0
2004-07-09,28,0,470,0,0
2004-07-16,29,0,465,0,0
2004-07-23,30,0,480,0,0
2004-07-30,31,0,482,0,0
2004-08-06,32,0,490,0,0
2004-08-13,33,0,492,0,0
2004-08-20,34,0,469,0,0
2004-08-27,35,0,491,0,0
2004-09-03,36,0,468,0,0
2004-09-10,37,0,483,0,0
2004-09-17,38,0,448,0,0
2004-09-24,39,0,473,0,0
2004-10-01,40,0,522,0,0
2004-10-08,41,0,487,0,0
2004-10-15,42,0,537,0,0
2004-10-22,43,0,504,0,0
2004-10-29,44,0,508,0,0
2004-11-05,45,0,479,0,0
2004-11-12,46,0,540,0,0
2004-11-19,47,0,592,0,0
2004-11-26,48,0,557,0,0
2004-12-03,49,0,577,0,0
2004-12-10,50,0,524,0,0
2004-12-17,51,0,572,0,0
2004-12-24,52,0,595,0,0
2004-12-31,53,0,706,0,0
2005-01-07,1,0,668,0,0
2005-01-14,2,0,691,0,0
2005-01-21,3,0,602,0,0
2005-01-28,4,0,635,0,0
2005-02-04,5,0,608,0,0
2005-02-11,6,0,556,0,0
2005-02-18,7,0,531,0,0
2005-02-25,8,0,577,0,0
2005-03-04,9,0,579,0,0
2005-03-11,10,0,574,0,0
2005-03-18,11,0,598,0,0
2005-03-25,12,0,545,0,0
2005-04-01,13,0,543,0,0
2005-04-08,14,0,573,0,0
2005-04-15,15,0,543,0,0
2005-04-22,16,0,543,0,0
2005-04-29,17,0,487,0,0
2005-05-06,18,0,488,0,0
2005-05-13,19,0,551,0,0
2005-05-20,20,0,564,0,0
2005-05-27,21,0,541,0,0
2005-06-03,22,0,545,0,0
2005-06-10,23,0,464,0,0
2005-06-17,24,0,492,0,0
2005-06-24,25,0,491,0,0
2005-07-01,26,0,478,0,0
2005-07-08,27,0,457,0,0
2005-07-15,28,0,453,0,0
2005-07-22,29,0,449,0,0
2005-07-29,30,0,489,0,0
2005-08-05,31,0,474,0,0
2005-08-12,32,0,466,0,0
2005-08-19,33,0,488,0,0
2005-08-26,34,0,480,0,0
2005-09-02,35,0,451,0,0
2005-09-09,36,0,460,0,0
2005-09-16,37,0,478,0,0
2005-09-23,38,0,462,0,0
2005-09-30,39,0,486,0,0
2005-10-07,40,0,502,0,0
2005-10-14,41,0,467,0,0
2005-10-21,42,0,525,0,0
2005-10-28,43,0,524,0,0
2005-11-04,44,0,501,0,0
2005-11-11,45,0,536,0,0
2005-11-18,46,0,499,0,0
2005-11-25,47,0,547,0,0
2005-12-02,48,0,518,0,0
2005-12-09,49,0,510,0,0
2005-12-16,50,0,584,0,0
2005-12-23,51,0,572,0,0
2005-12-30,52,0,580,0,0
2006-01-06,1,0,595,0,0
2006-01-13,2,0,588,0,0
2006-01-20,3,0,565,0,0
2006-01-27,4,0,585,0,0
2006-02-03,5,0,516,0,0
2006-02-10,6,0,575,0,0
2006-02-17,7,0,565,0,0
2006-02-24,8,0,554,0,0
2006-03-03,9,0,568,0,0
2006-03-10,10,0,582,0,0
2006-03-17,11,0,536,0,0
2006-03-24,12,0,570,0,0
2006-03-31,13,0,549,0,0
2006-04-07,14,0,581,0,0
2006-04-14,15,0,579,0,0
2006-04-21,16,0,543,0,0
2006-04-28,17,0,521,0,0
2006-05-05,18,0,521,0,0
2006-05-12,19,0,523,0,0
2006-05-19,20,0,486,0,0
2006-05-26,21,0,499,0,0
2006-06-02,22,0,459,0,0
2006-06-09,23,0,519,0,0
2006-06-16,24,0,462,0,0
2006-06-23,25,0,486,0,0
2006-06-30,26,0,468,0,0
2006-07-07,27,0,459,0,0
2006-07-14,28,0,427,0,0
2006-07-21,29,0,500,0,0
2006-07-28,30,0,511,0,0
2006-08-04,31,0,461,0,0
2006-08-11,32,0,462,0,0
2006-08-18,33,0,461,0,0
2006-08-25,34,0,447,0,0
2006-09-01,35,0,443,0,0
2006-09-08,36,0,454,0,0
2006-09-15,37,0,438,0,0
2006-09-22,38,0,462,0,0
2006-09-29,39,0,482,0,0
2006-10-06,40,0,455,0,0
2006-10-13,41,0,499,0,0
2006-10-20,42,0,497,0,0
2006-10-27,43,0,511,0,0
2006-11-03,44,0,522,0,0
2006-11-10,45,0,506,0,0
2006-11-17,46,0,508,0,0
2006-11-24,47,0,557,0,0
2006-12-01,48,0,544,0,0
2006-12-08,49,0,556,0,0
2006-12-15,50,0,574,0,0
2006-12-22,51,0,567,0,0
2006-12-29,52,0,557,0,0
2007-01-05,1,0,620,0,0
2007-01-12,2,0,599,0,0
2007-01-19,3,0,593,0,0
2007-01-26,4,0,543,0,0
2007-02-02,5,0,592,0,0
2007-02-09,6,0,530,0,0
2007-02-16,7,0,614,0,0
2007-02-23,8,0,600,0,0
2007-03-02,9,0,591,0,0
2007-03-09,10,0,601,0,0
2007-03-16,11,0,556,0,0
2007-03-23,12,0,555,0,0
2007-03-30,13,0,519,0,0
2007-04-06,14,0,577,0,0
2007-04-13,15,0,471,0,0
2007-04-20,16,0,534,0,0
2007-04-27,17,0,494,0,0
2007-05-04,18,0,464,0,0
2007-05-11,19,0,501,0,0
2007-05-18,20,0,482,0,0
2007-05-25,21,0,486,0,0
2007-06-01,22,0,476,0,0
2007-06-08,23,0,453,0,0
2007-06-15,24,0,484,0,0
2007-06-22,25,0,487,0,0
2007-06-29,26,0,465,0,0
2007-07-06,27,0,468,0,0
2007-07-13,28,0,469,0,0
2007-07-20,29,0,482,0,0
2007-07-27,30,0,477,0,0
2007-08-03,31,0,477,0,0
2007-08-10,32,0,441,0,0
2007-08-17,33,0,452,0,0
2007-08-24,34,0,497,0,0
2007-08-31,35,0,444,0,0
2007-09-07,36,0,472,0,0
2007-09-14,37,0,438,0,0
2007-09-21,38,0,497,0,0
2007-09-28,39,0,497,0,0
2007-10-05,40,0,488,0,0
2007-10-12,41,0,488,0,0
2007-10-19,42,0,475,0,0
2007-10-26,43,0,535,0,0
2007-11-02,44,0,474,0,0
2007-11-09,45,0,503,0,0
2007-11-16,46,0,492,0,0
2007-11-23,47,0,547,0,0
2007-11-30,48,0,579,0,0
2007-12-07,49,0,580,0,0
2007-12-14,50,0,548,0,0
2007-12-21,51,0,543,0,0
2007-12-28,52,0,628,0,0
2008-01-04,1,0,619,0,0
2008-01-11,2,0,690,0,0
2008-01-18,3,0,665,0,0
2008-01-25,4,0,599,0,0
2008-02-01,5,0,548,0,0
2008-02-08,6,0,573,0,0
2008-02-15,7,0,539,0,0
2008-02-22,8,0,565,0,0
2008-02-29,9,0,530,0,0
2008-03-07,10,0,549,0,0
2008-03-14,11,0,495,0,0
2008-03-21,12,0,516,0,0
2008-03-28,13,0,555,0,0
2008-04-04,14,0,544,0,0
2008-04-11,15,0,537,0,0
2008-04-18,16,0,529,0,0
2008-04-25,17,0,501,0,0
2008-05-02,18,0,549,0,0
2008-05-09,19,0,481,0,0
2008-05-16,20,0,471,0,0
2008-05-23,21,0,511,0,0
2008-05-30,22,0,469,0,0
2008-06-06,23,0,480,0,0
2008-06-13,24,0,421,0,0
2008-06-20,25,0,467,0,0
2008-06-27,26,0,469,0,0
2008-07-04,27,0,470,0,0
2008-07-11,28,0,437,0,0
2008-07-18,29,0,478,0,0
2008-07-25,30,0,448,0,0
2008-08-01,31,0,461,0,0
2008-08-08,32,0,418,0,0
2008-08-15,33,0,452,0,0
2008-08-22,34,0,435,0,0
2008-08-29,35,0,451,0,0
2008-09-05,36,0,491,0,0
2008-09-12,37,0,470,0,0
2008-09-19,38,0,533,0,0
2008-09-26,39,0,425,0,0
2008-10-03,40,0,490,0,0
2008-10-10,41,0,509,0,0
2008-10-17,42,0,505,0,0
2008-10-24,43,0,488,0,0
2008-10-31,44,0,498,0,0
2008-11-07,45,0,579,0,0
2008-11-14,46,0,511,0,0
2008-11-21,47,0,551,0,0
2008-11-28,48,0,517,0,0
2008-12-05,49,0,607,0,0
2008-12-12,50,0,610,0,0
2008-12-19,51,0,653,0,0
2008-12-26,52,0,676,0,0
2009-01-02,1,0,717,0,0
2009-01-09,2,0,705,0,0
2009-01-16,3,0,618,0,0
2009-01-23,4,0,581,0,0
2009-01-30,5,0,557,0,0
2009-02-06,6,0,592,0,0
2009-02-13,7,0,537,0,0
2009-02-20,8,0,550,0,0
2009-02-27,9,0,518,0,0
2009-03-06,10,0,516,0,0
2009-03-13,11,0,503,0,0
2009-03-20,12,0,483,0,0
2009-03-27,13,0,513,0,0
2009-04-03,14,0,481,0,0
2009-04-10,15,0,530,0,0
2009-04-17,16,0,488,0,0
2009-04-24,17,0,499,0,0
2009-05-01,18,0,477,0,0
2009-05-08,19,0,500,0,0
2009-05-15,20,0,480,0,0
2009-05-22,21,0,510,0,0
2009-05-29,22,0,529,0,0
2009-06-05,23,0,460,0,0
2009-06-12,24,0,488,0,0
2009-06-19,25,0,436,0,0
2009-06-26,26,0,420,0,0
2009-07-03,27,0,465,0,0
2009-07-10,28,0,419,0,0
2009-07-17,29,0,509,0,0
2009-07-24,30,0,467,0,0
2009-07-31,31,0,423,0,0
2009-08-07,32,0,450,0,0
2009-08-14,33,0,457,0,0
2009-08-21,34,0,432,0,0
2009-08-28,35,0,426,0,0
2009-09-04,36,0,446,0,0
2009-09-11,37,0,432,0,0
2009-09-18,38,0,439,0,0
2009-09-25,39,0,438,0,0
2009-10-02,40,0,474,0,0
2009-10-09,41,0,482,0,0
2009-10-16,42,0,474,0,0
2009-10-23,43,0,513,0,0
2009-10-30,44,0,526,0,0
2009-11-06,45,0,534,0,0
2009-11-13,46,0,480,0,0
2009-11-20,47,0,478,0,0
2009-11-27,48,0,509,0,0
2009-12-04,49,0,493,0,0
2009-12-11,50,0,526,0,0
2009-12-18,51,0,557,0,0
2009-12-25,52,0,561,0,0
2010-01-01,53,0,590,0,0
2010-01-08,1,648,608,0,0
2010-01-15,2,612,590,0,0
2010-01-22,3,550,527,0,0
2010-01-29,4,555,545,0,0
2010-02-05,5,556,555,0,0
2010-02-12,6,553,545,0,0
2010-02-19,7,521,528,0,0
2010-02-26,8,471,513,0,0
2010-03-05,9,535,526,0,0
2010-03-12,10,512,466,0,0
2010-03-19,11,529,528,0,0
2010-03-26,12,498,518,0,0
2010-04-02,13,394,454,0,0
2010-04-09,14,517,499,0,0
2010-04-16,15,516,493,0,0
2010-04-23,16,486,512,0,0
2010-04-30,17,516,495,0,0
2010-05-07,18,444,494,0,0
2010-05-14,19,516,493,0,0
2010-05-21,20,502,473,0,0
2010-05-28,21,474,465,0,0
2010-06-04,22,457,495,0,0
2010-06-11,23,539,515,0,0
2010-06-18,24,450,443,0,0
2010-06-25,25,464,467,0,0
2010-07-02,26,446,465,0,0
2010-07-09,27,507,464,0,0
2010-07-16,28,444,436,0,0
2010-07-23,29,442,427,0,0
2010-07-30,30,453,439,0,0
2010-08-06,31,479,444,0,0
2010-08-13,32,417,421,0,0
2010-08-20,33,447,433,0,0
2010-08-27,34,471,452,0,0
2010-09-03,35,407,437,0,0
2010-09-10,36,446,416,0,0
2010-09-17,37,442,459,0,0
2010-09-24,38,468,452,0,0
2010-10-01,39,448,461,0,0
2010-10-08,40,501,479,0,0
2010-10-15,41,485,460,0,0
2010-10-22,42,506,531,0,0
2010-10-29,43,519,483,0,0
2010-11-05,44,491,515,0,0
2010-11-12,45,514,477,0,0
2010-11-19,46,498,503,0,0
2010-11-26,47,463,475,0,0
2010-12-03,48,458,494,0,0
2010-12-10,49,549,566,0,0
2010-12-17,50,558,567,0,0
2010-12-24,51,616,611,0,0
2010-12-31,52,527,631,0,0
2011-01-07,1,616,613,0,0
2011-01-14,2,654,605,0,0
2011-01-21,3,584,602,0,0
2011-01-28,4,537,512,0,0
2011-02-04,5,556,525,0,0
2011-02-11,6,526,541,0,0
2011-02-18,7,551,541,0,0
2011-02-25,8,575,531,0,0
2011-03-04,9,498,483,0,0
2011-03-11,10,526,524,0,0
2011-03-18,11,533,531,0,0
2011-03-25,12,496,481,0,0
2011-04-01,13,496,494,0,0
2011-04-08,14,478,490,0,0
2011-04-15,15,493,483,0,0
2011-04-22,16,411,467,0,0
2011-04-29,17,429,465,0,0
2011-05-06,18,543,509,0,0
2011-05-13,19,504,458,0,0
2011-05-20,20,496,518,0,0
2011-05-27,21,511,463,0,0
2011-06-03,22,441,465,0,0
2011-06-10,23,457,451,0,0
2011-06-17,24,472,461,0,0
2011-06-24,25,435,434,0,0
2011-07-01,26,479,440,0,0
2011-07-08,27,458,459,0,0
2011-07-15,28,432,496,0,0
2011-07-22,29,488,458,0,0
2011-07-29,30,469,451,0,0
2011-08-05,31,480,475,0,0
2011-08-12,32,483,441,0,0
2011-08-19,33,453,442,0,0
2011-08-26,34,417,425,0,0
2011-09-02,35,395,431,0,0
2011-09-09,36,481,453,0,0
2011-09-16,37,430,435,0,0
2011-09-23,38,445,426,0,0
2011-09-30,39,487,471,0,0
2011-10-07,40,437,427,0,0
2011-10-14,41,480,484,0,0
2011-10-21,42,437,466,0,0
2011-10-28,43,516,500,0,0
2011-11-04,44,507,504,0,0
2011-11-11,45,518,492,0,0
2011-11-18,46,495,511,0,0
2011-11-25,47,462,477,0,0
2011-12-02,48,496,480,0,0
2011-12-09,49,529,530,0,0
2011-12-16,50,543,531,0,0
2011-12-23,51,620,593,0,0
2011-12-30,52,443,532,0,0
2012-01-06,1,520,568,0,0
2012-01-13,2,611,554,0,0
2012-01-20,3,546,533,0,0
2012-01-27,4,556,539,0,0
2012-02-03,5,507,509,0,0
2012-02-10,6,493,514,0,0
2012-02-17,7,533,511,0,0
2012-02-24,8,563,556,0,0
2012-03-02,9,504,523,0,0
2012-03-09,10,533,495,0,0
2012-03-16,11,478,510,0,0
2012-03-23,12,507,512,0,0
2012-03-30,13,487,510,0,0
2012-04-06,14,450,498,0,0
2012-04-13,15,512,518,0,0
2012-04-20,16,584,538,0,0
2012-04-27,17,556,569,0,0
2012-05-04,18,538,494,0,0
2012-05-11,19,441,491,0,0
2012-05-18,20,505,509,0,0
2012-05-25,21,505,529,0,0
2012-06-01,22,514,476,0,0
2012-06-08,23,362,438,0,0
2012-06-15,24,539,495,0,0
2012-06-22,25,482,476,0,0
2012-06-29,26,508,496,0,0
2012-07-06,27,478,467,0,0
2012-07-13,28,441,451,0,0
2012-07-20,29,459,469,0,0
2012-07-27,30,496,505,0,0
2012-08-03,31,480,467,0,0
2012-08-10,32,469,466,0,0
2012-08-17,33,452,430,0,0
2012-08-24,34,460,462,0,0
2012-08-31,35,397,452,0,0
2012-09-07,36,450,479,0,0
2012-09-14,37,475,498,0,0
2012-09-21,38,518,501,0,0
2012-09-28,39,468,449,0,0
2012-10-05,40,471,473,0,0
2012-10-12,41,467,502,0,0
2012-10-19,42,510,516,0,0
2012-10-26,43,503,477,0,0
2012-11-02,44,459,499,0,0
2012-11-09,45,459,539,0,0
2012-11-16,46,507,528,0,0
2012-11-23,47,550,533,0,0
2012-11-30,48,539,515,0,0
2012-12-07,49,492,543,0,0
2012-12-14,50,543,606,0,0
2012-12-21,51,584,653,0,0
2012-12-28,52,421,680,0,0
2013-01-04,1,696,667,0,0
2013-01-11,2,732,700,0,0
2013-01-18,3,646,612,0,0
2013-01-25,4,607,578,0,0
2013-02-01,5,599,610,0,0
2013-02-08,6,565,574,0,0
2013-02-15,7,585,562,0,0
2013-02-22,8,554,555,0,0
2013-03-01,9,532,523,0,0
2013-03-08,10,529,560,0,0
2013-03-15,11,513,492,0,0
2013-03-22,12,517,535,0,0
2013-03-29,13,466,527,0,0
2013-04-05,14,516,554,0,0
2013-04-12,15,600,555,0,0
2013-04-19,16,565,546,0,0
2013-04-26,17,505,472,0,0
2013-05-03,18,555,526,0,0
2013-05-10,19,483,478,0,0
2013-05-17,20,484,499,0,0
2013-05-24,21,489,495,0,0
2013-05-31,22,488,501,0,0
2013-06-07,23,502,478,0,0
2013-06-14,24,468,486,0,0
2013-06-21,25,467,477,0,0
2013-06-28,26,476,452,0,0
2013-07-05,27,449,461,0,0
2013-07-12,28,413,395,0,0
2013-07-19,29,480,474,0,0
2013-07-26,30,426,384,0,0
2013-08-02,31,395,428,0,0
2013-08-09,32,417,419,0,0
2013-08-16,33,461,463,0,0
2013-08-23,34,447,429,0,0
2013-08-30,35,393,432,0,0
2013-09-06,36,485,461,0,0
2013-09-13,37,438,457,0,0
2013-09-20,38,450,453,0,0
2013-09-27,39,469,506,0,0
2013-10-04,40,526,511,0,0
2013-10-11,41,481,460,0,0
2013-10-18,42,504,491,0,0
2013-10-25,43,482,537,0,0
2013-11-01,44,523,478,0,0
2013-11-08,45,494,525,0,0
2013-11-15,46,565,522,0,0
2013-11-22,47,503,478,0,0
2013-11-29,48,523,522,0,0
2013-12-06,49,486,471,0,0
2013-12-13,50,478,494,0,0
2013-12-20,51,536,478,0,0
2013-12-27,52,374,539,0,0
2014-01-03,1,554,573,0,0
2014-01-10,2,615,529,0,0
2014-01-17,3,547,538,0,0
2014-01-24,4,573,540,0,0
2014-01-31,5,550,509,0,0
2014-02-07,6,537,553,0,0
2014-02-14,7,538,581,0,0
2014-02-21,8,590,540,0,0
2014-02-28,9,526,500,0,0
2014-03-07,10,536,516,0,0
2014-03-14,11,522,503,0,0
2014-03-21,12,516,508,0,0
2014-03-28,13,516,535,0,0
2014-04-04,14,562,490,0,0
2014-04-11,15,502,506,0,0
2014-04-18,16,443,464,0,0
2014-04-25,17,458,481,0,0
2014-05-02,18,589,521,0,0
2014-05-09,19,456,444,0,0
2014-05-16,20,482,501,0,0
2014-05-23,21,505,474,0,0
2014-05-30,22,465,418,0,0
2014-06-06,23,463,423,0,0
2014-06-13,24,471,476,0,0
2014-06-20,25,485,501,0,0
2014-06-27,26,505,466,0,0
2014-07-04,27,451,468,0,0
2014-07-11,28,487,512,0,0
2014-07-18,29,514,456,0,0
2014-07-25,30,477,480,0,0
2014-08-01,31,482,447,0,0
2014-08-08,32,440,443,0,0
2014-08-15,33,505,468,0,0
2014-08-22,34,497,470,0,0
2014-08-29,35,468,496,0,0
2014-09-05,36,530,433,0,0
2014-09-12,37,487,486,0,0
2014-09-19,38,505,480,0,0
2014-09-26,39,525,470,0,0
2014-10-03,40,525,564,0,0
2014-10-10,41,568,544,0,0
2014-10-17,42,498,491,0,0
2014-10-24,43,472,481,0,0
2014-10-31,44,496,473,0,0
2014-11-07,45,488,506,0,0
2014-11-14,46,523,532,0,0
2014-11-21,47,471,483,0,0
2014-11-28,48,517,482,0,0
2014-12-05,49,520,552,0,0
2014-12-12,50,575,591,0,0
2014-12-19,51,633,606,0,0
2014-12-26,52,438,704,0,0
2015-01-02,1,699,736,0,0
2015-01-09,2,753,811,0,0
2015-01-16,3,799,768,0,0
2015-01-23,4,798,682,0,0
2015-01-30,5,717,679,0,0
2015-02-06,6,669,653,0,0
2015-02-13,7,661,629,0,0
2015-02-20,8,669,625,0,0
2015-02-27,9,606,597,0,0
2015-03-06,10,622,608,0,0
2015-03-13,11,573,543,0,0
2015-03-20,12,566,521,0,0
2015-03-27,13,512,555,0,0
2015-04-03,14,490,556,0,0
2015-04-10,15,533,571,0,0
2015-04-17,16,626,586,0,0
2015-04-24,17,601,500,0,0
2015-05-01,18,516,535,0,0
2015-05-08,19,503,537,0,0
2015-05-15,20,544,534,0,0
2015-05-22,21,514,503,0,0
2015-05-29,22,457,490,0,0
2015-06-05,23,472,485,0,0
2015-06-12,24,528,488,0,0
2015-06-19,25,459,499,0,0
2015-06-26,26,514,484,0,0
2015-07-03,27,489,519,0,0
2015-07-10,28,491,500,0,0
2015-07-17,29,466,447,0,0
2015-07-24,30,459,427,0,0
2015-07-31,31,437,459,0,0
2015-08-07,32,462,485,0,0
2015-08-14,33,458,473,0,0
2015-08-21,34,475,491,0,0
2015-08-28,35,445,445,0,0
2015-09-04,36,438,469,0,0
2015-09-11,37,471,463,0,0
