week_ended,week_number,total_registrations,total_occurrences,covid_registrations,covid_occurrences
2004-07-30,31,0,719,0,0
2004-08-06,32,0,773,0,0
2004-08-13,33,0,807,0,0
2004-08-20,34,0,684,0,0
2004-08-27,35,0,702,0,0
2004-09-03,36,0,724,0,0
2004-09-10,37,0,758,0,0
2004-09-17,38,0,719,0,0
2004-09-24,39,0,694,0,0
2004-10-01,40,0,797,0,0
2004-10-08,41,0,792,0,0
2004-10-15,42,0,734,0,0
2004-10-22,43,0,763,0,0
2004-10-29,44,0,767,0,0
2004-11-05,45,0,824,0,0
2004-11-12,46,0,768,0,0
2004-11-19,47,0,784,0,0
2004-11-26,48,0,783,0,0
2004-12-03,49,0,802,0,0
2004-12-10,50,0,798,0,0
2004-12-17,51,0,893,0,0
2004-12-24,52,0,899,0,0
2004-12-31,53,0,990,0,0
2005-01-07,1,0,1144,0,0
2005-01-14,2,0,1066,0,0
2005-01-21,3,0,904,0,0
2005-01-28,4,0,940,0,0
2005-02-04,5,0,902,0,0
2005-02-11,6,0,900,0,0
2005-02-18,7,0,882,0,0
2005-02-25,8,0,880,0,0
2005-03-04,9,0,891,0,0
2005-03-11,10,0,894,0,0
2005-03-18,11,0,851,0,0
2005-03-25,12,0,865,0,0
2005-04-01,13,0,794,0,0
2005-04-08,14,0,867,0,0
2005-04-15,15,0,830,0,0
2005-04-22,16,0,840,0,0
2005-04-29,17,0,823,0,0
2005-05-06,18,0,825,0,0
2005-05-13,19,0,740,0,0
2005-05-20,20,0,753,0,0
2005-05-27,21,0,782,0,0
2005-06-03,22,0,742,0,0
2005-06-10,23,0,708,0,0
2005-06-17,24,0,750,0,0
2005-06-24,25,0,821,0,0
2005-07-01,26,0,715,0,0
2005-07-08,27,0,664,0,0
2005-07-15,28,0,767,0,0
2005-07-22,29,0,657,0,0
2005-07-29,30,0,733,0,0
2005-08-05,31,0,671,0,0
2005-08-12,32,0,708,0,0
2005-08-19,33,0,785,0,0
2005-08-26,34,0,773,0,0
2005-09-02,35,0,762,0,0
2005-09-09,36,0,701,0,0
2005-09-16,37,0,670,0,0
2005-09-23,38,0,709,0,0
2005-09-30,39,0,687,0,0
2005-10-07,40,0,758,0,0
2005-10-14,41,0,773,0,0
2005-10-21,42,0,767,0,0
2005-10-28,43,0,785,0,0
2005-11-04,44,0,765,0,0
2005-11-11,45,0,746,0,0
2005-11-18,46,0,779,0,0
2005-11-25,47,0,831,0,0
2005-12-02,48,0,895,0,0
2005-12-09,49,0,887,0,0
2005-12-16,50,0,875,0,0
2005-12-23,51,0,885,0,0
2005-12-30,52,0,903,0,0
2006-01-06,1,0,902,0,0
2006-01-13,2,0,929,0,0
2006-01-20,3,0,881,0,0
2006-01-27,4,0,833,0,0
2006-02-03,5,0,856,0,0
2006-02-10,6,0,930,0,0
2006-02-17,7,0,900,0,0
2006-02-24,8,0,854,0,0
2006-03-03,9,0,936,0,0
2006-03-10,10,0,940,0,0
2006-03-17,11,0,862,0,0
2006-03-24,12,0,862,0,0
2006-03-31,13,0,906,0,0
2006-04-07,14,0,926,0,0
2006-04-14,15,0,891,0,0
2006-04-21,16,0,810,0,0
2006-04-28,17,0,804,0,0
2006-05-05,18,0,777,0,0
2006-05-12,19,0,749,0,0
2006-05-19,20,0,717,0,0
2006-05-26,21,0,749,0,0
2006-06-02,22,0,746,0,0
2006-06-09,23,0,808,0,0
2006-06-16,24,0,796,0,0
2006-06-23,25,0,758,0,0
2006-06-30,26,0,725,0,0
2006-07-07,27,0,802,0,0
2006-07-14,28,0,736,0,0
2006-07-21,29,0,810,0,0
2006-07-28,30,0,816,0,0
2006-08-04,31,0,724,0,0
2006-08-11,32,0,723,0,0
2006-08-18,33,0,742,0,0
2006-08-25,34,0,688,0,0
2006-09-01,35,0,750,0,0
2006-09-08,36,0,709,0,0
2006-09-15,37,0,716,0,0
2006-09-22,38,0,715,0,0
2006-09-29,39,0,641,0,0
2006-10-06,40,0,703,0,0
2006-10-13,41,0,798,0,0
2006-10-20,42,0,786,0,0
2006-10-27,43,0,784,0,0
2006-11-03,44,0,829,0,0
2006-11-10,45,0,841,0,0
2006-11-17,46,0,862,0,0
2006-11-24,47,0,820,0,0
2006-12-01,48,0,782,0,0
2006-12-08,49,0,791,0,0
2006-12-15,50,0,841,0,0
2006-12-22,51,0,788,0,0
2006-12-29,52,0,892,0,0
2007-01-05,1,0,887,0,0
2007-01-12,2,0,903,0,0
2007-01-19,3,0,846,0,0
2007-01-26,4,0,824,0,0
2007-02-02,5,0,900,0,0
2007-02-09,6,0,981,0,0
2007-02-16,7,0,983,0,0
2007-02-23,8,0,951,0,0
2007-03-02,9,0,914,0,0
2007-03-09,10,0,870,0,0
2007-03-16,11,0,785,0,0
2007-03-23,12,0,879,0,0
2007-03-30,13,0,820,0,0
2007-04-06,14,0,828,0,0
2007-04-13,15,0,739,0,0
2007-04-20,16,0,777,0,0
2007-04-27,17,0,791,0,0
2007-05-04,18,0,768,0,0
2007-05-11,19,0,755,0,0
2007-05-18,20,0,775,0,0
2007-05-25,21,0,781,0,0
2007-06-01,22,0,794,0,0
2007-06-08,23,0,761,0,0
2007-06-15,24,0,735,0,0
2007-06-22,25,0,683,0,0
2007-06-29,26,0,739,0,0
2007-07-06,27,0,719,0,0
2007-07-13,28,0,704,0,0
2007-07-20,29,0,681,0,0
2007-07-27,30,0,729,0,0
2007-08-03,31,0,743,0,0
2007-08-10,32,0,725,0,0
2007-08-17,33,0,725,0,0
2007-08-24,34,0,697,0,0
2007-08-31,35,0,715,0,0
2007-09-07,36,0,731,0,0
2007-09-14,37,0,712,0,0
2007-09-21,38,0,742,0,0
2007-09-28,39,0,734,0,0
2007-10-05,40,0,743,0,0
2007-10-12,41,0,705,0,0
2007-10-19,42,0,755,0,0
2007-10-26,43,0,802,0,0
2007-11-02,44,0,821,0,0
2007-11-09,45,0,758,0,0
2007-11-16,46,0,820,0,0
2007-11-23,47,0,874,0,0
2007-11-30,48,0,854,0,0
2007-12-07,49,0,859,0,0
2007-12-14,50,0,806,0,0
2007-12-21,51,0,960,0,0
2007-12-28,52,0,933,0,0
2008-01-04,1,0,979,0,0
2008-01-11,2,0,954,0,0
2008-01-18,3,0,918,0,0
2008-01-25,4,0,833,0,0
2008-02-01,5,0,832,0,0
2008-02-08,6,0,758,0,0
2008-02-15,7,0,797,0,0
2008-02-22,8,0,889,0,0
2008-02-29,9,0,883,0,0
2008-03-07,10,0,813,0,0
2008-03-14,11,0,845,0,0
2008-03-21,12,0,829,0,0
2008-03-28,13,0,835,0,0
2008-04-04,14,0,865,0,0
2008-04-11,15,0,870,0,0
2008-04-18,16,0,831,0,0
2008-04-25,17,0,888,0,0
2008-05-02,18,0,760,0,0
2008-05-09,19,0,730,0,0
2008-05-16,20,0,775,0,0
2008-05-23,21,0,765,0,0
2008-05-30,22,0,760,0,0
2008-06-06,23,0,742,0,0
2008-06-13,24,0,723,0,0
2008-06-20,25,0,738,0,0
2008-06-27,26,0,720,0,0
2008-07-04,27,0,716,0,0
2008-07-11,28,0,767,0,0
2008-07-18,29,0,707,0,0
2008-07-25,30,0,710,0,0
2008-08-01,31,0,775,0,0
2008-08-08,32,0,664,0,0
2008-08-15,33,0,687,0,0
2008-08-22,34,0,741,0,0
2008-08-29,35,0,683,0,0
2008-09-05,36,0,680,0,0
2008-09-12,37,0,698,0,0
2008-09-19,38,0,741,0,0
2008-09-26,39,0,716,0,0
2008-10-03,40,0,739,0,0
2008-10-10,41,0,815,0,0
2008-10-17,42,0,796,0,0
2008-10-24,43,0,760,0,0
2008-10-31,44,0,812,0,0
2008-11-07,45,0,813,0,0
2008-11-14,46,0,787,0,0
2008-11-21,47,0,815,0,0
2008-11-28,48,0,898,0,0
2008-12-05,49,0,902,0,0
2008-12-12,50,0,1003,0,0
2008-12-19,51,0,1082,0,0
2008-12-26,52,0,1085,0,0
2009-01-02,1,0,1137,0,0
2009-01-09,2,0,1071,0,0
2009-01-16,3,0,1022,0,0
2009-01-23,4,0,926,0,0
2009-01-30,5,0,907,0,0
2009-02-06,6,0,877,0,0
2009-02-13,7,0,882,0,0
2009-02-20,8,0,788,0,0
2009-02-27,9,0,767,0,0
2009-03-06,10,0,778,0,0
2009-03-13,11,0,804,0,0
2009-03-20,12,0,808,0,0
2009-03-27,13,0,772,0,0
2009-04-03,14,0,832,0,0
2009-04-10,15,0,794,0,0
2009-04-17,16,0,766,0,0
2009-04-24,17,0,733,0,0
2009-05-01,18,0,790,0,0
2009-05-08,19,0,757,0,0
2009-05-15,20,0,740,0,0
2009-05-22,21,0,742,0,0
2009-05-29,22,0,734,0,0
2009-06-05,23,0,693,0,0
2009-06-12,24,0,730,0,0
2009-06-19,25,0,729,0,0
2009-06-26,26,0,735,0,0
2009-07-03,27,0,666,0,0
2009-07-10,28,0,677,0,0
2009-07-17,29,0,644,0,0
2009-07-24,30,0,674,0,0
2009-07-31,31,0,668,0,0
2009-08-07,32,0,712,0,0
2009-08-14,33,0,662,0,0
2009-08-21,34,0,692,0,0
2009-08-28,35,0,713,0,0
2009-09-04,36,0,686,0,0
2009-09-11,37,0,677,0,0
2009-09-18,38,0,741,0,0
2009-09-25,39,0,707,0,0
2009-10-02,40,0,708,0,0
2009-10-09,41,0,752,0,0
2009-10-16,42,0,751,0,0
2009-10-23,43,0,799,0,0
2009-10-30,44,0,795,0,0
2009-11-06,45,0,775,0,0
2009-11-13,46,0,778,0,0
2009-11-20,47,0,804,0,0
2009-11-27,48,0,785,0,0
2009-12-04,49,0,803,0,0
2009-12-11,50,0,833,0,0
2009-12-18,51,0,838,0,0
2009-12-25,52,0,918,0,0
2010-01-01,53,0,968,0,0
2010-01-08,1,1091,1028,0,0
2010-01-15,2,1098,990,0,0
2010-01-22,3,963,900,0,0
2010-01-29,4,938,887,0,0
2010-02-05,5,874,866,0,0
2010-02-12,6,858,809,0,0
2010-02-19,7,802,815,0,0
2010-02-26,8,880,845,0,0
2010-03-05,9,778,766,0,0
2010-03-12,10,800,773,0,0
2010-03-19,11,820,834,0,0
2010-03-26,12,792,766,0,0
2010-04-02,13,682,838,0,0
2010-04-09,14,850,767,0,0
2010-04-16,15,794,754,0,0
2010-04-23,16,782,713,0,0
2010-04-30,17,759,735,0,0
2010-05-07,18,660,732,0,0
2010-05-14,19,812,789,0,0
2010-05-21,20,757,750,0,0
2010-05-28,21,782,728,0,0
2010-06-04,22,661,752,0,0
2010-06-11,23,795,743,0,0
2010-06-18,24,664,628,0,0
2010-06-25,25,715,736,0,0
2010-07-02,26,734,709,0,0
2010-07-09,27,694,707,0,0
2010-07-16,28,753,703,0,0
2010-07-23,29,685,666,0,0
2010-07-30,30,629,636,0,0
2010-08-06,31,647,678,0,0
2010-08-13,32,696,698,0,0
2010-08-20,33,721,730,0,0
2010-08-27,34,675,671,0,0
2010-09-03,35,626,705,0,0
2010-09-10,36,784,793,0,0
2010-09-17,37,736,752,0,0
2010-09-24,38,819,798,0,0
2010-10-01,39,698,749,0,0
2010-10-08,40,744,719,0,0
2010-10-15,41,737,711,0,0
2010-10-22,42,744,745,0,0
2010-10-29,43,766,810,0,0
2010-11-05,44,835,821,0,0
2010-11-12,45,790,776,0,0
2010-11-19,46,807,821,0,0
2010-11-26,47,851,882,0,0
2010-12-03,48,750,858,0,0
2010-12-10,49,896,876,0,0
2010-12-17,50,913,944,0,0
2010-12-24,51,971,961,0,0
2010-12-31,52,834,1123,0,0
2011-01-07,1,1135,1099,0,0
2011-01-14,2,1158,1032,0,0
2011-01-21,3,989,933,0,0
2011-01-28,4,931,890,0,0
2011-02-04,5,877,839,0,0
2011-02-11,6,827,850,0,0
2011-02-18,7,843,787,0,0
2011-02-25,8,756,772,0,0
2011-03-04,9,789,809,0,0
2011-03-11,10,815,790,0,0
2011-03-18,11,809,798,0,0
2011-03-25,12,790,818,0,0
2011-04-01,13,762,765,0,0
2011-04-08,14,801,794,0,0
2011-04-15,15,772,783,0,0
2011-04-22,16,714,849,0,0
2011-04-29,17,726,732,0,0
2011-05-06,18,805,784,0,0
2011-05-13,19,848,727,0,0
2011-05-20,20,678,703,0,0
2011-05-27,21,721,722,0,0
2011-06-03,22,682,778,0,0
2011-06-10,23,739,698,0,0
2011-06-17,24,708,719,0,0
2011-06-24,25,738,711,0,0
2011-07-01,26,707,664,0,0
2011-07-08,27,731,715,0,0
2011-07-15,28,684,692,0,0
2011-07-22,29,674,644,0,0
2011-07-29,30,684,716,0,0
2011-08-05,31,746,754,0,0
2011-08-12,32,687,711,0,0
2011-08-19,33,643,648,0,0
2011-08-26,34,735,690,0,0
2011-09-02,35,606,713,0,0
2011-09-09,36,739,697,0,0
2011-09-16,37,703,700,0,0
2011-09-23,38,716,749,0,0
2011-09-30,39,727,715,0,0
2011-10-07,40,722,689,0,0
2011-10-14,41,745,720,0,0
2011-10-21,42,685,717,0,0
2011-10-28,43,775,802,0,0
2011-11-04,44,838,822,0,0
2011-11-11,45,769,763,0,0
2011-11-18,46,768,718,0,0
2011-11-25,47,787,800,0,0
2011-12-02,48,745,751,0,0
2011-12-09,49,827,811,0,0
2011-12-16,50,849,883,0,0
2011-12-23,51,949,914,0,0
2011-12-30,52,709,904,0,0
2012-01-06,1,852,875,0,0
2012-01-13,2,922,834,0,0
2012-01-20,3,869,861,0,0
2012-01-27,4,871,832,0,0
2012-02-03,5,856,877,0,0
2012-02-10,6,890,904,0,0
2012-02-17,7,857,915,0,0
2012-02-24,8,935,898,0,0
2012-03-02,9,868,878,0,0
2012-03-09,10,856,863,0,0
2012-03-16,11,867,825,0,0
2012-03-23,12,804,816,0,0
2012-03-30,13,830,850,0,0
2012-04-06,14,739,843,0,0
2012-04-13,15,829,848,0,0
2012-04-20,16,913,850,0,0
2012-04-27,17,879,862,0,0
2012-05-04,18,852,815,0,0
2012-05-11,19,786,791,0,0
2012-05-18,20,805,706,0,0
2012-05-25,21,747,762,0,0
2012-06-01,22,783,718,0,0
2012-06-08,23,557,742,0,0
2012-06-15,24,853,784,0,0
2012-06-22,25,757,767,0,0
2012-06-29,26,810,762,0,0
2012-07-06,27,738,715,0,0
2012-07-13,28,738,729,0,0
2012-07-20,29,730,751,0,0
2012-07-27,30,718,732,0,0
2012-08-03,31,767,778,0,0
2012-08-10,32,746,735,0,0
2012-08-17,33,707,722,0,0
2012-08-24,34,749,728,0,0
2012-08-31,35,634,695,0,0
2012-09-07,36,764,760,0,0
2012-09-14,37,735,708,0,0
2012-09-21,38,725,732,0,0
2012-09-28,39,712,734,0,0
2012-10-05,40,714,730,0,0
2012-10-12,41,765,774,0,0
2012-10-19,42,791,816,0,0
2012-10-26,43,794,726,0,0
2012-11-02,44,753,783,0,0
2012-11-09,45,753,808,0,0
2012-11-16,46,763,758,0,0
2012-11-23,47,836,807,0,0
2012-11-30,48,794,779,0,0
2012-12-07,49,765,869,0,0
2012-12-14,50,827,884,0,0
2012-12-21,51,869,951,0,0
2012-12-28,52,696,973,0,0
2013-01-04,1,976,969,0,0
2013-01-11,2,1025,924,0,0
2013-01-18,3,928,931,0,0
2013-01-25,4,919,903,0,0
2013-02-01,5,956,983,0,0
2013-02-08,6,873,878,0,0
2013-02-15,7,912,893,0,0
2013-02-22,8,939,932,0,0
2013-03-01,9,893,948,0,0
2013-03-08,10,950,936,0,0
2013-03-15,11,912,938,0,0
2013-03-22,12,987,958,0,0
2013-03-29,13,764,874,0,0
2013-04-05,14,911,969,0,0
2013-04-12,15,952,949,0,0
2013-04-19,16,1014,882,0,0
2013-04-26,17,869,806,0,0
2013-05-03,18,852,787,0,0
2013-05-10,19,718,771,0,0
2013-05-17,20,823,789,0,0
2013-05-24,21,776,767,0,0
2013-05-31,22,695,748,0,0
2013-06-07,23,803,718,0,0
2013-06-14,24,735,766,0,0
2013-06-21,25,757,749,0,0
2013-06-28,26,696,690,0,0
2013-07-05,27,769,742,0,0
2013-07-12,28,702,690,0,0
2013-07-19,29,718,772,0,0
2013-07-26,30,751,679,0,0
2013-08-02,31,648,684,0,0
2013-08-09,32,715,681,0,0
2013-08-16,33,642,669,0,0
2013-08-23,34,664,677,0,0
2013-08-30,35,647,706,0,0
2013-09-06,36,747,689,0,0
2013-09-13,37,721,717,0,0
2013-09-20,38,723,716,0,0
2013-09-27,39,742,777,0,0
2013-10-04,40,786,748,0,0
2013-10-11,41,753,797,0,0
2013-10-18,42,792,771,0,0
2013-10-25,43,803,810,0,0
2013-11-01,44,769,724,0,0
2013-11-08,45,765,785,0,0
2013-11-15,46,804,756,0,0
2013-11-22,47,811,820,0,0
2013-11-29,48,803,827,0,0
2013-12-06,49,837,838,0,0
2013-12-13,50,802,857,0,0
2013-12-20,51,901,855,0,0
2013-12-27,52,563,852,0,0
2014-01-03,1,952,939,0,0
2014-01-10,2,989,870,0,0
2014-01-17,3,894,823,0,0
2014-01-24,4,872,858,0,0
2014-01-31,5,869,857,0,0
2014-02-07,6,839,823,0,0
2014-02-14,7,862,891,0,0
2014-02-21,8,864,912,0,0
2014-02-28,9,912,851,0,0
2014-03-07,10,801,818,0,0
2014-03-14,11,872,797,0,0
2014-03-21,12,833,840,0,0
2014-03-28,13,836,825,0,0
2014-04-04,14,851,793,0,0
2014-04-11,15,772,770,0,0
2014-04-18,16,654,795,0,0
2014-04-25,17,818,830,0,0
2014-05-02,18,832,763,0,0
2014-05-09,19,752,745,0,0
2014-05-16,20,793,776,0,0
2014-05-23,21,745,718,0,0
2014-05-30,22,686,741,0,0
2014-06-06,23,826,749,0,0
2014-06-13,24,792,802,0,0
2014-06-20,25,794,767,0,0
2014-06-27,26,774,753,0,0
2014-07-04,27,748,746,0,0
2014-07-11,28,771,727,0,0
2014-07-18,29,789,742,0,0
2014-07-25,30,719,736,0,0
2014-08-01,31,705,706,0,0
2014-08-08,32,720,703,0,0
2014-08-15,33,761,775,0,0
2014-08-22,34,777,761,0,0
2014-08-29,35,623,712,0,0
2014-09-05,36,745,712,0,0
2014-09-12,37,762,740,0,0
2014-09-19,38,747,750,0,0
2014-09-26,39,736,716,0,0
2014-10-03,40,769,770,0,0
2014-10-10,41,809,750,0,0
2014-10-17,42,785,822,0,0
2014-10-24,43,775,779,0,0
2014-10-31,44,782,811,0,0
2014-11-07,45,856,825,0,0
2014-11-14,46,833,799,0,0
2014-11-21,47,802,804,0,0
2014-11-28,48,804,779,0,0
2014-12-05,49,797,862,0,0
2014-12-12,50,899,918,0,0
2014-12-19,51,1003,1019,0,0
2014-12-26,52,660,1010,0,0
2015-01-02,1,1012,1232,0,0
2015-01-09,2,1328,1268,0,0
2015-01-16,3,1286,1218,0,0
2015-01-23,4,1206,1128,0,0
2015-01-30,5,1119,1063,0,0
2015-02-06,6,1071,994,0,0
2015-02-13,7,1021,1043,0,0
2015-02-20,8,965,931,0,0
2015-02-27,9,973,983,0,0
2015-03-06,10,966,916,0,0
2015-03-13,11,904,851,0,0
2015-03-20,12,872,834,0,0
2015-03-27,13,891,953,0,0
2015-04-03,14,784,904,0,0
2015-04-10,15,917,905,0,0
2015-04-17,16,999,853,0,0
2015-04-24,17,889,797,0,0
2015-05-01,18,856,812,0,0
2015-05-08,19,748,863,0,0
2015-05-15,20,890,818,0,0
2015-05-22,21,870,828,0,0
2015-05-29,22,663,762,0,0
2015-06-05,23,865,833,0,0
2015-06-12,24,817,765,0,0
2015-06-19,25,757,743,0,0
2015-06-26,26,756,752,0,0
2015-07-03,27,750,791,0,0
2015-07-10,28,817,706,0,0
2015-07-17,29,781,769,0,0
2015-07-24,30,734,674,0,0
2015-07-31,31,715,719,0,0
2015-08-07,32,664,772,0,0
2015-08-14,33,792,776,0,0
2015-08-21,34,747,767,0,0
