week_ended,week_number,total_registrations,total_occurrences,covid_registrations,covid_occurrences
2014-05-02,18,1049,928,0,0
2014-05-09,19,835,896,0,0
2014-05-16,20,960,868,0,0
2014-05-23,21,898,924,0,0
2014-05-30,22,791,891,0,0
2014-06-06,23,925,820,0,0
2014-06-13,24,888,864,0,0
2014-06-20,25,826,839,0,0
2014-06-27,26,904,905,0,0
2014-07-04,27,906,867,0,0
2014-07-11,28,829,837,0,0
2014-07-18,29,905,893,0,0
2014-07-25,30,806,831,0,0
2014-08-01,31,870,880,0,0
2014-08-08,32,854,815,0,0
2014-08-15,33,862,863,0,0
2014-08-22,34,877,901,0,0
2014-08-29,35,831,932,0,0
2014-09-05,36,1003,891,0,0
2014-09-12,37,899,825,0,0
2014-09-19,38,901,907,0,0
2014-09-26,39,897,863,0,0
2014-10-03,40,888,887,0,0
2014-10-10,41,891,906,0,0
2014-10-17,42,979,1004,0,0
2014-10-24,43,937,897,0,0
2014-10-31,44,940,953,0,0
2014-11-07,45,960,922,0,0
2014-11-14,46,948,963,0,0
2014-11-21,47,949,1036,0,0
2014-11-28,48,982,950,0,0
2014-12-05,49,1018,1022,0,0
2014-12-12,50,1069,1109,0,0
2014-12-19,51,1176,1190,0,0
2014-12-26,52,833,1333,0,0
2015-01-02,1,1261,1393,0,0
2015-01-09,2,1607,1369,0,0
2015-01-16,3,1442,1351,0,0
2015-01-23,4,1386,1257,0,0
2015-01-30,5,1220,1176,0,0
2015-02-06,6,1151,1141,0,0
2015-02-13,7,1128,1056,0,0
2015-02-20,8,1068,1137,0,0
2015-02-27,9,1113,1090,0,0
2015-03-06,10,1106,1034,0,0
2015-03-13,11,1040,1038,0,0
2015-03-20,12,982,1008,0,0
2015-03-27,13,1032,1040,0,0
2015-04-03,14,841,996,0,0
2015-04-10,15,1023,1021,0,0
2015-04-17,16,1103,962,0,0
2015-04-24,17,1009,1004,0,0
2015-05-01,18,950,970,0,0
2015-05-08,19,895,978,0,0
2015-05-15,20,1038,938,0,0
2015-05-22,21,989,937,0,0
2015-05-29,22,866,947,0,0
2015-06-05,23,1024,932,0,0
2015-06-12,24,953,901,0,0
2015-06-19,25,896,898,0,0
2015-06-26,26,916,865,0,0
2015-07-03,27,868,878,0,0
2015-07-10,28,851,813,0,0
2015-07-17,29,855,822,0,0
2015-07-24,30,846,864,0,0
2015-07-31,31,846,892,0,0
2015-08-07,32,953,921,0,0
2015-08-14,33,888,855,0,0
2015-08-21,34,915,913,0,0
2015-08-28,35,896,825,0,0
2015-09-04,36,772,834,0,0
2015-09-11,37,931,869,0,0
2015-09-18,38,852,885,0,0
2015-09-25,39,922,911,0,0
2015-10-02,40,908,922,0,0
2015-10-09,41,915,932,0,0
2015-10-16,42,895,918,0,0
2015-10-23,43,951,924,0,0
2015-10-30,44,886,983,0,0
2015-11-06,45,1014,904,0,0
2015-11-13,46,960,962,0,0
2015-11-20,47,937,1014,0,0
2015-11-27,48,994,1042,0,0
2015-12-04,49,1012,1009,0,0
2015-12-11,50,1050,1085,0,0
2015-12-18,51,1060,997,0,0
2015-12-25,52,891,999,0,0
2016-01-01,53,755,1068,0,0
2016-01-08,1,1284,1085,0,0
2016-01-15,2,1148,1084,0,0
2016-01-22,3,1119,1130,0,0
2016-01-29,4,1131,1093,0,0
2016-02-05,5,1109,1087,0,0
2016-02-12,6,1066,1120,0,0
2016-02-19,7,1083,1084,0,0
2016-02-26,8,1115,1132,0,0
2016-03-04,9,1107,1126,0,0
2016-03-11,10,1097,1088,0,0
2016-03-18,11,1102,1145,0,0
2016-03-25,12,937,1037,0,0
2016-04-01,13,968,1013,0,0
2016-04-08,14,1128,1069,0,0
2016-04-15,15,1105,1012,0,0
2016-04-22,16,1008,999,0,0
2016-04-29,17,1014,1003,0,0
2016-05-06,18,941,1000,0,0
2016-05-13,19,1055,956,0,0
2016-05-20,20,927,914,0,0
2016-05-27,21,936,945,0,0
2016-06-03,22,814,921,0,0
2016-06-10,23,1038,949,0,0
2016-06-17,24,923,918,0,0
2016-06-24,25,925,940,0,0
2016-07-01,26,936,916,0,0
2016-07-08,27,910,940,0,0
2016-07-15,28,948,880,0,0
2016-07-22,29,877,985,0,0
2016-07-29,30,910,900,0,0
2016-08-05,31,879,830,0,0
2016-08-12,32,886,917,0,0
2016-08-19,33,887,875,0,0
2016-08-26,34,860,900,0,0
2016-09-02,35,800,871,0,0
2016-09-09,36,942,937,0,0
2016-09-16,37,914,890,0,0
2016-09-23,38,890,812,0,0
2016-09-30,39,856,883,0,0
2016-10-07,40,907,959,0,0
2016-10-14,41,940,924,0,0
2016-10-21,42,919,928,0,0
2016-10-28,43,914,1004,0,0
2016-11-04,44,1041,1001,0,0
2016-11-11,45,1017,991,0,0
2016-11-18,46,1025,1071,0,0
2016-11-25,47,1022,991,0,0
2016-12-02,48,973,1089,0,0
2016-12-09,49,1193,1118,0,0
2016-12-16,50,1036,1070,0,0
2016-12-23,51,1097,1136,0,0
2016-12-30,52,794,1203,0,0
2017-01-06,1,1208,1285,0,0
2017-01-13,2,1351,1383,0,0
2017-01-20,3,1383,1263,0,0
2017-01-27,4,1242,1230,0,0
2017-02-03,5,1243,1236,0,0
2017-02-10,6,1224,1196,0,0
2017-02-17,7,1186,1176,0,0
2017-02-24,8,1159,1107,0,0
2017-03-03,9,1123,1173,0,0
2017-03-10,10,1110,1116,0,0
2017-03-17,11,1121,1004,0,0
2017-03-24,12,1065,994,0,0
2017-03-31,13,1045,1001,0,0
2017-04-07,14,929,878,0,0
2017-04-14,15,795,965,0,0
2017-04-21,16,1010,959,0,0
2017-04-28,17,1053,940,0,0
2017-05-05,18,872,962,0,0
2017-05-12,19,1053,1009,0,0
2017-05-19,20,1030,952,0,0
2017-05-26,21,936,936,0,0
2017-06-02,22,818,943,0,0
2017-06-09,23,950,833,0,0
2017-06-16,24,918,885,0,0
2017-06-23,25,901,894,0,0
2017-06-30,26,914,887,0,0
2017-07-07,27,904,896,0,0
2017-07-14,28,953,877,0,0
2017-07-21,29,856,904,0,0
2017-07-28,30,881,878,0,0
2017-08-04,31,891,870,0,0
2017-08-11,32,882,849,0,0
2017-08-18,33,849,828,0,0
2017-08-25,34,848,872,0,0
2017-09-01,35,836,922,0,0
2017-09-08,36,921,882,0,0
2017-09-15,37,877,887,0,0
2017-09-22,38,919,904,0,0
2017-09-29,39,957,982,0,0
2017-10-06,40,946,954,0,0
2017-10-13,41,1011,998,0,0
2017-10-20,42,1019,1003,0,0
2017-10-27,43,903,929,0,0
2017-11-03,44,1006,1007,0,0
2017-11-10,45,1042,973,0,0
2017-11-17,46,1027,1052,0,0
2017-11-24,47,1089,1077,0,0
2017-12-01,48,1045,997,0,0
2017-12-08,49,1013,1059,0,0
2017-12-15,50,1048,1114,0,0
2017-12-22,51,1181,1221,0,0
2017-12-29,52,840,1312,0,0
2018-01-05,1,1300,1401,0,0
2018-01-12,2,1481,1376,0,0
2018-01-19,3,1387,1368,0,0
2018-01-26,4,1363,1313,0,0
2018-02-02,5,1285,1227,0,0
2018-02-09,6,1206,1195,0,0
2018-02-16,7,1230,1237,0,0
2018-02-23,8,1196,1206,0,0
2018-03-02,9,1125,1219,0,0
2018-03-09,10,1192,1225,0,0
2018-03-16,11,1203,1189,0,0
2018-03-23,12,1124,1117,0,0
2018-03-30,13,973,1090,0,0
2018-04-06,14,1105,1039,0,0
2018-04-13,15,1199,1014,0,0
2018-04-20,16,1037,1007,0,0
2018-04-27,17,987,916,0,0
2018-05-04,18,922,895,0,0
2018-05-11,19,886,939,0,0
2018-05-18,20,888,841,0,0
2018-05-25,21,913,915,0,0
2018-06-01,22,769,906,0,0
2018-06-08,23,985,899,0,0
2018-06-15,24,947,928,0,0
2018-06-22,25,944,848,0,0
2018-06-29,26,882,907,0,0
2018-07-06,27,895,887,0,0
2018-07-13,28,901,889,0,0
2018-07-20,29,942,931,0,0
2018-07-27,30,907,896,0,0
2018-08-03,31,817,807,0,0
2018-08-10,32,913,862,0,0
2018-08-17,33,880,846,0,0
2018-08-24,34,913,840,0,0
2018-08-31,35,779,839,0,0
2018-09-07,36,956,869,0,0
2018-09-14,37,865,871,0,0
2018-09-21,38,912,881,0,0
2018-09-28,39,904,925,0,0
2018-10-05,40,948,914,0,0
2018-10-12,41,963,974,0,0
2018-10-19,42,968,931,0,0
2018-10-26,43,956,956,0,0
2018-11-02,44,964,993,0,0
2018-11-09,45,981,970,0,0
2018-11-16,46,969,945,0,0
2018-11-23,47,1013,972,0,0
2018-11-30,48,998,963,0,0
2018-12-07,49,1006,1050,0,0
2018-12-14,50,1108,1089,0,0
2018-12-21,51,1148,1047,0,0
2018-12-28,52,688,1111,0,0
2019-01-04,1,1148,0,0,0
2019-01-11,2,1279,0,0,0
2019-01-18,3,1197,0,0,0
2019-01-25,4,1137,0,0,0
2019-02-01,5,1131,0,0,0
2019-02-08,6,1133,0,0,0
2019-02-15,7,1189,0,0,0
2019-02-22,8,1124,0,0,0
2019-03-01,9,1109,0,0,0
2019-03-08,10,1083,0,0,0
2019-03-15,11,1054,0,0,0
2019-03-22,12,1087,0,0,0
2019-03-29,13,943,0,0,0
2019-04-05,14,959,0,0,0
2019-04-12,15,1034,0,0,0
2019-04-19,16,910,0,0,0
2019-04-26,17,996,0,0,0
2019-05-03,18,1125,0,0,0
2019-05-10,19,924,0,0,0
2019-05-17,20,980,0,0,0
2019-05-24,21,1024,0,0,0
2019-05-31,22,782,0,0,0
2019-06-07,23,1025,0,0,0
2019-06-14,24,889,0,0,0
2019-06-21,25,931,0,0,0
2019-06-28,26,984,0,0,0
2019-07-05,27,896,0,0,0
2019-07-12,28,932,0,0,0
2019-07-19,29,841,0,0,0
2019-07-26,30,895,0,0,0
2019-08-02,31,936,0,0,0
2019-08-09,32,867,0,0,0
2019-08-16,33,857,0,0,0
2019-08-23,34,927,0,0,0
2019-08-30,35,832,0,0,0
2019-09-06,36,937,0,0,0
2019-09-13,37,916,0,0,0
2019-09-20,38,954,0,0,0
2019-09-27,39,906,0,0,0
2019-10-04,40,948,0,0,0
2019-10-11,41,1005,0,0,0
2019-10-18,42,1019,0,0,0
2019-10-25,43,1001,0,0,0
2019-11-01,44,1033,0,0,0
2019-11-08,45,1053,0,0,0
2019-11-15,46,1070,0,0,0
2019-11-22,47,1039,0,0,0
2019-11-29,48,1139,0,0,0
2019-12-06,49,1011,0,0,0
2019-12-13,50,1102,0,0,0
2019-12-20,51,1173,0,0,0
2019-12-27,52,737,0,0,0
2020-01-03,1,1240,0,0,0
2020-01-10,2,1339,0,0,0
2020-01-17,3,1278,0,0,0
2020-01-24,4,1187,0,0,0
2020-01-31,5,1136,0,0,0
2020-02-07,6,1072,0,0,0
2020-02-14,7,1059,0,0,0
2020-02-21,8,1087,0,0,0
2020-02-28,9,1078,0,0,0
2020-03-06,10,1112,0,0,0
2020-03-13,11,1053,0,0,0
2020-03-20,12,1012,0,5,11
2020-03-27,13,982,0,12,61
2020-04-03,14,1436,0,174,293
2020-04-10,15,1503,0,374,603
2020-04-17,16,1960,0,690,692
2020-04-24,17,2095,0,755,692
2020-05-01,18,1844,0,647,589
2020-05-08,19,1328,0,432,462
2020-05-15,20,1589,0,452,342
2020-05-22,21,1236,0,297,264
2020-05-29,22,1046,0,237,222
2020-06-05,23,1090,0,210,186
2020-06-12,24,980,0,136,130
2020-06-19,25,952,0,111,82
2020-06-26,26,922,0,69,72
2020-07-03,27,875,0,58,54
2020-07-10,28,848,0,47,38
2020-07-17,29,843,0,30,23
2020-07-24,30,817,0,32,29
2020-07-31,31,837,0,23,18
2020-08-07,32,851,0,16,14
2020-08-14,33,853,0,13,11
2020-08-21,34,870,0,12,16
2020-08-28,35,922,0,13,13
2020-09-04,36,780,0,10,10
2020-09-11,37,952,0,14,19
2020-09-18,38,939,0,21,21
2020-09-25,39,965,0,29,32
2020-10-02,40,978,0,30,36
2020-10-09,41,1067,0,52,71
2020-10-16,42,1001,0,87,104
2020-10-23,43,1111,0,159,216
2020-10-30,44,1168,0,204,264
2020-11-06,45,1294,0,329,392
2020-11-13,46,1350,0,450,505
2020-11-20,47,1441,0,481,485
2020-11-27,48,1501,0,537,506
2020-12-04,49,1403,0,444,424
2020-12-11,50,1326,0,390,389
2020-12-18,51,1380,0,394,357
2020-12-25,52,1130,0,285,308
2021-01-01,53,886,0,266,368
2021-01-08,1,1640,0,425,332
2021-01-15,2,1408,0,394,356
