week_ended,week_number,total_registrations,total_occurrences,covid_registrations,covid_occurrences
2002-03-15,11,0,1159,0,0
2002-03-22,12,0,1187,0,0
2002-03-29,13,0,1137,0,0
2002-04-05,14,0,1104,0,0
2002-04-12,15,0,1111,0,0
2002-04-19,16,0,1008,0,0
2002-04-26,17,0,1100,0,0
2002-05-03,18,0,1039,0,0
2002-05-10,19,0,1029,0,0
2002-05-17,20,0,1040,0,0
2002-05-24,21,0,1040,0,0
2002-05-31,22,0,1055,0,0
2002-06-07,23,0,1065,0,0
2002-06-14,24,0,1005,0,0
2002-06-21,25,0,1063,0,0
2002-06-28,26,0,1007,0,0
2002-07-05,27,0,1072,0,0
2002-07-12,28,0,995,0,0
2002-07-19,29,0,1049,0,0
2002-07-26,30,0,1026,0,0
2002-08-02,31,0,1128,0,0
2002-08-09,32,0,1002,0,0
2002-08-16,33,0,1017,0,0
2002-08-23,34,0,1018,0,0
2002-08-30,35,0,955,0,0
2002-09-06,36,0,1046,0,0
2002-09-13,37,0,1031,0,0
2002-09-20,38,0,994,0,0
2002-09-27,39,0,1014,0,0
2002-10-04,40,0,1071,0,0
2002-10-11,41,0,981,0,0
2002-10-18,42,0,1085,0,0
2002-10-25,43,0,1145,0,0
2002-11-01,44,0,1135,0,0
2002-11-08,45,0,1064,0,0
2002-11-15,46,0,1080,0,0
2002-11-22,47,0,1096,0,0
2002-11-29,48,0,1108,0,0
2002-12-06,49,0,1100,0,0
2002-12-13,50,0,1214,0,0
2002-12-20,51,0,1290,0,0
2002-12-27,52,0,1303,0,0
2003-01-03,1,0,1205,0,0
2003-01-10,2,0,1260,0,0
2003-01-17,3,0,1296,0,0
2003-01-24,4,0,1296,0,0
2003-01-31,5,0,1167,0,0
2003-02-07,6,0,1216,0,0
2003-02-14,7,0,1200,0,0
2003-02-21,8,0,1227,0,0
2003-02-28,9,0,1211,0,0
2003-03-07,10,0,1175,0,0
2003-03-14,11,0,1181,0,0
2003-03-21,12,0,1137,0,0
2003-03-28,13,0,1199,0,0
2003-04-04,14,0,1119,0,0
2003-04-11,15,0,1134,0,0
2003-04-18,16,0,1145,0,0
2003-04-25,17,0,1137,0,0
2003-05-02,18,0,1062,0,0
2003-05-09,19,0,1023,0,0
2003-05-16,20,0,1060,0,0
2003-05-23,21,0,1015,0,0
2003-05-30,22,0,1036,0,0
2003-06-06,23,0,1035,0,0
2003-06-13,24,0,963,0,0
2003-06-20,25,0,961,0,0
2003-06-27,26,0,1033,0,0
2003-07-04,27,0,956,0,0
2003-07-11,28,0,1038,0,0
2003-07-18,29,0,1051,0,0
2003-07-25,30,0,945,0,0
2003-08-01,31,0,956,0,0
2003-08-08,32,0,1128,0,0
2003-08-15,33,0,1566,0,0
2003-08-22,34,0,1069,0,0
2003-08-29,35,0,945,0,0
2003-09-05,36,0,1018,0,0
2003-09-12,37,0,979,0,0
2003-09-19,38,0,1004,0,0
2003-09-26,39,0,964,0,0
2003-10-03,40,0,1027,0,0
2003-10-10,41,0,1065,0,0
2003-10-17,42,0,1055,0,0
2003-10-24,43,0,1079,0,0
2003-10-31,44,0,1176,0,0
2003-11-07,45,0,1156,0,0
2003-11-14,46,0,1153,0,0
2003-11-21,47,0,1133,0,0
2003-11-28,48,0,1104,0,0
2003-12-05,49,0,1166,0,0
2003-12-12,50,0,1125,0,0
2003-12-19,51,0,1225,0,0
2003-12-26,52,0,1239,0,0
2004-01-02,1,0,1292,0,0
2004-01-09,2,0,1327,0,0
2004-01-16,3,0,1213,0,0
2004-01-23,4,0,1243,0,0
2004-01-30,5,0,1164,0,0
2004-02-06,6,0,1168,0,0
2004-02-13,7,0,1115,0,0
2004-02-20,8,0,1036,0,0
2004-02-27,9,0,1082,0,0
2004-03-05,10,0,1090,0,0
2004-03-12,11,0,1116,0,0
2004-03-19,12,0,1063,0,0
2004-03-26,13,0,1062,0,0
2004-04-02,14,0,1051,0,0
2004-04-09,15,0,1008,0,0
2004-04-16,16,0,1036,0,0
2004-04-23,17,0,1045,0,0
2004-04-30,18,0,979,0,0
2004-05-07,19,0,991,0,0
2004-05-14,20,0,1014,0,0
2004-05-21,21,0,1006,0,0
2004-05-28,22,0,983,0,0
2004-06-04,23,0,943,0,0
2004-06-11,24,0,1020,0,0
2004-06-18,25,0,957,0,0
2004-06-25,26,0,945,0,0
2004-07-02,27,0,933,0,0
2004-07-09,28,0,936,0,0
2004-07-16,29,0,993,0,0
2004-07-23,30,0,936,0,0
2004-07-30,31,0,961,0,0
2004-08-06,32,0,987,0,0
2004-08-13,33,0,933,0,0
2004-08-20,34,0,897,0,0
2004-08-27,35,0,878,0,0
2004-09-03,36,0,931,0,0
2004-09-10,37,0,967,0,0
2004-09-17,38,0,933,0,0
2004-09-24,39,0,947,0,0
2004-10-01,40,0,950,0,0
2004-10-08,41,0,951,0,0
2004-10-15,42,0,1047,0,0
2004-10-22,43,0,968,0,0
2004-10-29,44,0,1017,0,0
2004-11-05,45,0,1022,0,0
2004-11-12,46,0,1004,0,0
2004-11-19,47,0,1027,0,0
2004-11-26,48,0,1099,0,0
2004-12-03,49,0,1037,0,0
2004-12-10,50,0,1076,0,0
2004-12-17,51,0,1167,0,0
2004-12-24,52,0,1224,0,0
2004-12-31,53,0,1192,0,0
2005-01-07,1,0,1293,0,0
2005-01-14,2,0,1243,0,0
2005-01-21,3,0,1149,0,0
2005-01-28,4,0,1150,0,0
2005-02-04,5,0,1166,0,0
2005-02-11,6,0,1144,0,0
2005-02-18,7,0,1167,0,0
2005-02-25,8,0,1202,0,0
2005-03-04,9,0,1239,0,0
2005-03-11,10,0,1252,0,0
2005-03-18,11,0,1178,0,0
2005-03-25,12,0,1139,0,0
2005-04-01,13,0,1109,0,0
2005-04-08,14,0,1029,0,0
2005-04-15,15,0,1048,0,0
2005-04-22,16,0,1003,0,0
2005-04-29,17,0,1045,0,0
2005-05-06,18,0,1052,0,0
2005-05-13,19,0,971,0,0
2005-05-20,20,0,965,0,0
2005-05-27,21,0,1036,0,0
2005-06-03,22,0,933,0,0
2005-06-10,23,0,915,0,0
2005-06-17,24,0,908,0,0
2005-06-24,25,0,1054,0,0
2005-07-01,26,0,866,0,0
2005-07-08,27,0,963,0,0
2005-07-15,28,0,993,0,0
2005-07-22,29,0,898,0,0
2005-07-29,30,0,884,0,0
2005-08-05,31,0,902,0,0
2005-08-12,32,0,930,0,0
2005-08-19,33,0,956,0,0
2005-08-26,34,0,819,0,0
2005-09-02,35,0,932,0,0
2005-09-09,36,0,925,0,0
2005-09-16,37,0,873,0,0
2005-09-23,38,0,882,0,0
2005-09-30,39,0,922,0,0
2005-10-07,40,0,993,0,0
2005-10-14,41,0,918,0,0
2005-10-21,42,0,931,0,0
2005-10-28,43,0,973,0,0
2005-11-04,44,0,955,0,0
2005-11-11,45,0,937,0,0
2005-11-18,46,0,943,0,0
2005-11-25,47,0,1037,0,0
2005-12-02,48,0,1066,0,0
2005-12-09,49,0,1036,0,0
2005-12-16,50,0,1127,0,0
2005-12-23,51,0,1067,0,0
2005-12-30,52,0,1132,0,0
2006-01-06,1,0,1089,0,0
2006-01-13,2,0,1111,0,0
2006-01-20,3,0,1057,0,0
2006-01-27,4,0,1044,0,0
2006-02-03,5,0,1116,0,0
2006-02-10,6,0,1067,0,0
2006-02-17,7,0,1139,0,0
2006-02-24,8,0,1128,0,0
2006-03-03,9,0,1134,0,0
2006-03-10,10,0,1128,0,0
2006-03-17,11,0,1111,0,0
2006-03-24,12,0,1122,0,0
2006-03-31,13,0,1102,0,0
2006-04-07,14,0,1001,0,0
2006-04-14,15,0,1008,0,0
2006-04-21,16,0,968,0,0
2006-04-28,17,0,986,0,0
2006-05-05,18,0,966,0,0
2006-05-12,19,0,951,0,0
2006-05-19,20,0,942,0,0
2006-05-26,21,0,924,0,0
2006-06-02,22,0,930,0,0
2006-06-09,23,0,947,0,0
2006-06-16,24,0,1029,0,0
2006-06-23,25,0,899,0,0
2006-06-30,26,0,923,0,0
2006-07-07,27,0,1006,0,0
2006-07-14,28,0,815,0,0
2006-07-21,29,0,995,0,0
2006-07-28,30,0,1044,0,0
2006-08-04,31,0,932,0,0
2006-08-11,32,0,890,0,0
2006-08-18,33,0,844,0,0
2006-08-25,34,0,887,0,0
2006-09-01,35,0,910,0,0
2006-09-08,36,0,889,0,0
2006-09-15,37,0,899,0,0
2006-09-22,38,0,850,0,0
2006-09-29,39,0,865,0,0
2006-10-06,40,0,875,0,0
2006-10-13,41,0,882,0,0
2006-10-20,42,0,909,0,0
2006-10-27,43,0,952,0,0
2006-11-03,44,0,955,0,0
2006-11-10,45,0,984,0,0
2006-11-17,46,0,971,0,0
2006-11-24,47,0,947,0,0
2006-12-01,48,0,979,0,0
2006-12-08,49,0,970,0,0
2006-12-15,50,0,968,0,0
2006-12-22,51,0,1027,0,0
2006-12-29,52,0,1080,0,0
2007-01-05,1,0,1118,0,0
2007-01-12,2,0,1106,0,0
2007-01-19,3,0,1041,0,0
2007-01-26,4,0,1053,0,0
2007-02-02,5,0,1040,0,0
2007-02-09,6,0,1093,0,0
2007-02-16,7,0,1085,0,0
2007-02-23,8,0,1109,0,0
2007-03-02,9,0,1052,0,0
2007-03-09,10,0,994,0,0
2007-03-16,11,0,946,0,0
2007-03-23,12,0,1046,0,0
2007-03-30,13,0,1028,0,0
2007-04-06,14,0,976,0,0
2007-04-13,15,0,1045,0,0
2007-04-20,16,0,993,0,0
2007-04-27,17,0,884,0,0
2007-05-04,18,0,926,0,0
2007-05-11,19,0,934,0,0
2007-05-18,20,0,925,0,0
2007-05-25,21,0,945,0,0
2007-06-01,22,0,884,0,0
2007-06-08,23,0,949,0,0
2007-06-15,24,0,917,0,0
2007-06-22,25,0,890,0,0
2007-06-29,26,0,911,0,0
2007-07-06,27,0,845,0,0
2007-07-13,28,0,902,0,0
2007-07-20,29,0,945,0,0
2007-07-27,30,0,873,0,0
2007-08-03,31,0,909,0,0
2007-08-10,32,0,877,0,0
2007-08-17,33,0,850,0,0
2007-08-24,34,0,841,0,0
2007-08-31,35,0,858,0,0
2007-09-07,36,0,841,0,0
2007-09-14,37,0,877,0,0
2007-09-21,38,0,924,0,0
2007-09-28,39,0,887,0,0
2007-10-05,40,0,916,0,0
2007-10-12,41,0,819,0,0
2007-10-19,42,0,877,0,0
2007-10-26,43,0,937,0,0
2007-11-02,44,0,965,0,0
2007-11-09,45,0,1011,0,0
2007-11-16,46,0,985,0,0
2007-11-23,47,0,996,0,0
2007-11-30,48,0,1027,0,0
2007-12-07,49,0,1029,0,0
2007-12-14,50,0,1032,0,0
2007-12-21,51,0,1100,0,0
2007-12-28,52,0,1171,0,0
2008-01-04,1,0,1209,0,0
2008-01-11,2,0,1157,0,0
2008-01-18,3,0,1092,0,0
2008-01-25,4,0,1016,0,0
2008-02-01,5,0,1003,0,0
2008-02-08,6,0,1062,0,0
2008-02-15,7,0,1026,0,0
2008-02-22,8,0,1067,0,0
2008-02-29,9,0,1049,0,0
2008-03-07,10,0,999,0,0
2008-03-14,11,0,973,0,0
2008-03-21,12,0,1072,0,0
2008-03-28,13,0,1062,0,0
2008-04-04,14,0,1056,0,0
2008-04-11,15,0,1032,0,0
2008-04-18,16,0,986,0,0
2008-04-25,17,0,1029,0,0
2008-05-02,18,0,930,0,0
2008-05-09,19,0,897,0,0
2008-05-16,20,0,925,0,0
2008-05-23,21,0,898,0,0
2008-05-30,22,0,905,0,0
2008-06-06,23,0,832,0,0
2008-06-13,24,0,916,0,0
2008-06-20,25,0,860,0,0
2008-06-27,26,0,849,0,0
2008-07-04,27,0,834,0,0
2008-07-11,28,0,811,0,0
2008-07-18,29,0,828,0,0
2008-07-25,30,0,877,0,0
2008-08-01,31,0,922,0,0
2008-08-08,32,0,813,0,0
2008-08-15,33,0,814,0,0
2008-08-22,34,0,781,0,0
2008-08-29,35,0,846,0,0
2008-09-05,36,0,772,0,0
2008-09-12,37,0,840,0,0
2008-09-19,38,0,821,0,0
2008-09-26,39,0,819,0,0
2008-10-03,40,0,898,0,0
2008-10-10,41,0,913,0,0
2008-10-17,42,0,935,0,0
2008-10-24,43,0,888,0,0
2008-10-31,44,0,891,0,0
2008-11-07,45,0,1020,0,0
2008-11-14,46,0,975,0,0
2008-11-21,47,0,961,0,0
2008-11-28,48,0,982,0,0
2008-12-05,49,0,1123,0,0
2008-12-12,50,0,1138,0,0
2008-12-19,51,0,1205,0,0
2008-12-26,52,0,1266,0,0
2009-01-02,1,0,1312,0,0
2009-01-09,2,0,1310,0,0
2009-01-16,3,0,1251,0,0
2009-01-23,4,0,1158,0,0
2009-01-30,5,0,1065,0,0
2009-02-06,6,0,1068,0,0
2009-02-13,7,0,1074,0,0
2009-02-20,8,0,986,0,0
2009-02-27,9,0,987,0,0
2009-03-06,10,0,954,0,0
2009-03-13,11,0,953,0,0
2009-03-20,12,0,896,0,0
2009-03-27,13,0,944,0,0
2009-04-03,14,0,954,0,0
2009-04-10,15,0,945,0,0
2009-04-17,16,0,950,0,0
2009-04-24,17,0,837,0,0
2009-05-01,18,0,844,0,0
2009-05-08,19,0,869,0,0
2009-05-15,20,0,873,0,0
2009-05-22,21,0,843,0,0
2009-05-29,22,0,854,0,0
2009-06-05,23,0,837,0,0
2009-06-12,24,0,817,0,0
2009-06-19,25,0,851,0,0
2009-06-26,26,0,842,0,0
2009-07-03,27,0,924,0,0
2009-07-10,28,0,791,0,0
2009-07-17,29,0,814,0,0
2009-07-24,30,0,838,0,0
2009-07-31,31,0,828,0,0
2009-08-07,32,0,834,0,0
2009-08-14,33,0,872,0,0
2009-08-21,34,0,773,0,0
2009-08-28,35,0,788,0,0
2009-09-04,36,0,794,0,0
2009-09-11,37,0,834,0,0
2009-09-18,38,0,851,0,0
2009-09-25,39,0,915,0,0
2009-10-02,40,0,900,0,0
2009-10-09,41,0,915,0,0
2009-10-16,42,0,862,0,0
2009-10-23,43,0,961,0,0
2009-10-30,44,0,980,0,0
2009-11-06,45,0,908,0,0
2009-11-13,46,0,968,0,0
2009-11-20,47,0,962,0,0
2009-11-27,48,0,924,0,0
2009-12-04,49,0,973,0,0
2009-12-11,50,0,944,0,0
2009-12-18,51,0,978,0,0
2009-12-25,52,0,1128,0,0
2010-01-01,53,0,1079,0,0
2010-01-08,1,1226,1155,0,0
2010-01-15,2,1262,1172,0,0
2010-01-22,3,1186,1065,0,0
2010-01-29,4,1093,1131,0,0
2010-02-05,5,1035,1076,0,0
2010-02-12,6,1049,1020,0,0
2010-02-19,7,1031,1010,0,0
2010-02-26,8,983,982,0,0
2010-03-05,9,917,915,0,0
2010-03-12,10,960,987,0,0
2010-03-19,11,979,954,0,0
2010-03-26,12,920,904,0,0
2010-04-02,13,731,905,0,0
2010-04-09,14,981,936,0,0
2010-04-16,15,950,904,0,0
2010-04-23,16,918,930,0,0
2010-04-30,17,916,893,0,0
2010-05-07,18,797,858,0,0
2010-05-14,19,963,888,0,0
2010-05-21,20,916,906,0,0
2010-05-28,21,939,894,0,0
2010-06-04,22,848,884,0,0
2010-06-11,23,908,823,0,0
2010-06-18,24,812,786,0,0
2010-06-25,25,805,844,0,0
2010-07-02,26,887,917,0,0
2010-07-09,27,861,850,0,0
2010-07-16,28,900,833,0,0
2010-07-23,29,852,823,0,0
2010-07-30,30,777,785,0,0
2010-08-06,31,826,769,0,0
2010-08-13,32,783,801,0,0
2010-08-20,33,882,830,0,0
2010-08-27,34,817,794,0,0
2010-09-03,35,740,754,0,0
2010-09-10,36,838,830,0,0
2010-09-17,37,880,884,0,0
2010-09-24,38,858,851,0,0
2010-10-01,39,852,837,0,0
2010-10-08,40,955,907,0,0
2010-10-15,41,898,887,0,0
2010-10-22,42,894,956,0,0
2010-10-29,43,944,958,0,0
2010-11-05,44,961,900,0,0
2010-11-12,45,900,914,0,0
2010-11-19,46,889,908,0,0
2010-11-26,47,883,860,0,0
2010-12-03,48,808,951,0,0
2010-12-10,49,1107,1037,0,0
2010-12-17,50,1015,1073,0,0
2010-12-24,51,1149,1161,0,0
2010-12-31,52,965,1161,0,0
2011-01-07,1,1188,1254,0,0
2011-01-14,2,1267,1099,0,0
2011-01-21,3,1067,999,0,0
2011-01-28,4,1020,965,0,0
2011-02-04,5,943,967,0,0
2011-02-11,6,1010,984,0,0
2011-02-18,7,927,921,0,0
2011-02-25,8,873,889,0,0
2011-03-04,9,900,893,0,0
2011-03-11,10,946,984,0,0
2011-03-18,11,953,932,0,0
2011-03-25,12,893,907,0,0
2011-04-01,13,863,897,0,0
2011-04-08,14,931,880,0,0
2011-04-15,15,923,940,0,0
2011-04-22,16,801,888,0,0
2011-04-29,17,784,897,0,0
2011-05-06,18,923,828,0,0
2011-05-13,19,907,820,0,0
2011-05-20,20,815,830,0,0
2011-05-27,21,884,869,0,0
2011-06-03,22,776,826,0,0
2011-06-10,23,868,817,0,0
2011-06-17,24,852,835,0,0
2011-06-24,25,825,837,0,0
2011-07-01,26,880,897,0,0
2011-07-08,27,843,827,0,0
2011-07-15,28,855,827,0,0
2011-07-22,29,814,834,0,0
2011-07-29,30,801,800,0,0
2011-08-05,31,858,913,0,0
2011-08-12,32,860,833,0,0
2011-08-19,33,873,898,0,0
2011-08-26,34,869,838,0,0
2011-09-02,35,735,775,0,0
2011-09-09,36,852,808,0,0
2011-09-16,37,860,844,0,0
2011-09-23,38,852,837,0,0
2011-09-30,39,888,899,0,0
2011-10-07,40,862,863,0,0
2011-10-14,41,882,835,0,0
2011-10-21,42,795,775,0,0
2011-10-28,43,847,882,0,0
2011-11-04,44,936,896,0,0
2011-11-11,45,868,863,0,0
2011-11-18,46,859,809,0,0
2011-11-25,47,878,914,0,0
2011-12-02,48,845,904,0,0
2011-12-09,49,995,1001,0,0
2011-12-16,50,1022,1055,0,0
2011-12-23,51,1061,1037,0,0
2011-12-30,52,844,1034,0,0
2012-01-06,1,1096,1031,0,0
2012-01-13,2,1099,979,0,0
2012-01-20,3,974,940,0,0
2012-01-27,4,993,986,0,0
2012-02-03,5,1020,1002,0,0
2012-02-10,6,1032,1107,0,0
2012-02-17,7,1127,1141,0,0
2012-02-24,8,1159,1139,0,0
2012-03-02,9,1149,1073,0,0
2012-03-09,10,1002,1033,0,0
2012-03-16,11,1002,964,0,0
2012-03-23,12,941,950,0,0
2012-03-30,13,935,920,0,0
2012-04-06,14,817,921,0,0
2012-04-13,15,967,921,0,0
2012-04-20,16,977,923,0,0
2012-04-27,17,942,908,0,0
2012-05-04,18,903,904,0,0
2012-05-11,19,844,928,0,0
2012-05-18,20,907,881,0,0
2012-05-25,21,924,885,0,0
2012-06-01,22,888,890,0,0
2012-06-08,23,663,862,0,0
2012-06-15,24,961,836,0,0
2012-06-22,25,827,806,0,0
2012-06-29,26,835,845,0,0
2012-07-06,27,796,804,0,0
2012-07-13,28,865,838,0,0
2012-07-20,29,827,819,0,0
2012-07-27,30,872,907,0,0
2012-08-03,31,829,811,0,0
2012-08-10,32,808,838,0,0
2012-08-17,33,807,812,0,0
2012-08-24,34,844,837,0,0
2012-08-31,35,734,785,0,0
2012-09-07,36,829,800,0,0
2012-09-14,37,799,808,0,0
2012-09-21,38,811,796,0,0
2012-09-28,39,830,840,0,0
2012-10-05,40,855,883,0,0
2012-10-12,41,887,911,0,0
2012-10-19,42,897,908,0,0
2012-10-26,43,920,880,0,0
2012-11-02,44,898,926,0,0
2012-11-09,45,898,968,0,0
2012-11-16,46,926,945,0,0
2012-11-23,47,987,940,0,0
2012-11-30,48,956,895,0,0
2012-12-07,49,901,934,0,0
2012-12-14,50,899,1095,0,0
2012-12-21,51,986,1067,0,0
2012-12-28,52,792,1100,0,0
2013-01-04,1,1080,1069,0,0
2013-01-11,2,1182,1033,0,0
2013-01-18,3,1012,1015,0,0
2013-01-25,4,1063,1068,0,0
2013-02-01,5,1079,1042,0,0
2013-02-08,6,1052,1093,0,0
2013-02-15,7,1117,1050,0,0
2013-02-22,8,1048,997,0,0
2013-03-01,9,1004,1038,0,0
2013-03-08,10,1041,1049,0,0
2013-03-15,11,1019,1016,0,0
2013-03-22,12,1017,988,0,0
2013-03-29,13,902,1039,0,0
2013-04-05,14,1041,1000,0,0
2013-04-12,15,1125,1036,0,0
2013-04-19,16,1062,1050,0,0
2013-04-26,17,981,969,0,0
2013-05-03,18,952,926,0,0
2013-05-10,19,868,868,0,0
2013-05-17,20,919,895,0,0
2013-05-24,21,863,846,0,0
2013-05-31,22,769,825,0,0
2013-06-07,23,870,856,0,0
2013-06-14,24,865,881,0,0
2013-06-21,25,866,872,0,0
2013-06-28,26,811,767,0,0
2013-07-05,27,833,831,0,0
2013-07-12,28,797,768,0,0
2013-07-19,29,803,871,0,0
2013-07-26,30,837,784,0,0
2013-08-02,31,766,810,0,0
2013-08-09,32,717,727,0,0
2013-08-16,33,767,788,0,0
2013-08-23,34,790,753,0,0
2013-08-30,35,754,849,0,0
2013-09-06,36,810,754,0,0
2013-09-13,37,770,761,0,0
2013-09-20,38,813,828,0,0
2013-09-27,39,839,863,0,0
2013-10-04,40,915,842,0,0
2013-10-11,41,859,844,0,0
2013-10-18,42,862,852,0,0
2013-10-25,43,870,856,0,0
2013-11-01,44,835,859,0,0
2013-11-08,45,918,863,0,0
2013-11-15,46,922,878,0,0
2013-11-22,47,879,898,0,0
2013-11-29,48,882,848,0,0
2013-12-06,49,895,846,0,0
2013-12-13,50,917,967,0,0
2013-12-20,51,975,958,0,0
2013-12-27,52,590,980,0,0
2014-01-03,1,1129,1019,0,0
2014-01-10,2,1103,955,0,0
2014-01-17,3,962,909,0,0
2014-01-24,4,982,930,0,0
2014-01-31,5,967,984,0,0
2014-02-07,6,941,994,0,0
2014-02-14,7,952,956,0,0
2014-02-21,8,950,942,0,0
2014-02-28,9,982,935,0,0
2014-03-07,10,949,964,0,0
2014-03-14,11,985,928,0,0
2014-03-21,12,953,925,0,0
2014-03-28,13,937,883,0,0
2014-04-04,14,969,998,0,0
2014-04-11,15,884,826,0,0
2014-04-18,16,727,877,0,0
2014-04-25,17,910,887,0,0
2014-05-02,18,975,899,0,0
2014-05-09,19,810,849,0,0
2014-05-16,20,887,850,0,0
2014-05-23,21,946,896,0,0
2014-05-30,22,804,850,0,0
2014-06-06,23,890,826,0,0
2014-06-13,24,869,868,0,0
2014-06-20,25,825,806,0,0
2014-06-27,26,839,814,0,0
2014-07-04,27,807,853,0,0
2014-07-11,28,804,766,0,0
2014-07-18,29,826,851,0,0
2014-07-25,30,884,864,0,0
2014-08-01,31,875,818,0,0
2014-08-08,32,836,846,0,0
2014-08-15,33,836,781,0,0
2014-08-22,34,847,822,0,0
2014-08-29,35,717,820,0,0
2014-09-05,36,923,886,0,0
2014-09-12,37,893,869,0,0
2014-09-19,38,873,859,0,0
2014-09-26,39,832,814,0,0
2014-10-03,40,871,877,0,0
2014-10-10,41,804,787,0,0
2014-10-17,42,869,880,0,0
2014-10-24,43,893,954,0,0
2014-10-31,44,1016,924,0,0
2014-11-07,45,884,878,0,0
2014-11-14,46,973,979,0,0
2014-11-21,47,860,928,0,0
2014-11-28,48,995,985,0,0
2014-12-05,49,1001,957,0,0
2014-12-12,50,1016,1094,0,0
2014-12-19,51,1139,1152,0,0
2014-12-26,52,773,1183,0,0
2015-01-02,1,1233,1390,0,0
2015-01-09,2,1549,1332,0,0
2015-01-16,3,1275,1139,0,0
2015-01-23,4,1220,1136,0,0
2015-01-30,5,1119,1137,0,0
2015-02-06,6,1097,1064,0,0
2015-02-13,7,1108,1098,0,0
2015-02-20,8,1102,1082,0,0
2015-02-27,9,1062,1087,0,0
2015-03-06,10,1063,1068,0,0
2015-03-13,11,1070,1092,0,0
2015-03-20,12,1092,1098,0,0
