week_ended,week_number,total_registrations,total_occurrences,covid_registrations,covid_occurrences
2001-11-23,47,0,1039,0,0
2001-11-30,48,0,969,0,0
2001-12-07,49,0,1072,0,0
2001-12-14,50,0,1093,0,0
2001-12-21,51,0,1154,0,0
2001-12-28,52,0,1250,0,0
2002-01-04,1,0,1325,0,0
2002-01-11,2,0,1391,0,0
2002-01-18,3,0,1367,0,0
2002-01-25,4,0,1154,0,0
2002-02-01,5,0,1145,0,0
2002-02-08,6,0,1155,0,0
2002-02-15,7,0,1048,0,0
2002-02-22,8,0,1065,0,0
2002-03-01,9,0,1051,0,0
2002-03-08,10,0,1089,0,0
2002-03-15,11,0,1073,0,0
2002-03-22,12,0,1053,0,0
2002-03-29,13,0,983,0,0
2002-04-05,14,0,990,0,0
2002-04-12,15,0,1066,0,0
2002-04-19,16,0,1029,0,0
2002-04-26,17,0,994,0,0
2002-05-03,18,0,1043,0,0
2002-05-10,19,0,971,0,0
2002-05-17,20,0,1011,0,0
2002-05-24,21,0,923,0,0
2002-05-31,22,0,974,0,0
2002-06-07,23,0,1005,0,0
2002-06-14,24,0,958,0,0
2002-06-21,25,0,987,0,0
2002-06-28,26,0,945,0,0
2002-07-05,27,0,1028,0,0
2002-07-12,28,0,983,0,0
2002-07-19,29,0,977,0,0
2002-07-26,30,0,932,0,0
2002-08-02,31,0,1044,0,0
2002-08-09,32,0,958,0,0
2002-08-16,33,0,946,0,0
2002-08-23,34,0,920,0,0
2002-08-30,35,0,932,0,0
2002-09-06,36,0,929,0,0
2002-09-13,37,0,932,0,0
2002-09-20,38,0,898,0,0
2002-09-27,39,0,966,0,0
2002-10-04,40,0,1046,0,0
2002-10-11,41,0,987,0,0
2002-10-18,42,0,1026,0,0
2002-10-25,43,0,1115,0,0
2002-11-01,44,0,1089,0,0
2002-11-08,45,0,1039,0,0
2002-11-15,46,0,1023,0,0
2002-11-22,47,0,1055,0,0
2002-11-29,48,0,1045,0,0
2002-12-06,49,0,1069,0,0
2002-12-13,50,0,1133,0,0
2002-12-20,51,0,1112,0,0
2002-12-27,52,0,1257,0,0
2003-01-03,1,0,1252,0,0
2003-01-10,2,0,1215,0,0
2003-01-17,3,0,1181,0,0
2003-01-24,4,0,1208,0,0
2003-01-31,5,0,1099,0,0
2003-02-07,6,0,1134,0,0
2003-02-14,7,0,1078,0,0
2003-02-21,8,0,1233,0,0
2003-02-28,9,0,1224,0,0
2003-03-07,10,0,1182,0,0
2003-03-14,11,0,1100,0,0
2003-03-21,12,0,1010,0,0
2003-03-28,13,0,1107,0,0
2003-04-04,14,0,1100,0,0
2003-04-11,15,0,1111,0,0
2003-04-18,16,0,1123,0,0
2003-04-25,17,0,1067,0,0
2003-05-02,18,0,1091,0,0
2003-05-09,19,0,1030,0,0
2003-05-16,20,0,1023,0,0
2003-05-23,21,0,971,0,0
2003-05-30,22,0,981,0,0
2003-06-06,23,0,947,0,0
2003-06-13,24,0,1008,0,0
2003-06-20,25,0,920,0,0
2003-06-27,26,0,967,0,0
2003-07-04,27,0,916,0,0
2003-07-11,28,0,1028,0,0
2003-07-18,29,0,1009,0,0
2003-07-25,30,0,850,0,0
2003-08-01,31,0,913,0,0
2003-08-08,32,0,1008,0,0
2003-08-15,33,0,980,0,0
2003-08-22,34,0,971,0,0
2003-08-29,35,0,944,0,0
2003-09-05,36,0,917,0,0
2003-09-12,37,0,955,0,0
2003-09-19,38,0,1001,0,0
2003-09-26,39,0,978,0,0
2003-10-03,40,0,1034,0,0
2003-10-10,41,0,1019,0,0
2003-10-17,42,0,1042,0,0
2003-10-24,43,0,986,0,0
2003-10-31,44,0,1121,0,0
2003-11-07,45,0,1089,0,0
2003-11-14,46,0,1108,0,0
2003-11-21,47,0,1077,0,0
2003-11-28,48,0,1203,0,0
2003-12-05,49,0,1165,0,0
2003-12-12,50,0,1245,0,0
2003-12-19,51,0,1210,0,0
2003-12-26,52,0,1291,0,0
2004-01-02,1,0,1301,0,0
2004-01-09,2,0,1230,0,0
2004-01-16,3,0,1250,0,0
2004-01-23,4,0,1159,0,0
2004-01-30,5,0,1113,0,0
2004-02-06,6,0,1117,0,0
2004-02-13,7,0,1059,0,0
2004-02-20,8,0,1042,0,0
2004-02-27,9,0,1110,0,0
2004-03-05,10,0,1051,0,0
2004-03-12,11,0,1030,0,0
2004-03-19,12,0,1033,0,0
2004-03-26,13,0,1023,0,0
2004-04-02,14,0,1032,0,0
2004-04-09,15,0,1039,0,0
2004-04-16,16,0,1033,0,0
2004-04-23,17,0,957,0,0
2004-04-30,18,0,947,0,0
2004-05-07,19,0,890,0,0
2004-05-14,20,0,927,0,0
2004-05-21,21,0,996,0,0
2004-05-28,22,0,932,0,0
2004-06-04,23,0,951,0,0
2004-06-11,24,0,998,0,0
2004-06-18,25,0,935,0,0
2004-06-25,26,0,991,0,0
2004-07-02,27,0,908,0,0
2004-07-09,28,0,912,0,0
2004-07-16,29,0,934,0,0
2004-07-23,30,0,912,0,0
2004-07-30,31,0,927,0,0
2004-08-06,32,0,984,0,0
2004-08-13,33,0,925,0,0
2004-08-20,34,0,933,0,0
2004-08-27,35,0,945,0,0
2004-09-03,36,0,920,0,0
2004-09-10,37,0,931,0,0
2004-09-17,38,0,861,0,0
2004-09-24,39,0,952,0,0
2004-10-01,40,0,896,0,0
2004-10-08,41,0,952,0,0
2004-10-15,42,0,984,0,0
2004-10-22,43,0,1004,0,0
2004-10-29,44,0,1006,0,0
2004-11-05,45,0,971,0,0
2004-11-12,46,0,947,0,0
2004-11-19,47,0,1007,0,0
2004-11-26,48,0,1000,0,0
2004-12-03,49,0,1024,0,0
2004-12-10,50,0,1047,0,0
2004-12-17,51,0,1120,0,0
2004-12-24,52,0,1159,0,0
2004-12-31,53,0,1315,0,0
2005-01-07,1,0,1332,0,0
2005-01-14,2,0,1229,0,0
2005-01-21,3,0,1186,0,0
2005-01-28,4,0,1174,0,0
2005-02-04,5,0,1215,0,0
2005-02-11,6,0,1130,0,0
2005-02-18,7,0,1165,0,0
2005-02-25,8,0,1203,0,0
2005-03-04,9,0,1206,0,0
2005-03-11,10,0,1181,0,0
2005-03-18,11,0,1146,0,0
2005-03-25,12,0,1139,0,0
2005-04-01,13,0,1044,0,0
2005-04-08,14,0,1022,0,0
2005-04-15,15,0,1037,0,0
2005-04-22,16,0,959,0,0
2005-04-29,17,0,1024,0,0
2005-05-06,18,0,994,0,0
2005-05-13,19,0,980,0,0
2005-05-20,20,0,1009,0,0
2005-05-27,21,0,1020,0,0
2005-06-03,22,0,945,0,0
2005-06-10,23,0,915,0,0
2005-06-17,24,0,917,0,0
2005-06-24,25,0,958,0,0
2005-07-01,26,0,941,0,0
2005-07-08,27,0,892,0,0
2005-07-15,28,0,938,0,0
2005-07-22,29,0,891,0,0
2005-07-29,30,0,910,0,0
2005-08-05,31,0,916,0,0
2005-08-12,32,0,919,0,0
2005-08-19,33,0,920,0,0
2005-08-26,34,0,905,0,0
2005-09-02,35,0,866,0,0
2005-09-09,36,0,929,0,0
2005-09-16,37,0,864,0,0
2005-09-23,38,0,881,0,0
2005-09-30,39,0,921,0,0
2005-10-07,40,0,967,0,0
2005-10-14,41,0,933,0,0
2005-10-21,42,0,925,0,0
2005-10-28,43,0,959,0,0
2005-11-04,44,0,944,0,0
2005-11-11,45,0,931,0,0
2005-11-18,46,0,998,0,0
2005-11-25,47,0,990,0,0
2005-12-02,48,0,1100,0,0
2005-12-09,49,0,1058,0,0
2005-12-16,50,0,1053,0,0
2005-12-23,51,0,1122,0,0
2005-12-30,52,0,1185,0,0
2006-01-06,1,0,1136,0,0
2006-01-13,2,0,1180,0,0
2006-01-20,3,0,1177,0,0
2006-01-27,4,0,1061,0,0
2006-02-03,5,0,1076,0,0
2006-02-10,6,0,1114,0,0
2006-02-17,7,0,1076,0,0
2006-02-24,8,0,1151,0,0
2006-03-03,9,0,1134,0,0
2006-03-10,10,0,1169,0,0
2006-03-17,11,0,1069,0,0
2006-03-24,12,0,1112,0,0
2006-03-31,13,0,1145,0,0
2006-04-07,14,0,1048,0,0
2006-04-14,15,0,1032,0,0
2006-04-21,16,0,1014,0,0
2006-04-28,17,0,1057,0,0
2006-05-05,18,0,978,0,0
2006-05-12,19,0,956,0,0
2006-05-19,20,0,1002,0,0
2006-05-26,21,0,967,0,0
2006-06-02,22,0,955,0,0
2006-06-09,23,0,962,0,0
2006-06-16,24,0,939,0,0
2006-06-23,25,0,886,0,0
2006-06-30,26,0,963,0,0
2006-07-07,27,0,937,0,0
2006-07-14,28,0,878,0,0
2006-07-21,29,0,1055,0,0
2006-07-28,30,0,971,0,0
2006-08-04,31,0,852,0,0
2006-08-11,32,0,884,0,0
2006-08-18,33,0,931,0,0
2006-08-25,34,0,894,0,0
2006-09-01,35,0,843,0,0
2006-09-08,36,0,946,0,0
2006-09-15,37,0,911,0,0
2006-09-22,38,0,920,0,0
2006-09-29,39,0,905,0,0
2006-10-06,40,0,910,0,0
2006-10-13,41,0,904,0,0
2006-10-20,42,0,974,0,0
2006-10-27,43,0,955,0,0
2006-11-03,44,0,976,0,0
2006-11-10,45,0,1049,0,0
2006-11-17,46,0,935,0,0
2006-11-24,47,0,975,0,0
2006-12-01,48,0,1007,0,0
2006-12-08,49,0,988,0,0
2006-12-15,50,0,1020,0,0
2006-12-22,51,0,1008,0,0
2006-12-29,52,0,1149,0,0
2007-01-05,1,0,1059,0,0
2007-01-12,2,0,1139,0,0
2007-01-19,3,0,1098,0,0
2007-01-26,4,0,1114,0,0
2007-02-02,5,0,1088,0,0
2007-02-09,6,0,1234,0,0
2007-02-16,7,0,1187,0,0
2007-02-23,8,0,1257,0,0
2007-03-02,9,0,1155,0,0
2007-03-09,10,0,1095,0,0
2007-03-16,11,0,1050,0,0
2007-03-23,12,0,1072,0,0
2007-03-30,13,0,1018,0,0
2007-04-06,14,0,1051,0,0
2007-04-13,15,0,1040,0,0
2007-04-20,16,0,1024,0,0
2007-04-27,17,0,966,0,0
2007-05-04,18,0,881,0,0
2007-05-11,19,0,936,0,0
2007-05-18,20,0,961,0,0
2007-05-25,21,0,969,0,0
2007-06-01,22,0,950,0,0
2007-06-08,23,0,964,0,0
2007-06-15,24,0,988,0,0
2007-06-22,25,0,909,0,0
2007-06-29,26,0,926,0,0
2007-07-06,27,0,922,0,0
2007-07-13,28,0,894,0,0
2007-07-20,29,0,899,0,0
2007-07-27,30,0,893,0,0
2007-08-03,31,0,916,0,0
2007-08-10,32,0,874,0,0
2007-08-17,33,0,881,0,0
2007-08-24,34,0,856,0,0
2007-08-31,35,0,892,0,0
2007-09-07,36,0,893,0,0
2007-09-14,37,0,824,0,0
2007-09-21,38,0,883,0,0
2007-09-28,39,0,945,0,0
2007-10-05,40,0,929,0,0
2007-10-12,41,0,945,0,0
2007-10-19,42,0,899,0,0
2007-10-26,43,0,957,0,0
2007-11-02,44,0,1001,0,0
2007-11-09,45,0,912,0,0
2007-11-16,46,0,978,0,0
2007-11-23,47,0,1062,0,0
2007-11-30,48,0,1056,0,0
2007-12-07,49,0,1141,0,0
2007-12-14,50,0,1088,0,0
2007-12-21,51,0,1103,0,0
2007-12-28,52,0,1241,0,0
2008-01-04,1,0,1241,0,0
2008-01-11,2,0,1251,0,0
2008-01-18,3,0,1146,0,0
2008-01-25,4,0,1094,0,0
2008-02-01,5,0,1034,0,0
2008-02-08,6,0,1114,0,0
2008-02-15,7,0,971,0,0
2008-02-22,8,0,1087,0,0
2008-02-29,9,0,1026,0,0
2008-03-07,10,0,1001,0,0
2008-03-14,11,0,1016,0,0
2008-03-21,12,0,1048,0,0
2008-03-28,13,0,1051,0,0
2008-04-04,14,0,1097,0,0
2008-04-11,15,0,1055,0,0
2008-04-18,16,0,1022,0,0
2008-04-25,17,0,1033,0,0
2008-05-02,18,0,965,0,0
2008-05-09,19,0,966,0,0
2008-05-16,20,0,935,0,0
2008-05-23,21,0,919,0,0
2008-05-30,22,0,899,0,0
2008-06-06,23,0,860,0,0
2008-06-13,24,0,923,0,0
2008-06-20,25,0,895,0,0
2008-06-27,26,0,909,0,0
2008-07-04,27,0,917,0,0
2008-07-11,28,0,876,0,0
2008-07-18,29,0,875,0,0
2008-07-25,30,0,984,0,0
2008-08-01,31,0,898,0,0
2008-08-08,32,0,842,0,0
2008-08-15,33,0,853,0,0
2008-08-22,34,0,878,0,0
2008-08-29,35,0,892,0,0
2008-09-05,36,0,861,0,0
2008-09-12,37,0,881,0,0
2008-09-19,38,0,830,0,0
2008-09-26,39,0,888,0,0
2008-10-03,40,0,949,0,0
2008-10-10,41,0,1029,0,0
2008-10-17,42,0,973,0,0
2008-10-24,43,0,919,0,0
2008-10-31,44,0,973,0,0
2008-11-07,45,0,981,0,0
2008-11-14,46,0,953,0,0
2008-11-21,47,0,966,0,0
2008-11-28,48,0,1044,0,0
2008-12-05,49,0,1148,0,0
2008-12-12,50,0,1215,0,0
2008-12-19,51,0,1274,0,0
2008-12-26,52,0,1305,0,0
2009-01-02,1,0,1350,0,0
2009-01-09,2,0,1336,0,0
2009-01-16,3,0,1244,0,0
2009-01-23,4,0,1248,0,0
2009-01-30,5,0,1079,0,0
2009-02-06,6,0,1101,0,0
2009-02-13,7,0,1106,0,0
2009-02-20,8,0,1062,0,0
2009-02-27,9,0,1021,0,0
2009-03-06,10,0,1051,0,0
2009-03-13,11,0,1023,0,0
2009-03-20,12,0,908,0,0
2009-03-27,13,0,930,0,0
2009-04-03,14,0,908,0,0
2009-04-10,15,0,979,0,0
2009-04-17,16,0,943,0,0
2009-04-24,17,0,955,0,0
2009-05-01,18,0,954,0,0
2009-05-08,19,0,888,0,0
2009-05-15,20,0,852,0,0
2009-05-22,21,0,872,0,0
2009-05-29,22,0,919,0,0
2009-06-05,23,0,894,0,0
2009-06-12,24,0,849,0,0
2009-06-19,25,0,860,0,0
2009-06-26,26,0,871,0,0
2009-07-03,27,0,958,0,0
2009-07-10,28,0,825,0,0
2009-07-17,29,0,845,0,0
2009-07-24,30,0,832,0,0
2009-07-31,31,0,825,0,0
2009-08-07,32,0,877,0,0
2009-08-14,33,0,858,0,0
2009-08-21,34,0,873,0,0
2009-08-28,35,0,818,0,0
2009-09-04,36,0,860,0,0
2009-09-11,37,0,858,0,0
2009-09-18,38,0,841,0,0
2009-09-25,39,0,882,0,0
2009-10-02,40,0,857,0,0
2009-10-09,41,0,885,0,0
2009-10-16,42,0,939,0,0
2009-10-23,43,0,978,0,0
2009-10-30,44,0,941,0,0
2009-11-06,45,0,979,0,0
2009-11-13,46,0,965,0,0
2009-11-20,47,0,978,0,0
2009-11-27,48,0,932,0,0
2009-12-04,49,0,1030,0,0
2009-12-11,50,0,1048,0,0
2009-12-18,51,0,1066,0,0
2009-12-25,52,0,1165,0,0
2010-01-01,53,0,1211,0,0
2010-01-08,1,1370,1156,0,0
2010-01-15,2,1258,1243,0,0
2010-01-22,3,1216,1156,0,0
2010-01-29,4,1106,1029,0,0
2010-02-05,5,1097,1051,0,0
2010-02-12,6,1024,1050,0,0
2010-02-19,7,1029,1021,0,0
2010-02-26,8,1020,1046,0,0
2010-03-05,9,1060,1021,0,0
2010-03-12,10,941,981,0,0
2010-03-19,11,993,1012,0,0
2010-03-26,12,970,958,0,0
2010-04-02,13,874,985,0,0
2010-04-09,14,1010,943,0,0
2010-04-16,15,998,925,0,0
2010-04-23,16,971,986,0,0
2010-04-30,17,994,918,0,0
2010-05-07,18,821,904,0,0
2010-05-14,19,935,871,0,0
2010-05-21,20,930,987,0,0
2010-05-28,21,962,905,0,0
2010-06-04,22,807,886,0,0
2010-06-11,23,931,820,0,0
2010-06-18,24,894,911,0,0
2010-06-25,25,894,891,0,0
2010-07-02,26,924,947,0,0
2010-07-09,27,855,830,0,0
2010-07-16,28,867,854,0,0
2010-07-23,29,837,834,0,0
2010-07-30,30,869,886,0,0
2010-08-06,31,894,854,0,0
2010-08-13,32,893,901,0,0
2010-08-20,33,905,874,0,0
2010-08-27,34,901,897,0,0
2010-09-03,35,784,835,0,0
2010-09-10,36,877,897,0,0
2010-09-17,37,856,838,0,0
2010-09-24,38,920,866,0,0
2010-10-01,39,892,905,0,0
2010-10-08,40,931,963,0,0
2010-10-15,41,988,920,0,0
2010-10-22,42,936,961,0,0
2010-10-29,43,892,910,0,0
2010-11-05,44,943,965,0,0
2010-11-12,45,956,960,0,0
2010-11-19,46,972,952,0,0
2010-11-26,47,919,939,0,0
2010-12-03,48,1016,1085,0,0
2010-12-10,49,1114,1168,0,0
2010-12-17,50,1121,1132,0,0
2010-12-24,51,1159,1235,0,0
2010-12-31,52,1036,1277,0,0
2011-01-07,1,1264,1276,0,0
2011-01-14,2,1390,1261,0,0
2011-01-21,3,1193,1057,0,0
2011-01-28,4,986,1047,0,0
2011-02-04,5,1066,1038,0,0
2011-02-11,6,1062,1026,0,0
2011-02-18,7,974,961,0,0
2011-02-25,8,961,941,0,0
2011-03-04,9,957,957,0,0
2011-03-11,10,964,1045,0,0
2011-03-18,11,1060,1002,0,0
2011-03-25,12,943,932,0,0
2011-04-01,13,972,922,0,0
2011-04-08,14,958,965,0,0
2011-04-15,15,915,956,0,0
2011-04-22,16,839,929,0,0
2011-04-29,17,764,912,0,0
2011-05-06,18,1028,907,0,0
2011-05-13,19,968,877,0,0
2011-05-20,20,921,904,0,0
2011-05-27,21,946,905,0,0
2011-06-03,22,807,881,0,0
2011-06-10,23,895,862,0,0
2011-06-17,24,899,883,0,0
2011-06-24,25,952,896,0,0
2011-07-01,26,867,921,0,0
2011-07-08,27,936,899,0,0
2011-07-15,28,886,872,0,0
2011-07-22,29,884,855,0,0
2011-07-29,30,851,879,0,0
2011-08-05,31,822,833,0,0
2011-08-12,32,913,888,0,0
2011-08-19,33,856,809,0,0
2011-08-26,34,821,855,0,0
2011-09-02,35,813,869,0,0
2011-09-09,36,908,881,0,0
2011-09-16,37,897,827,0,0
2011-09-23,38,819,860,0,0
2011-09-30,39,873,876,0,0
2011-10-07,40,839,848,0,0
2011-10-14,41,862,847,0,0
2011-10-21,42,921,950,0,0
2011-10-28,43,928,934,0,0
2011-11-04,44,945,1001,0,0
2011-11-11,45,932,913,0,0
2011-11-18,46,970,902,0,0
2011-11-25,47,907,983,0,0
2011-12-02,48,991,962,0,0
2011-12-09,49,940,1003,0,0
2011-12-16,50,1068,1061,0,0
2011-12-23,51,1120,1109,0,0
2011-12-30,52,846,1032,0,0
2012-01-06,1,1002,1089,0,0
2012-01-13,2,1165,1039,0,0
2012-01-20,3,1038,1036,0,0
2012-01-27,4,1077,1017,0,0
2012-02-03,5,1046,1036,0,0
2012-02-10,6,1043,1062,0,0
2012-02-17,7,1015,1089,0,0
2012-02-24,8,1086,1151,0,0
2012-03-02,9,1128,1110,0,0
2012-03-09,10,1099,979,0,0
2012-03-16,11,985,1006,0,0
2012-03-23,12,961,945,0,0
2012-03-30,13,935,984,0,0
2012-04-06,14,827,945,0,0
2012-04-13,15,972,1036,0,0
2012-04-20,16,1136,1047,0,0
2012-04-27,17,1051,1069,0,0
2012-05-04,18,1070,963,0,0
2012-05-11,19,876,1024,0,0
2012-05-18,20,1090,946,0,0
2012-05-25,21,965,962,0,0
2012-06-01,22,945,893,0,0
2012-06-08,23,647,934,0,0
2012-06-15,24,1116,951,0,0
2012-06-22,25,960,886,0,0
2012-06-29,26,896,904,0,0
2012-07-06,27,927,894,0,0
2012-07-13,28,898,901,0,0
2012-07-20,29,909,907,0,0
2012-07-27,30,896,924,0,0
2012-08-03,31,868,870,0,0
2012-08-10,32,935,922,0,0
2012-08-17,33,909,917,0,0
2012-08-24,34,937,870,0,0
2012-08-31,35,812,924,0,0
2012-09-07,36,954,878,0,0
2012-09-14,37,897,885,0,0
2012-09-21,38,878,874,0,0
2012-09-28,39,902,894,0,0
2012-10-05,40,914,969,0,0
2012-10-12,41,965,943,0,0
2012-10-19,42,883,912,0,0
2012-10-26,43,990,991,0,0
2012-11-02,44,951,950,0,0
2012-11-09,45,951,997,0,0
2012-11-16,46,1000,976,0,0
2012-11-23,47,1022,986,0,0
2012-11-30,48,999,988,0,0
2012-12-07,49,958,1051,0,0
2012-12-14,50,1014,1133,0,0
2012-12-21,51,1085,1173,0,0
2012-12-28,52,792,1223,0,0
2013-01-04,1,1268,1170,0,0
2013-01-11,2,1325,1121,0,0
2013-01-18,3,1072,1083,0,0
2013-01-25,4,1158,1067,0,0
2013-02-01,5,1149,1226,0,0
2013-02-08,6,1172,1184,0,0
2013-02-15,7,1174,1118,0,0
2013-02-22,8,1074,1089,0,0
2013-03-01,9,1093,1143,0,0
2013-03-08,10,1198,1223,0,0
2013-03-15,11,1223,1191,0,0
2013-03-22,12,1121,1143,0,0
2013-03-29,13,960,1217,0,0
2013-04-05,14,1153,1205,0,0
2013-04-12,15,1371,1197,0,0
2013-04-19,16,1197,1038,0,0
2013-04-26,17,1066,1040,0,0
2013-05-03,18,1042,967,0,0
2013-05-10,19,870,930,0,0
2013-05-17,20,1047,994,0,0
2013-05-24,21,1000,967,0,0
2013-05-31,22,846,936,0,0
2013-06-07,23,1002,892,0,0
2013-06-14,24,909,904,0,0
2013-06-21,25,861,829,0,0
2013-06-28,26,846,838,0,0
2013-07-05,27,894,886,0,0
2013-07-12,28,902,934,0,0
2013-07-19,29,969,911,0,0
2013-07-26,30,852,845,0,0
2013-08-02,31,853,848,0,0
2013-08-09,32,828,827,0,0
2013-08-16,33,849,822,0,0
2013-08-23,34,902,853,0,0
2013-08-30,35,754,820,0,0
2013-09-06,36,895,844,0,0
2013-09-13,37,881,915,0,0
2013-09-20,38,842,866,0,0
2013-09-27,39,930,887,0,0
2013-10-04,40,910,901,0,0
2013-10-11,41,915,904,0,0
2013-10-18,42,937,957,0,0
2013-10-25,43,951,930,0,0
2013-11-01,44,963,928,0,0
2013-11-08,45,963,945,0,0
2013-11-15,46,925,964,0,0
2013-11-22,47,992,1008,0,0
2013-11-29,48,986,989,0,0
2013-12-06,49,1000,996,0,0
2013-12-13,50,1058,1058,0,0
2013-12-20,51,1091,1068,0,0
2013-12-27,52,616,1107,0,0
2014-01-03,1,1212,1096,0,0
2014-01-10,2,1304,1150,0,0
2014-01-17,3,1181,1065,0,0
2014-01-24,4,1084,997,0,0
2014-01-31,5,1114,1047,0,0
2014-02-07,6,1039,1056,0,0
2014-02-14,7,1105,1029,0,0
2014-02-21,8,1024,1035,0,0
2014-02-28,9,1098,1069,0,0
2014-03-07,10,1049,1005,0,0
2014-03-14,11,998,982,0,0
2014-03-21,12,1057,966,0,0
2014-03-28,13,964,941,0,0
2014-04-04,14,1024,1007,0,0
2014-04-11,15,1000,950,0,0
2014-04-18,16,862,950,0,0
2014-04-25,17,919,918,0,0
2014-05-02,18,1081,929,0,0
2014-05-09,19,860,963,0,0
2014-05-16,20,1002,850,0,0
2014-05-23,21,919,885,0,0
2014-05-30,22,748,815,0,0
2014-06-06,23,997,958,0,0
2014-06-13,24,982,913,0,0
2014-06-20,25,893,897,0,0
2014-06-27,26,927,901,0,0
2014-07-04,27,898,876,0,0
2014-07-11,28,848,866,0,0
2014-07-18,29,927,883,0,0
2014-07-25,30,897,948,0,0
2014-08-01,31,939,867,0,0
2014-08-08,32,954,880,0,0
2014-08-15,33,865,857,0,0
2014-08-22,34,885,882,0,0
2014-08-29,35,824,958,0,0
2014-09-05,36,1026,942,0,0
2014-09-12,37,963,907,0,0
2014-09-19,38,962,997,0,0
2014-09-26,39,941,926,0,0
2014-10-03,40,969,932,0,0
2014-10-10,41,975,953,0,0
2014-10-17,42,920,968,0,0
2014-10-24,43,1014,973,0,0
2014-10-31,44,974,1006,0,0
2014-11-07,45,992,977,0,0
2014-11-14,46,1054,1093,0,0
2014-11-21,47,963,953,0,0
2014-11-28,48,1025,1039,0,0
2014-12-05,49,1034,1064,0,0
2014-12-12,50,1065,1218,0,0
2014-12-19,51,1204,1262,0,0
2014-12-26,52,743,1323,0,0
2015-01-02,1,1296,1473,0,0
2015-01-09,2,1713,1501,0,0
2015-01-16,3,1542,1382,0,0
2015-01-23,4,1400,1324,0,0
2015-01-30,5,1395,1288,0,0
2015-02-06,6,1229,1133,0,0
2015-02-13,7,1161,1137,0,0
2015-02-20,8,1152,1159,0,0
2015-02-27,9,1149,1137,0,0
2015-03-06,10,1188,1143,0,0
