week_ended,week_number,total_registrations,total_occurrences,covid_registrations,covid_occurrences
2002-11-22,47,0,1464,0,0
2002-11-29,48,0,1488,0,0
2002-12-06,49,0,1538,0,0
2002-12-13,50,0,1710,0,0
2002-12-20,51,0,1763,0,0
2002-12-27,52,0,1771,0,0
2003-01-03,1,0,1824,0,0
2003-01-10,2,0,1767,0,0
2003-01-17,3,0,1769,0,0
2003-01-24,4,0,1665,0,0
2003-01-31,5,0,1665,0,0
2003-02-07,6,0,1674,0,0
2003-02-14,7,0,1605,0,0
2003-02-21,8,0,1568,0,0
2003-02-28,9,0,1673,0,0
2003-03-07,10,0,1670,0,0
2003-03-14,11,0,1672,0,0
2003-03-21,12,0,1644,0,0
2003-03-28,13,0,1582,0,0
2003-04-04,14,0,1572,0,0
2003-04-11,15,0,1632,0,0
2003-04-18,16,0,1612,0,0
2003-04-25,17,0,1473,0,0
2003-05-02,18,0,1549,0,0
2003-05-09,19,0,1463,0,0
2003-05-16,20,0,1455,0,0
2003-05-23,21,0,1467,0,0
2003-05-30,22,0,1391,0,0
2003-06-06,23,0,1501,0,0
2003-06-13,24,0,1352,0,0
2003-06-20,25,0,1392,0,0
2003-06-27,26,0,1409,0,0
2003-07-04,27,0,1323,0,0
2003-07-11,28,0,1382,0,0
2003-07-18,29,0,1458,0,0
2003-07-25,30,0,1348,0,0
2003-08-01,31,0,1384,0,0
2003-08-08,32,0,1547,0,0
2003-08-15,33,0,1648,0,0
2003-08-22,34,0,1427,0,0
2003-08-29,35,0,1350,0,0
2003-09-05,36,0,1428,0,0
2003-09-12,37,0,1381,0,0
2003-09-19,38,0,1460,0,0
2003-09-26,39,0,1386,0,0
2003-10-03,40,0,1421,0,0
2003-10-10,41,0,1438,0,0
2003-10-17,42,0,1456,0,0
2003-10-24,43,0,1483,0,0
2003-10-31,44,0,1651,0,0
2003-11-07,45,0,1684,0,0
2003-11-14,46,0,1632,0,0
2003-11-21,47,0,1602,0,0
2003-11-28,48,0,1564,0,0
2003-12-05,49,0,1675,0,0
2003-12-12,50,0,1635,0,0
2003-12-19,51,0,1722,0,0
2003-12-26,52,0,1798,0,0
2004-01-02,1,0,1783,0,0
2004-01-09,2,0,1823,0,0
2004-01-16,3,0,1802,0,0
2004-01-23,4,0,1660,0,0
2004-01-30,5,0,1660,0,0
2004-02-06,6,0,1675,0,0
2004-02-13,7,0,1536,0,0
2004-02-20,8,0,1457,0,0
2004-02-27,9,0,1568,0,0
2004-03-05,10,0,1690,0,0
2004-03-12,11,0,1505,0,0
2004-03-19,12,0,1591,0,0
2004-03-26,13,0,1470,0,0
2004-04-02,14,0,1466,0,0
2004-04-09,15,0,1514,0,0
2004-04-16,16,0,1375,0,0
2004-04-23,17,0,1477,0,0
2004-04-30,18,0,1445,0,0
2004-05-07,19,0,1456,0,0
2004-05-14,20,0,1391,0,0
2004-05-21,21,0,1376,0,0
2004-05-28,22,0,1376,0,0
2004-06-04,23,0,1407,0,0
2004-06-11,24,0,1346,0,0
2004-06-18,25,0,1364,0,0
2004-06-25,26,0,1341,0,0
2004-07-02,27,0,1381,0,0
2004-07-09,28,0,1357,0,0
2004-07-16,29,0,1350,0,0
2004-07-23,30,0,1397,0,0
2004-07-30,31,0,1322,0,0
2004-08-06,32,0,1423,0,0
2004-08-13,33,0,1383,0,0
2004-08-20,34,0,1306,0,0
2004-08-27,35,0,1318,0,0
2004-09-03,36,0,1429,0,0
2004-09-10,37,0,1353,0,0
2004-09-17,38,0,1336,0,0
2004-09-24,39,0,1374,0,0
2004-10-01,40,0,1397,0,0
2004-10-08,41,0,1364,0,0
2004-10-15,42,0,1481,0,0
2004-10-22,43,0,1441,0,0
2004-10-29,44,0,1430,0,0
2004-11-05,45,0,1384,0,0
2004-11-12,46,0,1454,0,0
2004-11-19,47,0,1441,0,0
2004-11-26,48,0,1559,0,0
2004-12-03,49,0,1471,0,0
2004-12-10,50,0,1496,0,0
2004-12-17,51,0,1604,0,0
2004-12-24,52,0,1629,0,0
2004-12-31,53,0,1712,0,0
2005-01-07,1,0,1832,0,0
2005-01-14,2,0,1714,0,0
2005-01-21,3,0,1667,0,0
2005-01-28,4,0,1629,0,0
2005-02-04,5,0,1640,0,0
2005-02-11,6,0,1644,0,0
2005-02-18,7,0,1676,0,0
2005-02-25,8,0,1647,0,0
2005-03-04,9,0,1755,0,0
2005-03-11,10,0,1851,0,0
2005-03-18,11,0,1801,0,0
2005-03-25,12,0,1727,0,0
2005-04-01,13,0,1546,0,0
2005-04-08,14,0,1469,0,0
2005-04-15,15,0,1509,0,0
2005-04-22,16,0,1483,0,0
2005-04-29,17,0,1467,0,0
2005-05-06,18,0,1341,0,0
2005-05-13,19,0,1443,0,0
2005-05-20,20,0,1433,0,0
2005-05-27,21,0,1444,0,0
2005-06-03,22,0,1378,0,0
2005-06-10,23,0,1371,0,0
2005-06-17,24,0,1359,0,0
2005-06-24,25,0,1492,0,0
2005-07-01,26,0,1345,0,0
2005-07-08,27,0,1293,0,0
2005-07-15,28,0,1436,0,0
2005-07-22,29,0,1309,0,0
2005-07-29,30,0,1272,0,0
2005-08-05,31,0,1255,0,0
2005-08-12,32,0,1313,0,0
2005-08-19,33,0,1349,0,0
2005-08-26,34,0,1243,0,0
2005-09-02,35,0,1384,0,0
2005-09-09,36,0,1337,0,0
2005-09-16,37,0,1248,0,0
2005-09-23,38,0,1306,0,0
2005-09-30,39,0,1307,0,0
2005-10-07,40,0,1335,0,0
2005-10-14,41,0,1386,0,0
2005-10-21,42,0,1327,0,0
2005-10-28,43,0,1418,0,0
2005-11-04,44,0,1376,0,0
2005-11-11,45,0,1398,0,0
2005-11-18,46,0,1440,0,0
2005-11-25,47,0,1477,0,0
2005-12-02,48,0,1557,0,0
2005-12-09,49,0,1556,0,0
2005-12-16,50,0,1580,0,0
2005-12-23,51,0,1674,0,0
2005-12-30,52,0,1660,0,0
2006-01-06,1,0,1690,0,0
2006-01-13,2,0,1769,0,0
2006-01-20,3,0,1708,0,0
2006-01-27,4,0,1551,0,0
2006-02-03,5,0,1651,0,0
2006-02-10,6,0,1617,0,0
2006-02-17,7,0,1690,0,0
2006-02-24,8,0,1646,0,0
2006-03-03,9,0,1665,0,0
2006-03-10,10,0,1635,0,0
2006-03-17,11,0,1701,0,0
2006-03-24,12,0,1776,0,0
2006-03-31,13,0,1594,0,0
2006-04-07,14,0,1541,0,0
2006-04-14,15,0,1550,0,0
2006-04-21,16,0,1479,0,0
2006-04-28,17,0,1399,0,0
2006-05-05,18,0,1433,0,0
2006-05-12,19,0,1368,0,0
2006-05-19,20,0,1357,0,0
2006-05-26,21,0,1348,0,0
2006-06-02,22,0,1361,0,0
2006-06-09,23,0,1394,0,0
2006-06-16,24,0,1391,0,0
2006-06-23,25,0,1335,0,0
2006-06-30,26,0,1325,0,0
2006-07-07,27,0,1418,0,0
2006-07-14,28,0,1229,0,0
2006-07-21,29,0,1427,0,0
2006-07-28,30,0,1385,0,0
2006-08-04,31,0,1280,0,0
2006-08-11,32,0,1221,0,0
2006-08-18,33,0,1292,0,0
2006-08-25,34,0,1250,0,0
2006-09-01,35,0,1272,0,0
2006-09-08,36,0,1265,0,0
2006-09-15,37,0,1265,0,0
2006-09-22,38,0,1301,0,0
2006-09-29,39,0,1302,0,0
2006-10-06,40,0,1251,0,0
2006-10-13,41,0,1355,0,0
2006-10-20,42,0,1321,0,0
2006-10-27,43,0,1513,0,0
2006-11-03,44,0,1449,0,0
2006-11-10,45,0,1412,0,0
2006-11-17,46,0,1453,0,0
2006-11-24,47,0,1478,0,0
2006-12-01,48,0,1457,0,0
2006-12-08,49,0,1384,0,0
2006-12-15,50,0,1425,0,0
2006-12-22,51,0,1529,0,0
2006-12-29,52,0,1561,0,0
2007-01-05,1,0,1670,0,0
2007-01-12,2,0,1593,0,0
2007-01-19,3,0,1572,0,0
2007-01-26,4,0,1443,0,0
2007-02-02,5,0,1605,0,0
2007-02-09,6,0,1611,0,0
2007-02-16,7,0,1715,0,0
2007-02-23,8,0,1626,0,0
2007-03-02,9,0,1601,0,0
2007-03-09,10,0,1514,0,0
2007-03-16,11,0,1537,0,0
2007-03-23,12,0,1411,0,0
2007-03-30,13,0,1415,0,0
2007-04-06,14,0,1503,0,0
2007-04-13,15,0,1450,0,0
2007-04-20,16,0,1358,0,0
2007-04-27,17,0,1431,0,0
2007-05-04,18,0,1390,0,0
2007-05-11,19,0,1370,0,0
2007-05-18,20,0,1406,0,0
2007-05-25,21,0,1413,0,0
2007-06-01,22,0,1320,0,0
2007-06-08,23,0,1294,0,0
2007-06-15,24,0,1417,0,0
2007-06-22,25,0,1285,0,0
2007-06-29,26,0,1311,0,0
2007-07-06,27,0,1300,0,0
2007-07-13,28,0,1324,0,0
2007-07-20,29,0,1394,0,0
2007-07-27,30,0,1313,0,0
2007-08-03,31,0,1323,0,0
2007-08-10,32,0,1333,0,0
2007-08-17,33,0,1367,0,0
2007-08-24,34,0,1279,0,0
2007-08-31,35,0,1296,0,0
2007-09-07,36,0,1301,0,0
2007-09-14,37,0,1307,0,0
2007-09-21,38,0,1273,0,0
2007-09-28,39,0,1296,0,0
2007-10-05,40,0,1375,0,0
2007-10-12,41,0,1410,0,0
2007-10-19,42,0,1421,0,0
2007-10-26,43,0,1442,0,0
2007-11-02,44,0,1450,0,0
2007-11-09,45,0,1457,0,0
2007-11-16,46,0,1467,0,0
2007-11-23,47,0,1531,0,0
2007-11-30,48,0,1580,0,0
2007-12-07,49,0,1584,0,0
2007-12-14,50,0,1559,0,0
2007-12-21,51,0,1649,0,0
2007-12-28,52,0,1768,0,0
2008-01-04,1,0,1831,0,0
2008-01-11,2,0,1739,0,0
2008-01-18,3,0,1643,0,0
2008-01-25,4,0,1551,0,0
2008-02-01,5,0,1505,0,0
2008-02-08,6,0,1506,0,0
2008-02-15,7,0,1467,0,0
2008-02-22,8,0,1559,0,0
2008-02-29,9,0,1543,0,0
2008-03-07,10,0,1507,0,0
2008-03-14,11,0,1487,0,0
2008-03-21,12,0,1402,0,0
2008-03-28,13,0,1579,0,0
2008-04-04,14,0,1529,0,0
2008-04-11,15,0,1545,0,0
2008-04-18,16,0,1485,0,0
2008-04-25,17,0,1532,0,0
2008-05-02,18,0,1485,0,0
2008-05-09,19,0,1379,0,0
2008-05-16,20,0,1377,0,0
2008-05-23,21,0,1374,0,0
2008-05-30,22,0,1278,0,0
2008-06-06,23,0,1309,0,0
2008-06-13,24,0,1306,0,0
2008-06-20,25,0,1379,0,0
2008-06-27,26,0,1353,0,0
2008-07-04,27,0,1260,0,0
2008-07-11,28,0,1257,0,0
2008-07-18,29,0,1293,0,0
2008-07-25,30,0,1274,0,0
2008-08-01,31,0,1286,0,0
2008-08-08,32,0,1265,0,0
2008-08-15,33,0,1268,0,0
2008-08-22,34,0,1322,0,0
2008-08-29,35,0,1329,0,0
2008-09-05,36,0,1247,0,0
2008-09-12,37,0,1272,0,0
2008-09-19,38,0,1303,0,0
2008-09-26,39,0,1357,0,0
2008-10-03,40,0,1416,0,0
2008-10-10,41,0,1364,0,0
2008-10-17,42,0,1411,0,0
2008-10-24,43,0,1402,0,0
2008-10-31,44,0,1426,0,0
2008-11-07,45,0,1478,0,0
2008-11-14,46,0,1445,0,0
2008-11-21,47,0,1410,0,0
2008-11-28,48,0,1503,0,0
2008-12-05,49,0,1597,0,0
2008-12-12,50,0,1689,0,0
2008-12-19,51,0,1961,0,0
2008-12-26,52,0,2004,0,0
2009-01-02,1,0,2152,0,0
2009-01-09,2,0,2171,0,0
2009-01-16,3,0,1926,0,0
2009-01-23,4,0,1789,0,0
2009-01-30,5,0,1685,0,0
2009-02-06,6,0,1674,0,0
2009-02-13,7,0,1568,0,0
2009-02-20,8,0,1539,0,0
2009-02-27,9,0,1421,0,0
2009-03-06,10,0,1414,0,0
2009-03-13,11,0,1381,0,0
2009-03-20,12,0,1397,0,0
2009-03-27,13,0,1483,0,0
2009-04-03,14,0,1462,0,0
2009-04-10,15,0,1347,0,0
2009-04-17,16,0,1351,0,0
2009-04-24,17,0,1256,0,0
2009-05-01,18,0,1335,0,0
2009-05-08,19,0,1265,0,0
2009-05-15,20,0,1303,0,0
2009-05-22,21,0,1316,0,0
2009-05-29,22,0,1311,0,0
2009-06-05,23,0,1336,0,0
2009-06-12,24,0,1353,0,0
2009-06-19,25,0,1304,0,0
2009-06-26,26,0,1280,0,0
2009-07-03,27,0,1270,0,0
2009-07-10,28,0,1246,0,0
2009-07-17,29,0,1285,0,0
2009-07-24,30,0,1195,0,0
2009-07-31,31,0,1287,0,0
2009-08-07,32,0,1266,0,0
2009-08-14,33,0,1218,0,0
2009-08-21,34,0,1191,0,0
2009-08-28,35,0,1213,0,0
2009-09-04,36,0,1240,0,0
2009-09-11,37,0,1289,0,0
2009-09-18,38,0,1289,0,0
2009-09-25,39,0,1281,0,0
2009-10-02,40,0,1242,0,0
2009-10-09,41,0,1352,0,0
2009-10-16,42,0,1389,0,0
2009-10-23,43,0,1431,0,0
2009-10-30,44,0,1408,0,0
2009-11-06,45,0,1498,0,0
2009-11-13,46,0,1396,0,0
2009-11-20,47,0,1433,0,0
2009-11-27,48,0,1402,0,0
2009-12-04,49,0,1460,0,0
2009-12-11,50,0,1468,0,0
2009-12-18,51,0,1440,0,0
2009-12-25,52,0,1710,0,0
2010-01-01,53,0,1777,0,0
2010-01-08,1,1904,1793,0,0
2010-01-15,2,1981,1866,0,0
2010-01-22,3,1877,1694,0,0
2010-01-29,4,1856,1674,0,0
2010-02-05,5,1576,1578,0,0
2010-02-12,6,1547,1509,0,0
2010-02-19,7,1570,1592,0,0
2010-02-26,8,1594,1529,0,0
2010-03-05,9,1580,1513,0,0
2010-03-12,10,1457,1428,0,0
2010-03-19,11,1466,1471,0,0
2010-03-26,12,1484,1426,0,0
2010-04-02,13,1174,1423,0,0
2010-04-09,14,1473,1397,0,0
2010-04-16,15,1476,1332,0,0
2010-04-23,16,1438,1469,0,0
2010-04-30,17,1443,1358,0,0
2010-05-07,18,1252,1308,0,0
2010-05-14,19,1463,1417,0,0
2010-05-21,20,1401,1405,0,0
2010-05-28,21,1415,1305,0,0
2010-06-04,22,1202,1354,0,0
2010-06-11,23,1413,1268,0,0
2010-06-18,24,1299,1303,0,0
2010-06-25,25,1283,1377,0,0
2010-07-02,26,1425,1409,0,0
2010-07-09,27,1315,1292,0,0
2010-07-16,28,1285,1197,0,0
2010-07-23,29,1154,1175,0,0
2010-07-30,30,1187,1252,0,0
2010-08-06,31,1303,1206,0,0
2010-08-13,32,1292,1309,0,0
2010-08-20,33,1280,1314,0,0
2010-08-27,34,1307,1269,0,0
2010-09-03,35,1151,1302,0,0
2010-09-10,36,1372,1321,0,0
2010-09-17,37,1348,1312,0,0
2010-09-24,38,1364,1340,0,0
2010-10-01,39,1294,1339,0,0
2010-10-08,40,1448,1399,0,0
2010-10-15,41,1415,1462,0,0
2010-10-22,42,1450,1413,0,0
2010-10-29,43,1363,1462,0,0
2010-11-05,44,1517,1408,0,0
2010-11-12,45,1430,1462,0,0
2010-11-19,46,1452,1434,0,0
2010-11-26,47,1440,1467,0,0
2010-12-03,48,1293,1584,0,0
2010-12-10,49,1866,1719,0,0
2010-12-17,50,1701,1624,0,0
2010-12-24,51,1717,1790,0,0
2010-12-31,52,1331,1962,0,0
2011-01-07,1,1911,1920,0,0
2011-01-14,2,2089,1836,0,0
2011-01-21,3,1826,1598,0,0
2011-01-28,4,1704,1559,0,0
2011-02-04,5,1559,1504,0,0
2011-02-11,6,1461,1457,0,0
2011-02-18,7,1503,1452,0,0
2011-02-25,8,1443,1474,0,0
2011-03-04,9,1515,1475,0,0
2011-03-11,10,1461,1534,0,0
2011-03-18,11,1523,1524,0,0
2011-03-25,12,1519,1461,0,0
2011-04-01,13,1425,1417,0,0
2011-04-08,14,1481,1441,0,0
2011-04-15,15,1402,1427,0,0
2011-04-22,16,1268,1491,0,0
2011-04-29,17,1161,1412,0,0
2011-05-06,18,1479,1408,0,0
2011-05-13,19,1716,1415,0,0
2011-05-20,20,1414,1360,0,0
2011-05-27,21,1393,1233,0,0
2011-06-03,22,1161,1350,0,0
2011-06-10,23,1468,1351,0,0
2011-06-17,24,1378,1327,0,0
2011-06-24,25,1342,1313,0,0
2011-07-01,26,1304,1308,0,0
2011-07-08,27,1282,1272,0,0
2011-07-15,28,1243,1222,0,0
2011-07-22,29,1293,1296,0,0
2011-07-29,30,1235,1304,0,0
2011-08-05,31,1368,1321,0,0
2011-08-12,32,1276,1241,0,0
2011-08-19,33,1267,1223,0,0
2011-08-26,34,1247,1348,0,0
2011-09-02,35,1220,1282,0,0
2011-09-09,36,1283,1264,0,0
2011-09-16,37,1363,1302,0,0
2011-09-23,38,1329,1320,0,0
2011-09-30,39,1377,1365,0,0
2011-10-07,40,1314,1281,0,0
2011-10-14,41,1359,1360,0,0
2011-10-21,42,1394,1368,0,0
2011-10-28,43,1369,1385,0,0
2011-11-04,44,1391,1452,0,0
2011-11-11,45,1381,1391,0,0
2011-11-18,46,1452,1457,0,0
2011-11-25,47,1405,1404,0,0
2011-12-02,48,1432,1466,0,0
2011-12-09,49,1532,1551,0,0
2011-12-16,50,1547,1617,0,0
2011-12-23,51,1696,1658,0,0
2011-12-30,52,1162,1644,0,0
2012-01-06,1,1584,1704,0,0
2012-01-13,2,1836,1617,0,0
2012-01-20,3,1652,1537,0,0
2012-01-27,4,1569,1543,0,0
2012-02-03,5,1507,1525,0,0
2012-02-10,6,1597,1634,0,0
2012-02-17,7,1668,1757,0,0
2012-02-24,8,1787,1714,0,0
2012-03-02,9,1738,1656,0,0
2012-03-09,10,1652,1610,0,0
2012-03-16,11,1645,1615,0,0
2012-03-23,12,1545,1578,0,0
2012-03-30,13,1516,1537,0,0
2012-04-06,14,1326,1480,0,0
2012-04-13,15,1488,1497,0,0
2012-04-20,16,1673,1511,0,0
2012-04-27,17,1597,1524,0,0
2012-05-04,18,1487,1407,0,0
2012-05-11,19,1378,1469,0,0
2012-05-18,20,1457,1371,0,0
2012-05-25,21,1497,1521,0,0
2012-06-01,22,1478,1360,0,0
2012-06-08,23,953,1298,0,0
2012-06-15,24,1515,1342,0,0
2012-06-22,25,1441,1346,0,0
2012-06-29,26,1297,1360,0,0
2012-07-06,27,1365,1306,0,0
2012-07-13,28,1254,1278,0,0
2012-07-20,29,1311,1272,0,0
2012-07-27,30,1291,1460,0,0
2012-08-03,31,1401,1327,0,0
2012-08-10,32,1336,1383,0,0
2012-08-17,33,1335,1327,0,0
2012-08-24,34,1342,1283,0,0
2012-08-31,35,1088,1214,0,0
2012-09-07,36,1304,1298,0,0
2012-09-14,37,1319,1300,0,0
2012-09-21,38,1305,1343,0,0
2012-09-28,39,1343,1413,0,0
2012-10-05,40,1455,1482,0,0
2012-10-12,41,1475,1488,0,0
2012-10-19,42,1443,1394,0,0
2012-10-26,43,1480,1437,0,0
2012-11-02,44,1393,1459,0,0
2012-11-09,45,1393,1532,0,0
2012-11-16,46,1539,1443,0,0
2012-11-23,47,1496,1472,0,0
2012-11-30,48,1483,1428,0,0
2012-12-07,49,1415,1569,0,0
2012-12-14,50,1492,1686,0,0
2012-12-21,51,1610,1756,0,0
2012-12-28,52,1179,1753,0,0
2013-01-04,1,1793,1789,0,0
2013-01-11,2,1988,1703,0,0
2013-01-18,3,1680,1642,0,0
2013-01-25,4,1643,1647,0,0
2013-02-01,5,1734,1765,0,0
2013-02-08,6,1725,1656,0,0
2013-02-15,7,1575,1699,0,0
2013-02-22,8,1631,1675,0,0
2013-03-01,9,1693,1707,0,0
2013-03-08,10,1724,1770,0,0
2013-03-15,11,1726,1616,0,0
2013-03-22,12,1631,1706,0,0
2013-03-29,13,1403,1645,0,0
2013-04-05,14,1579,1675,0,0
2013-04-12,15,1914,1783,0,0
2013-04-19,16,1801,1577,0,0
2013-04-26,17,1648,1535,0,0
2013-05-03,18,1612,1479,0,0
2013-05-10,19,1306,1466,0,0
2013-05-17,20,1546,1447,0,0
2013-05-24,21,1501,1398,0,0
2013-05-31,22,1267,1418,0,0
2013-06-07,23,1525,1334,0,0
2013-06-14,24,1318,1319,0,0
2013-06-21,25,1381,1378,0,0
2013-06-28,26,1310,1304,0,0
2013-07-05,27,1415,1309,0,0
2013-07-12,28,1305,1348,0,0
2013-07-19,29,1394,1408,0,0
2013-07-26,30,1282,1233,0,0
2013-08-02,31,1269,1318,0,0
2013-08-09,32,1302,1253,0,0
2013-08-16,33,1274,1337,0,0
2013-08-23,34,1389,1341,0,0
2013-08-30,35,1164,1309,0,0
2013-09-06,36,1355,1240,0,0
2013-09-13,37,1253,1284,0,0
2013-09-20,38,1352,1395,0,0
2013-09-27,39,1429,1315,0,0
2013-10-04,40,1374,1421,0,0
2013-10-11,41,1325,1338,0,0
2013-10-18,42,1378,1366,0,0
2013-10-25,43,1471,1407,0,0
2013-11-01,44,1336,1427,0,0
2013-11-08,45,1455,1413,0,0
2013-11-15,46,1428,1431,0,0
2013-11-22,47,1485,1496,0,0
2013-11-29,48,1500,1496,0,0
2013-12-06,49,1605,1484,0,0
2013-12-13,50,1505,1514,0,0
2013-12-20,51,1577,1552,0,0
2013-12-27,52,1019,1683,0,0
2014-01-03,1,1739,1680,0,0
2014-01-10,2,1897,1637,0,0
2014-01-17,3,1732,1582,0,0
2014-01-24,4,1589,1486,0,0
2014-01-31,5,1603,1513,0,0
2014-02-07,6,1517,1484,0,0
2014-02-14,7,1497,1590,0,0
2014-02-21,8,1629,1670,0,0
2014-02-28,9,1608,1482,0,0
2014-03-07,10,1495,1483,0,0
2014-03-14,11,1487,1466,0,0
2014-03-21,12,1580,1514,0,0
2014-03-28,13,1466,1430,0,0
2014-04-04,14,1484,1519,0,0
2014-04-11,15,1510,1409,0,0
2014-04-18,16,1188,1395,0,0
2014-04-25,17,1441,1476,0,0
2014-05-02,18,1670,1442,0,0
2014-05-09,19,1312,1437,0,0
2014-05-16,20,1511,1387,0,0
2014-05-23,21,1416,1373,0,0
2014-05-30,22,1261,1418,0,0
2014-06-06,23,1536,1404,0,0
2014-06-13,24,1522,1408,0,0
2014-06-20,25,1341,1309,0,0
2014-06-27,26,1314,1340,0,0
2014-07-04,27,1391,1370,0,0
2014-07-11,28,1311,1308,0,0
2014-07-18,29,1419,1469,0,0
2014-07-25,30,1381,1420,0,0
